Site Name,ODYLIGHT,,,
19223,16/07/2022,20:50:00,0,0
19224,16/07/2022,21:00:00,0,0
19225,16/07/2022,21:10:00,0,0
19226,16/07/2022,21:20:00,0,0
19227,16/07/2022,21:30:00,0,0
19228,16/07/2022,21:40:00,0,0
19229,16/07/2022,21:50:00,0,0
19230,16/07/2022,22:00:00,0,0
19231,16/07/2022,22:10:00,0,0
19232,16/07/2022,22:20:00,0,0
19233,16/07/2022,22:30:00,0,0
19234,16/07/2022,22:40:00,0,0
19235,16/07/2022,22:50:00,0,0
19236,16/07/2022,23:00:00,0,0
19237,16/07/2022,23:10:00,0,0
19238,16/07/2022,23:20:00,0,0
19239,16/07/2022,23:30:00,0,0
19240,16/07/2022,23:40:00,0,0
19241,16/07/2022,23:50:00,0,0
19242,16/07/2022,24:00:00,0,0
19243,17/07/2022,0:10:00,0,0
19244,17/07/2022,0:20:00,0,0
19245,17/07/2022,0:30:00,0,0
19246,17/07/2022,0:40:00,0,0
19247,17/07/2022,0:50:00,0,0
19248,17/07/2022,1:00:00,0,0
19249,17/07/2022,1:10:00,0,0
19250,17/07/2022,1:20:00,0,0
19251,17/07/2022,1:30:00,0,0
19252,17/07/2022,1:40:00,0,0
19253,17/07/2022,1:50:00,0,0
19254,17/07/2022,2:00:00,0,0
19255,17/07/2022,2:10:00,0,0
19256,17/07/2022,2:20:00,0,0
19257,17/07/2022,2:30:00,0,0
19258,17/07/2022,2:40:00,0,0
19259,17/07/2022,2:50:00,0,0
19260,17/07/2022,3:00:00,0,0
19261,17/07/2022,3:10:00,0,0
19262,17/07/2022,3:20:00,0,0
19263,17/07/2022,3:30:00,0,0
19264,17/07/2022,3:40:00,0,0
19265,17/07/2022,3:50:00,0,0
19266,17/07/2022,4:00:00,0,0
19267,17/07/2022,4:10:00,0,0
19268,17/07/2022,4:20:00,0,0
19269,17/07/2022,4:30:00,0,0
19270,17/07/2022,4:40:00,0,0
19271,17/07/2022,4:50:00,0,0
19272,17/07/2022,5:00:00,0,0
19273,17/07/2022,5:10:00,0,0
19274,17/07/2022,5:20:00,0,0
19275,17/07/2022,5:30:00,0,0
19276,17/07/2022,5:40:00,0,0
19277,17/07/2022,5:50:00,0,0
19278,17/07/2022,6:00:00,0,0
19279,17/07/2022,6:10:00,0,0
19280,17/07/2022,6:20:00,5,6.2
19281,17/07/2022,6:30:00,31,38.2
19282,17/07/2022,6:40:00,85,104.7
19283,17/07/2022,6:50:00,171,210.6
19284,17/07/2022,7:00:00,286,352.3
19285,17/07/2022,7:10:00,456,561.7
19286,17/07/2022,7:20:00,539,664
19287,17/07/2022,7:30:00,651,801.9
19288,17/07/2022,7:40:00,646,795.8
19289,17/07/2022,7:50:00,1234,1520.1
19290,17/07/2022,8:00:00,1538,1894.5
19291,17/07/2022,8:10:00,1582,1948.7
19292,17/07/2022,8:20:00,1771,2181.6
19293,17/07/2022,8:30:00,1997,2460
19294,17/07/2022,8:40:00,2217,2731
19295,17/07/2022,8:50:00,2423,2984.7
19296,17/07/2022,9:00:00,2654,3269.3
19297,17/07/2022,9:10:00,2870,3535.3
19298,17/07/2022,9:20:00,3074,3786.6
19299,17/07/2022,9:30:00,3263,4019.4
19300,17/07/2022,9:40:00,3471,4275.7
19301,17/07/2022,9:50:00,3643,4487.5
19302,17/07/2022,10:00:00,3751,4620.6
19303,17/07/2022,10:10:00,3851,4743.8
19304,17/07/2022,10:20:00,4089,5036.9
19305,17/07/2022,10:30:00,4212,5188.4
19306,17/07/2022,10:40:00,4359,5369.5
19307,17/07/2022,10:50:00,4512,5558
19308,17/07/2022,11:00:00,4620,5691
19309,17/07/2022,11:10:00,4727,5822.8
19310,17/07/2022,11:20:00,4842,5964.5
19311,17/07/2022,11:30:00,4947,6093.8
19312,17/07/2022,11:40:00,4791,5901.7
19313,17/07/2022,11:50:00,5206,6412.9
19314,17/07/2022,12:00:00,5282,6506.5
19315,17/07/2022,12:10:00,4860,5986.7
19316,17/07/2022,12:20:00,2937,3617.9
19317,17/07/2022,12:30:00,4286,5279.6
19318,17/07/2022,12:40:00,4425,5450.8
19319,17/07/2022,12:50:00,4891,6024.8
19320,17/07/2022,13:00:00,4960,6109.8
19321,17/07/2022,13:10:00,4839,5960.8
19322,17/07/2022,13:20:00,4755,5857.3
19323,17/07/2022,13:30:00,4937,6081.5
19324,17/07/2022,13:40:00,4771,5877
19325,17/07/2022,13:50:00,4612,5681.2
19326,17/07/2022,14:00:00,4540,5592.5
19327,17/07/2022,14:10:00,4548,5602.3
19328,17/07/2022,14:20:00,4430,5457
19329,17/07/2022,14:30:00,4068,5011.1
19330,17/07/2022,14:40:00,3685,4539.3
19331,17/07/2022,14:50:00,3474,4279.4
19332,17/07/2022,15:00:00,3284,4045.3
19333,17/07/2022,15:10:00,2924,3601.9
19334,17/07/2022,15:20:00,2691,3314.8
19335,17/07/2022,15:30:00,2462,3032.7
19336,17/07/2022,15:40:00,2254,2776.5
19337,17/07/2022,15:50:00,2016,2483.4
19338,17/07/2022,16:00:00,1781,2193.9
19339,17/07/2022,16:10:00,1578,1943.8
19340,17/07/2022,16:20:00,1354,1667.9
19341,17/07/2022,16:30:00,1143,1408
19342,17/07/2022,16:40:00,898,1106.2
19343,17/07/2022,16:50:00,667,821.6
19344,17/07/2022,17:00:00,481,592.5
19345,17/07/2022,17:10:00,317,390.5
19346,17/07/2022,17:20:00,161,198.3
19347,17/07/2022,17:30:00,102,125.6
19348,17/07/2022,17:40:00,43,53
19349,17/07/2022,17:50:00,11,13.6
19350,17/07/2022,18:00:00,1,1.2
19351,17/07/2022,18:10:00,0,0
19352,17/07/2022,18:20:00,0,0
19353,17/07/2022,18:30:00,0,0
19354,17/07/2022,18:40:00,0,0
19355,17/07/2022,18:50:00,0,0
19356,17/07/2022,19:00:00,0,0
19357,17/07/2022,19:10:00,0,0
19358,17/07/2022,19:20:00,0,0
19359,17/07/2022,19:30:00,0,0
19360,17/07/2022,19:40:00,0,0
19361,17/07/2022,19:50:00,0,0
19362,17/07/2022,20:00:00,0,0
19363,17/07/2022,20:10:00,0,0
19364,17/07/2022,20:20:00,0,0
19365,17/07/2022,20:30:00,0,0
19366,17/07/2022,20:40:00,0,0
19367,17/07/2022,20:50:00,0,0
19368,17/07/2022,21:00:00,0,0
19369,17/07/2022,21:10:00,0,0
19370,17/07/2022,21:20:00,0,0
19371,17/07/2022,21:30:00,0,0
19372,17/07/2022,21:40:00,0,0
19373,17/07/2022,21:50:00,0,0
19374,17/07/2022,22:00:00,0,0
19375,17/07/2022,22:10:00,0,0
19376,17/07/2022,22:20:00,0,0
19377,17/07/2022,22:30:00,0,0
19378,17/07/2022,22:40:00,0,0
19379,17/07/2022,22:50:00,0,0
19380,17/07/2022,23:00:00,0,0
19381,17/07/2022,23:10:00,0,0
19382,17/07/2022,23:20:00,0,0
19383,17/07/2022,23:30:00,0,0
19384,17/07/2022,23:40:00,0,0
19385,17/07/2022,23:50:00,0,0
19386,17/07/2022,24:00:00,0,0
19387,18/07/2022,0:10:00,0,0
19388,18/07/2022,0:20:00,0,0
19389,18/07/2022,0:30:00,0,0
19390,18/07/2022,0:40:00,0,0
19391,18/07/2022,0:50:00,0,0
19392,18/07/2022,1:00:00,0,0
19393,18/07/2022,1:10:00,0,0
19394,18/07/2022,1:20:00,0,0
19395,18/07/2022,1:30:00,0,0
19396,18/07/2022,1:40:00,0,0
19397,18/07/2022,1:50:00,0,0
19398,18/07/2022,2:00:00,0,0
19399,18/07/2022,2:10:00,0,0
19400,18/07/2022,2:20:00,0,0
19401,18/07/2022,2:30:00,0,0
19402,18/07/2022,2:40:00,0,0
19403,18/07/2022,2:50:00,0,0
19404,18/07/2022,3:00:00,0,0
19405,18/07/2022,3:10:00,0,0
19406,18/07/2022,3:20:00,0,0
19407,18/07/2022,3:30:00,0,0
19408,18/07/2022,3:40:00,0,0
19409,18/07/2022,3:50:00,0,0
19410,18/07/2022,4:00:00,0,0
19411,18/07/2022,4:10:00,0,0
19412,18/07/2022,4:20:00,0,0
19413,18/07/2022,4:30:00,0,0
19414,18/07/2022,4:40:00,0,0
19415,18/07/2022,4:50:00,0,0
19416,18/07/2022,5:00:00,0,0
19417,18/07/2022,5:10:00,0,0
19418,18/07/2022,5:20:00,0,0
19419,18/07/2022,5:30:00,0,0
19420,18/07/2022,5:40:00,0,0
19421,18/07/2022,5:50:00,0,0
19422,18/07/2022,6:00:00,0,0
19423,18/07/2022,6:10:00,0,0
19424,18/07/2022,6:20:00,4,4.9
19425,18/07/2022,6:30:00,27,33.3
19426,18/07/2022,6:40:00,77,94.9
19427,18/07/2022,6:50:00,151,186
19428,18/07/2022,7:00:00,251,309.2
19429,18/07/2022,7:10:00,377,464.4
19430,18/07/2022,7:20:00,522,643
19431,18/07/2022,7:30:00,573,705.8
19432,18/07/2022,7:40:00,781,962.1
19433,18/07/2022,7:50:00,913,1124.7
19434,18/07/2022,8:00:00,1275,1570.6
19435,18/07/2022,8:10:00,1475,1816.9
19436,18/07/2022,8:20:00,1742,2145.8
19437,18/07/2022,8:30:00,1877,2312.1
19438,18/07/2022,8:40:00,2060,2537.6
19439,18/07/2022,8:50:00,2263,2787.6
19440,18/07/2022,9:00:00,2476,3050
19441,18/07/2022,9:10:00,2677,3297.6
19442,18/07/2022,9:20:00,2873,3539
19443,18/07/2022,9:30:00,3200,3941.8
19444,18/07/2022,9:40:00,2826,3481.1
19445,18/07/2022,9:50:00,3976,4897.7
19446,18/07/2022,10:00:00,4000,4927.3
19447,18/07/2022,10:10:00,4167,5133
19448,18/07/2022,10:20:00,3959,4876.8
19449,18/07/2022,10:30:00,4340,5346.1
19450,18/07/2022,10:40:00,4326,5328.9
19451,18/07/2022,10:50:00,4385,5401.5
19452,18/07/2022,11:00:00,4340,5346.1
19453,18/07/2022,11:10:00,4423,5448.4
19454,18/07/2022,11:20:00,4522,5570.3
19455,18/07/2022,11:30:00,4603,5670.1
19456,18/07/2022,11:40:00,4635,5709.5
19457,18/07/2022,11:50:00,4686,5772.3
19458,18/07/2022,12:00:00,4743,5842.5
19459,18/07/2022,12:10:00,4706,5797
19460,18/07/2022,12:20:00,4857,5983
19461,18/07/2022,12:30:00,4742,5841.3
19462,18/07/2022,12:40:00,4686,5772.3
19463,18/07/2022,12:50:00,4758,5861
19464,18/07/2022,13:00:00,4560,5617.1
19465,18/07/2022,13:10:00,4570,5629.4
19466,18/07/2022,13:20:00,4437,5465.6
19467,18/07/2022,13:30:00,4292,5287
19468,18/07/2022,13:40:00,4286,5279.6
19469,18/07/2022,13:50:00,4132,5089.9
19470,18/07/2022,14:00:00,4026,4959.3
19471,18/07/2022,14:10:00,3883,4783.2
19472,18/07/2022,14:20:00,3657,4504.8
19473,18/07/2022,14:30:00,3603,4438.3
19474,18/07/2022,14:40:00,3454,4254.7
19475,18/07/2022,14:50:00,3030,3732.4
19476,18/07/2022,15:00:00,3146,3875.3
19477,18/07/2022,15:10:00,2934,3614.2
19478,18/07/2022,15:20:00,2347,2891.1
19479,18/07/2022,15:30:00,2325,2864
19480,18/07/2022,15:40:00,2203,2713.7
19481,18/07/2022,15:50:00,1981,2440.2
19482,18/07/2022,16:00:00,1737,2139.7
19483,18/07/2022,16:10:00,1581,1947.5
19484,18/07/2022,16:20:00,971,1196.1
19485,18/07/2022,16:30:00,1093,1346.4
19486,18/07/2022,16:40:00,925,1139.4
19487,18/07/2022,16:50:00,669,824.1
19488,18/07/2022,17:00:00,405,498.9
19489,18/07/2022,17:10:00,244,300.6
19490,18/07/2022,17:20:00,158,194.6
19491,18/07/2022,17:30:00,122,150.3
19492,18/07/2022,17:40:00,49,60.4
19493,18/07/2022,17:50:00,11,13.6
19494,18/07/2022,18:00:00,1,1.2
19495,18/07/2022,18:10:00,0,0
19496,18/07/2022,18:20:00,0,0
19497,18/07/2022,18:30:00,0,0
19498,18/07/2022,18:40:00,0,0
19499,18/07/2022,18:50:00,0,0
19500,18/07/2022,19:00:00,0,0
19501,18/07/2022,19:10:00,0,0
19502,18/07/2022,19:20:00,0,0
19503,18/07/2022,19:30:00,0,0
19504,18/07/2022,19:40:00,0,0
19505,18/07/2022,19:50:00,0,0
19506,18/07/2022,20:00:00,0,0
19507,18/07/2022,20:10:00,0,0
19508,18/07/2022,20:20:00,0,0
19509,18/07/2022,20:30:00,0,0
19510,18/07/2022,20:40:00,0,0
19511,18/07/2022,20:50:00,0,0
19512,18/07/2022,21:00:00,0,0
19513,18/07/2022,21:10:00,0,0
19514,18/07/2022,21:20:00,0,0
19515,18/07/2022,21:30:00,0,0
19516,18/07/2022,21:40:00,0,0
19517,18/07/2022,21:50:00,0,0
19518,18/07/2022,22:00:00,0,0
19519,18/07/2022,22:10:00,0,0
19520,18/07/2022,22:20:00,0,0
19521,18/07/2022,22:30:00,0,0
19522,18/07/2022,22:40:00,0,0
19523,18/07/2022,22:50:00,0,0
19524,18/07/2022,23:00:00,0,0
19525,18/07/2022,23:10:00,0,0
19526,18/07/2022,23:20:00,0,0
19527,18/07/2022,23:30:00,0,0
19528,18/07/2022,23:40:00,0,0
19529,18/07/2022,23:50:00,0,0
19530,18/07/2022,24:00:00,0,0
19531,19/07/2022,0:10:00,0,0
19532,19/07/2022,0:20:00,0,0
19533,19/07/2022,0:30:00,0,0
19534,19/07/2022,0:40:00,0,0
19535,19/07/2022,0:50:00,0,0
19536,19/07/2022,1:00:00,0,0
19537,19/07/2022,1:10:00,0,0
19538,19/07/2022,1:20:00,0,0
19539,19/07/2022,1:30:00,0,0
19540,19/07/2022,1:40:00,0,0
19541,19/07/2022,1:50:00,0,0
19542,19/07/2022,2:00:00,0,0
19543,19/07/2022,2:10:00,0,0
19544,19/07/2022,2:20:00,0,0
19545,19/07/2022,2:30:00,0,0
19546,19/07/2022,2:40:00,0,0
19547,19/07/2022,2:50:00,0,0
19548,19/07/2022,3:00:00,0,0
19549,19/07/2022,3:10:00,0,0
19550,19/07/2022,3:20:00,0,0
19551,19/07/2022,3:30:00,0,0
19552,19/07/2022,3:40:00,0,0
19553,19/07/2022,3:50:00,0,0
19554,19/07/2022,4:00:00,0,0
19555,19/07/2022,4:10:00,0,0
19556,19/07/2022,4:20:00,0,0
19557,19/07/2022,4:30:00,0,0
19558,19/07/2022,4:40:00,0,0
19559,19/07/2022,4:50:00,0,0
19560,19/07/2022,5:00:00,0,0
19561,19/07/2022,5:10:00,0,0
19562,19/07/2022,5:20:00,0,0
19563,19/07/2022,5:30:00,0,0
19564,19/07/2022,5:40:00,0,0
19565,19/07/2022,5:50:00,0,0
19566,19/07/2022,6:00:00,0,0
19567,19/07/2022,6:10:00,0,0
19568,19/07/2022,6:20:00,4,4.9
19569,19/07/2022,6:30:00,24,29.6
19570,19/07/2022,6:40:00,69,85
19571,19/07/2022,6:50:00,145,178.6
19572,19/07/2022,7:00:00,243,299.3
19573,19/07/2022,7:10:00,363,447.2
19574,19/07/2022,7:20:00,503,619.6
19575,19/07/2022,7:30:00,648,798.2
19576,19/07/2022,7:40:00,812,1000.2
19577,19/07/2022,7:50:00,1006,1239.2
19578,19/07/2022,8:00:00,1207,1486.8
19579,19/07/2022,8:10:00,1368,1685.1
19580,19/07/2022,8:20:00,1558,1919.2
19581,19/07/2022,8:30:00,1735,2137.2
19582,19/07/2022,8:40:00,1952,2404.5
19583,19/07/2022,8:50:00,2123,2615.2
19584,19/07/2022,9:00:00,2316,2852.9
19585,19/07/2022,9:10:00,2500,3079.6
19586,19/07/2022,9:20:00,2630,3239.7
19587,19/07/2022,9:30:00,2835,3492.2
19588,19/07/2022,9:40:00,3051,3758.3
19589,19/07/2022,9:50:00,3217,3962.8
19590,19/07/2022,10:00:00,3379,4162.3
19591,19/07/2022,10:10:00,3550,4373
19592,19/07/2022,10:20:00,3689,4544.2
19593,19/07/2022,10:30:00,3835,4724
19594,19/07/2022,10:40:00,3972,4892.8
19595,19/07/2022,10:50:00,4020,4951.9
19596,19/07/2022,11:00:00,4099,5049.2
19597,19/07/2022,11:10:00,4231,5211.8
19598,19/07/2022,11:20:00,4269,5258.7
19599,19/07/2022,11:30:00,4361,5372
19600,19/07/2022,11:40:00,4440,5469.3
19601,19/07/2022,11:50:00,4520,5567.8
19602,19/07/2022,12:00:00,4478,5516.1
19603,19/07/2022,12:10:00,4418,5442.2
19604,19/07/2022,12:20:00,4501,5544.4
19605,19/07/2022,12:30:00,4501,5544.4
19606,19/07/2022,12:40:00,4468,5503.8
19607,19/07/2022,12:50:00,4452,5484.1
19608,19/07/2022,13:00:00,4470,5506.2
19609,19/07/2022,13:10:00,4343,5349.8
19610,19/07/2022,13:20:00,4275,5266
19611,19/07/2022,13:30:00,4210,5186
19612,19/07/2022,13:40:00,4094,5043.1
19613,19/07/2022,13:50:00,3964,4882.9
19614,19/07/2022,14:00:00,3786,4663.7
19615,19/07/2022,14:10:00,3672,4523.3
19616,19/07/2022,14:20:00,3565,4391.4
19617,19/07/2022,14:30:00,3553,4376.7
19618,19/07/2022,14:40:00,3210,3954.2
19619,19/07/2022,14:50:00,3095,3812.5
19620,19/07/2022,15:00:00,3079,3792.8
19621,19/07/2022,15:10:00,1741,2144.6
19622,19/07/2022,15:20:00,1954,2407
19623,19/07/2022,15:30:00,1638,2017.7
19624,19/07/2022,15:40:00,2068,2547.4
19625,19/07/2022,15:50:00,1152,1419.1
19626,19/07/2022,16:00:00,1015,1250.3
19627,19/07/2022,16:10:00,1077,1326.7
19628,19/07/2022,16:20:00,1283,1580.4
19629,19/07/2022,16:30:00,1074,1323
19630,19/07/2022,16:40:00,857,1055.7
19631,19/07/2022,16:50:00,694,854.9
19632,19/07/2022,17:00:00,604,744
19633,19/07/2022,17:10:00,448,551.9
19634,19/07/2022,17:20:00,244,300.6
19635,19/07/2022,17:30:00,110,135.5
19636,19/07/2022,17:40:00,45,55.4
19637,19/07/2022,17:50:00,12,14.8
19638,19/07/2022,18:00:00,1,1.2
19639,19/07/2022,18:10:00,0,0
19640,19/07/2022,18:20:00,0,0
19641,19/07/2022,18:30:00,0,0
19642,19/07/2022,18:40:00,0,0
19643,19/07/2022,18:50:00,0,0
19644,19/07/2022,19:00:00,0,0
19645,19/07/2022,19:10:00,0,0
19646,19/07/2022,19:20:00,0,0
19647,19/07/2022,19:30:00,0,0
19648,19/07/2022,19:40:00,0,0
19649,19/07/2022,19:50:00,0,0
19650,19/07/2022,20:00:00,0,0
19651,19/07/2022,20:10:00,0,0
19652,19/07/2022,20:20:00,0,0
19653,19/07/2022,20:30:00,0,0
19654,19/07/2022,20:40:00,0,0
19655,19/07/2022,20:50:00,0,0
19656,19/07/2022,21:00:00,0,0
19657,19/07/2022,21:10:00,0,0
19658,19/07/2022,21:20:00,0,0
19659,19/07/2022,21:30:00,0,0
19660,19/07/2022,21:40:00,0,0
19661,19/07/2022,21:50:00,0,0
19662,19/07/2022,22:00:00,0,0
19663,19/07/2022,22:10:00,0,0
19664,19/07/2022,22:20:00,0,0
19665,19/07/2022,22:30:00,0,0
19666,19/07/2022,22:40:00,0,0
19667,19/07/2022,22:50:00,0,0
19668,19/07/2022,23:00:00,0,0
19669,19/07/2022,23:10:00,0,0
19670,19/07/2022,23:20:00,0,0
19671,19/07/2022,23:30:00,0,0
19672,19/07/2022,23:40:00,0,0
19673,19/07/2022,23:50:00,0,0
19674,19/07/2022,24:00:00,0,0
19675,20/07/2022,0:10:00,0,0
19676,20/07/2022,0:20:00,0,0
19677,20/07/2022,0:30:00,0,0
19678,20/07/2022,0:40:00,0,0
19679,20/07/2022,0:50:00,0,0
19680,20/07/2022,1:00:00,0,0
19681,20/07/2022,1:10:00,0,0
19682,20/07/2022,1:20:00,0,0
19683,20/07/2022,1:30:00,0,0
19684,20/07/2022,1:40:00,0,0
19685,20/07/2022,1:50:00,0,0
19686,20/07/2022,2:00:00,0,0
19687,20/07/2022,2:10:00,0,0
19688,20/07/2022,2:20:00,0,0
19689,20/07/2022,2:30:00,0,0
19690,20/07/2022,2:40:00,0,0
19691,20/07/2022,2:50:00,0,0
19692,20/07/2022,3:00:00,0,0
19693,20/07/2022,3:10:00,0,0
19694,20/07/2022,3:20:00,0,0
19695,20/07/2022,3:30:00,0,0
19696,20/07/2022,3:40:00,0,0
19697,20/07/2022,3:50:00,0,0
19698,20/07/2022,4:00:00,0,0
19699,20/07/2022,4:10:00,0,0
19700,20/07/2022,4:20:00,0,0
19701,20/07/2022,4:30:00,0,0
19702,20/07/2022,4:40:00,0,0
19703,20/07/2022,4:50:00,0,0
19704,20/07/2022,5:00:00,0,0
19705,20/07/2022,5:10:00,0,0
19706,20/07/2022,5:20:00,0,0
19707,20/07/2022,5:30:00,0,0
19708,20/07/2022,5:40:00,0,0
19709,20/07/2022,5:50:00,0,0
19710,20/07/2022,6:00:00,0,0
19711,20/07/2022,6:10:00,0,0
19712,20/07/2022,6:20:00,4,4.9
19713,20/07/2022,6:30:00,23,28.3
19714,20/07/2022,6:40:00,61,75.1
19715,20/07/2022,6:50:00,110,135.5
19716,20/07/2022,7:00:00,169,208.2
19717,20/07/2022,7:10:00,234,288.2
19718,20/07/2022,7:20:00,282,347.4
19719,20/07/2022,7:30:00,455,560.5
19720,20/07/2022,7:40:00,732,901.7
19721,20/07/2022,7:50:00,910,1121
19722,20/07/2022,8:00:00,1089,1341.5
19723,20/07/2022,8:10:00,1255,1545.9
19724,20/07/2022,8:20:00,1441,1775.1
19725,20/07/2022,8:30:00,1619,1994.3
19726,20/07/2022,8:40:00,1798,2214.8
19727,20/07/2022,8:50:00,1900,2340.5
19728,20/07/2022,9:00:00,2143,2639.8
19729,20/07/2022,9:10:00,2315,2851.7
19730,20/07/2022,9:20:00,2476,3050
19731,20/07/2022,9:30:00,2637,3248.3
19732,20/07/2022,9:40:00,2800,3449.1
19733,20/07/2022,9:50:00,2963,3649.9
19734,20/07/2022,10:00:00,3118,3840.8
19735,20/07/2022,10:10:00,3268,4025.6
19736,20/07/2022,10:20:00,3424,4217.8
19737,20/07/2022,10:30:00,3574,4402.5
19738,20/07/2022,10:40:00,3702,4560.2
19739,20/07/2022,10:50:00,3844,4735.1
19740,20/07/2022,11:00:00,3982,4905.1
19741,20/07/2022,11:10:00,4118,5072.6
19742,20/07/2022,11:20:00,4249,5234
19743,20/07/2022,11:30:00,4394,5412.6
19744,20/07/2022,11:40:00,4630,5703.3
19745,20/07/2022,11:50:00,4391,5408.9
19746,20/07/2022,12:00:00,4557,5613.4
19747,20/07/2022,12:10:00,3314,4082.3
19748,20/07/2022,12:20:00,5108,6292.2
19749,20/07/2022,12:30:00,3827,4714.2
19750,20/07/2022,12:40:00,4162,5126.8
19751,20/07/2022,12:50:00,4577,5638.1
19752,20/07/2022,13:00:00,4425,5450.8
19753,20/07/2022,13:10:00,4238,5220.5
19754,20/07/2022,13:20:00,4219,5197.1
19755,20/07/2022,13:30:00,4136,5094.8
19756,20/07/2022,13:40:00,4074,5018.4
19757,20/07/2022,13:50:00,3893,4795.5
19758,20/07/2022,14:00:00,3918,4826.3
19759,20/07/2022,14:10:00,3832,4720.3
19760,20/07/2022,14:20:00,3663,4512.2
19761,20/07/2022,14:30:00,3503,4315.1
19762,20/07/2022,14:40:00,3010,3707.8
19763,20/07/2022,14:50:00,2448,3015.5
19764,20/07/2022,15:00:00,2912,3587.1
19765,20/07/2022,15:10:00,2926,3604.3
19766,20/07/2022,15:20:00,1628,2005.4
19767,20/07/2022,15:30:00,2158,2658.3
19768,20/07/2022,15:40:00,1922,2367.6
19769,20/07/2022,15:50:00,1720,2118.7
19770,20/07/2022,16:00:00,1525,1878.5
19771,20/07/2022,16:10:00,1344,1655.6
19772,20/07/2022,16:20:00,1155,1422.8
19773,20/07/2022,16:30:00,934,1150.5
19774,20/07/2022,16:40:00,747,920.2
19775,20/07/2022,16:50:00,611,752.6
19776,20/07/2022,17:00:00,575,708.3
19777,20/07/2022,17:10:00,380,468.1
19778,20/07/2022,17:20:00,225,277.2
19779,20/07/2022,17:30:00,133,163.8
19780,20/07/2022,17:40:00,58,71.4
19781,20/07/2022,17:50:00,16,19.7
19782,20/07/2022,18:00:00,1,1.2
19783,20/07/2022,18:10:00,0,0
19784,20/07/2022,18:20:00,0,0
19785,20/07/2022,18:30:00,0,0
19786,20/07/2022,18:40:00,0,0
19787,20/07/2022,18:50:00,0,0
19788,20/07/2022,19:00:00,0,0
19789,20/07/2022,19:10:00,0,0
19790,20/07/2022,19:20:00,0,0
19791,20/07/2022,19:30:00,0,0
19792,20/07/2022,19:40:00,0,0
19793,20/07/2022,19:50:00,0,0
19794,20/07/2022,20:00:00,0,0
19795,20/07/2022,20:10:00,0,0
19796,20/07/2022,20:20:00,0,0
19797,20/07/2022,20:30:00,0,0
19798,20/07/2022,20:40:00,0,0
19799,20/07/2022,20:50:00,0,0
19800,20/07/2022,21:00:00,0,0
19801,20/07/2022,21:10:00,0,0
19802,20/07/2022,21:20:00,0,0
19803,20/07/2022,21:30:00,0,0
19804,20/07/2022,21:40:00,0,0
19805,20/07/2022,21:50:00,0,0
19806,20/07/2022,22:00:00,0,0
19807,20/07/2022,22:10:00,0,0
19808,20/07/2022,22:20:00,0,0
19809,20/07/2022,22:30:00,0,0
19810,20/07/2022,22:40:00,0,0
19811,20/07/2022,22:50:00,0,0
19812,20/07/2022,23:00:00,0,0
19813,20/07/2022,23:10:00,0,0
19814,20/07/2022,23:20:00,0,0
19815,20/07/2022,23:30:00,0,0
19816,20/07/2022,23:40:00,0,0
19817,20/07/2022,23:50:00,0,0
19818,20/07/2022,24:00:00,0,0
19819,21/07/2022,0:10:00,0,0
19820,21/07/2022,0:20:00,0,0
19821,21/07/2022,0:30:00,0,0
19822,21/07/2022,0:40:00,0,0
19823,21/07/2022,0:50:00,0,0
19824,21/07/2022,1:00:00,0,0
19825,21/07/2022,1:10:00,0,0
19826,21/07/2022,1:20:00,0,0
19827,21/07/2022,1:30:00,0,0
19828,21/07/2022,1:40:00,0,0
19829,21/07/2022,1:50:00,0,0
19830,21/07/2022,2:00:00,0,0
19831,21/07/2022,2:10:00,0,0
19832,21/07/2022,2:20:00,0,0
19833,21/07/2022,2:30:00,0,0
19834,21/07/2022,2:40:00,0,0
19835,21/07/2022,2:50:00,0,0
19836,21/07/2022,3:00:00,0,0
19837,21/07/2022,3:10:00,0,0
19838,21/07/2022,3:20:00,0,0
19839,21/07/2022,3:30:00,0,0
19840,21/07/2022,3:40:00,0,0
19841,21/07/2022,3:50:00,0,0
19842,21/07/2022,4:00:00,0,0
19843,21/07/2022,4:10:00,0,0
19844,21/07/2022,4:20:00,0,0
19845,21/07/2022,4:30:00,0,0
19846,21/07/2022,4:40:00,0,0
19847,21/07/2022,4:50:00,0,0
19848,21/07/2022,5:00:00,0,0
19849,21/07/2022,5:10:00,0,0
19850,21/07/2022,5:20:00,0,0
19851,21/07/2022,5:30:00,0,0
19852,21/07/2022,5:40:00,0,0
19853,21/07/2022,5:50:00,0,0
19854,21/07/2022,6:00:00,0,0
19855,21/07/2022,6:10:00,0,0
19856,21/07/2022,6:20:00,6,7.4
19857,21/07/2022,6:30:00,34,41.9
19858,21/07/2022,6:40:00,93,114.6
19859,21/07/2022,6:50:00,178,219.3
19860,21/07/2022,7:00:00,290,357.2
19861,21/07/2022,7:10:00,432,532.1
19862,21/07/2022,7:20:00,603,742.8
19863,21/07/2022,7:30:00,792,975.6
19864,21/07/2022,7:40:00,1000,1231.8
19865,21/07/2022,7:50:00,1212,1493
19866,21/07/2022,8:00:00,1418,1746.7
19867,21/07/2022,8:10:00,1650,2032.5
19868,21/07/2022,8:20:00,1880,2315.8
19869,21/07/2022,8:30:00,2091,2575.7
19870,21/07/2022,8:40:00,2307,2841.8
19871,21/07/2022,8:50:00,2540,3128.8
19872,21/07/2022,9:00:00,2792,3439.3
