Site Name,ODYLIGHT,,,
Site Number,1,,,
Logger,Integrating Light Sensor,,,
Logger Serial Number,15640,,,
,,,,
,,,,
Scan No,Date and Time,Integrating Light,,
,,RAW VALUE,CALIBRATED VALUE,
,,,,
18368,10/07/2022,22:20:00,0,0
18369,10/07/2022,22:30:00,0,0
18370,10/07/2022,22:40:00,0,0
18371,10/07/2022,22:50:00,0,0
18372,10/07/2022,23:00:00,0,0
18373,10/07/2022,23:10:00,0,0
18374,10/07/2022,23:20:00,0,0
18375,10/07/2022,23:30:00,0,0
18376,10/07/2022,23:40:00,0,0
18377,10/07/2022,23:50:00,0,0
18378,10/07/2022,24:00:00,0,0
18379,11/07/2022,0:10:00,0,0
18380,11/07/2022,0:20:00,0,0
18381,11/07/2022,0:30:00,0,0
18382,11/07/2022,0:40:00,0,0
18383,11/07/2022,0:50:00,0,0
18384,11/07/2022,1:00:00,0,0
18385,11/07/2022,1:10:00,0,0
18386,11/07/2022,1:20:00,0,0
18387,11/07/2022,1:30:00,0,0
18388,11/07/2022,1:40:00,0,0
18389,11/07/2022,1:50:00,0,0
18390,11/07/2022,2:00:00,0,0
18391,11/07/2022,2:10:00,0,0
18392,11/07/2022,2:20:00,0,0
18393,11/07/2022,2:30:00,0,0
18394,11/07/2022,2:40:00,0,0
18395,11/07/2022,2:50:00,0,0
18396,11/07/2022,3:00:00,0,0
18397,11/07/2022,3:10:00,0,0
18398,11/07/2022,3:20:00,0,0
18399,11/07/2022,3:30:00,0,0
18400,11/07/2022,3:40:00,0,0
18401,11/07/2022,3:50:00,0,0
18402,11/07/2022,4:00:00,0,0
18403,11/07/2022,4:10:00,0,0
18404,11/07/2022,4:20:00,0,0
18405,11/07/2022,4:30:00,0,0
18406,11/07/2022,4:40:00,0,0
18407,11/07/2022,4:50:00,0,0
18408,11/07/2022,5:00:00,0,0
18409,11/07/2022,5:10:00,0,0
18410,11/07/2022,5:20:00,0,0
18411,11/07/2022,5:30:00,0,0
18412,11/07/2022,5:40:00,0,0
18413,11/07/2022,5:50:00,0,0
18414,11/07/2022,6:00:00,0,0
18415,11/07/2022,6:10:00,0,0
18416,11/07/2022,6:20:00,7,7.1
18417,11/07/2022,6:30:00,43,43.4
18418,11/07/2022,6:40:00,137,138.1
18419,11/07/2022,6:50:00,306,308.5
18420,11/07/2022,7:00:00,541,545.4
18421,11/07/2022,7:10:00,855,862
18422,11/07/2022,7:20:00,1052,1060.6
18423,11/07/2022,7:30:00,1378,1389.3
18424,11/07/2022,7:40:00,1671,1684.7
18425,11/07/2022,7:50:00,2144,2161.6
18426,11/07/2022,8:00:00,2631,2652.5
18427,11/07/2022,8:10:00,3152,3177.8
18428,11/07/2022,8:20:00,3515,3543.8
18429,11/07/2022,8:30:00,3900,3931.9
18430,11/07/2022,8:40:00,4298,4333.2
18431,11/07/2022,8:50:00,4719,4757.6
18432,11/07/2022,9:00:00,5154,5196.2
18433,11/07/2022,9:10:00,5567,5612.6
18434,11/07/2022,9:20:00,6037,6086.4
18435,11/07/2022,9:30:00,6336,6387.9
18436,11/07/2022,9:40:00,6692,6746.8
18437,11/07/2022,9:50:00,6995,7052.3
18438,11/07/2022,10:00:00,7317,7376.9
18439,11/07/2022,10:10:00,7660,7722.7
18440,11/07/2022,10:20:00,8030,8095.7
18441,11/07/2022,10:30:00,8376,8444.6
18442,11/07/2022,10:40:00,8463,8532.3
18443,11/07/2022,10:50:00,8701,8772.2
18444,11/07/2022,11:00:00,8818,8890.2
18445,11/07/2022,11:10:00,9059,9133.2
18446,11/07/2022,11:20:00,9359,9435.6
18447,11/07/2022,11:30:00,9468,9545.5
18448,11/07/2022,11:40:00,9552,9630.2
18449,11/07/2022,11:50:00,9598,9676.6
18450,11/07/2022,12:00:00,9631,9709.9
18451,11/07/2022,12:10:00,9631,9709.9
18452,11/07/2022,12:20:00,9610,9688.7
18453,11/07/2022,12:30:00,9713,9792.5
18454,11/07/2022,12:40:00,9712,9791.5
18455,11/07/2022,12:50:00,9692,9771.4
18456,11/07/2022,13:00:00,9663,9742.1
18457,11/07/2022,13:10:00,9615,9693.7
18458,11/07/2022,13:20:00,8981,9054.5
18459,11/07/2022,13:30:00,8000,8065.5
18460,11/07/2022,13:40:00,9099,9173.5
18461,11/07/2022,13:50:00,8456,8525.2
18462,11/07/2022,14:00:00,8104,8170.4
18463,11/07/2022,14:10:00,6719,6774
18464,11/07/2022,14:20:00,5492,5537
18465,11/07/2022,14:30:00,2782,2804.8
18466,11/07/2022,14:40:00,3278,3304.8
18467,11/07/2022,14:50:00,5086,5127.6
18468,11/07/2022,15:00:00,6770,6825.4
18469,11/07/2022,15:10:00,5384,5428.1
18470,11/07/2022,15:20:00,2802,2824.9
18471,11/07/2022,15:30:00,4641,4679
18472,11/07/2022,15:40:00,4127,4160.8
18473,11/07/2022,15:50:00,2796,2818.9
18474,11/07/2022,16:00:00,1542,1554.6
18475,11/07/2022,16:10:00,3106,3131.4
18476,11/07/2022,16:20:00,2317,2336
18477,11/07/2022,16:30:00,2094,2111.1
18478,11/07/2022,16:40:00,2229,2247.2
18479,11/07/2022,16:50:00,1289,1299.6
18480,11/07/2022,17:00:00,1008,1016.3
18481,11/07/2022,17:10:00,618,623.1
18482,11/07/2022,17:20:00,322,324.6
18483,11/07/2022,17:30:00,147,148.2
18484,11/07/2022,17:40:00,50,50.4
18485,11/07/2022,17:50:00,12,12.1
18486,11/07/2022,18:00:00,1,1
18487,11/07/2022,18:10:00,0,0
18488,11/07/2022,18:20:00,0,0
18489,11/07/2022,18:30:00,0,0
18490,11/07/2022,18:40:00,0,0
18491,11/07/2022,18:50:00,0,0
18492,11/07/2022,19:00:00,0,0
18493,11/07/2022,19:10:00,0,0
18494,11/07/2022,19:20:00,0,0
18495,11/07/2022,19:30:00,0,0
18496,11/07/2022,19:40:00,0,0
18497,11/07/2022,19:50:00,0,0
18498,11/07/2022,20:00:00,0,0
18499,11/07/2022,20:10:00,0,0
18500,11/07/2022,20:20:00,0,0
18501,11/07/2022,20:30:00,0,0
18502,11/07/2022,20:40:00,0,0
18503,11/07/2022,20:50:00,0,0
18504,11/07/2022,21:00:00,0,0
18505,11/07/2022,21:10:00,0,0
18506,11/07/2022,21:20:00,0,0
18507,11/07/2022,21:30:00,0,0
18508,11/07/2022,21:40:00,0,0
18509,11/07/2022,21:50:00,0,0
18510,11/07/2022,22:00:00,0,0
18511,11/07/2022,22:10:00,0,0
18512,11/07/2022,22:20:00,0,0
18513,11/07/2022,22:30:00,0,0
18514,11/07/2022,22:40:00,0,0
18515,11/07/2022,22:50:00,0,0
18516,11/07/2022,23:00:00,0,0
18517,11/07/2022,23:10:00,0,0
18518,11/07/2022,23:20:00,0,0
18519,11/07/2022,23:30:00,0,0
18520,11/07/2022,23:40:00,0,0
18521,11/07/2022,23:50:00,0,0
18522,11/07/2022,24:00:00,0,0
18523,12/07/2022,0:10:00,0,0
18524,12/07/2022,0:20:00,0,0
18525,12/07/2022,0:30:00,0,0
18526,12/07/2022,0:40:00,0,0
18527,12/07/2022,0:50:00,0,0
18528,12/07/2022,1:00:00,0,0
18529,12/07/2022,1:10:00,0,0
18530,12/07/2022,1:20:00,0,0
18531,12/07/2022,1:30:00,0,0
18532,12/07/2022,1:40:00,0,0
18533,12/07/2022,1:50:00,0,0
18534,12/07/2022,2:00:00,0,0
18535,12/07/2022,2:10:00,0,0
18536,12/07/2022,2:20:00,0,0
18537,12/07/2022,2:30:00,0,0
18538,12/07/2022,2:40:00,0,0
18539,12/07/2022,2:50:00,0,0
18540,12/07/2022,3:00:00,0,0
18541,12/07/2022,3:10:00,0,0
18542,12/07/2022,3:20:00,0,0
18543,12/07/2022,3:30:00,0,0
18544,12/07/2022,3:40:00,0,0
18545,12/07/2022,3:50:00,0,0
18546,12/07/2022,4:00:00,0,0
18547,12/07/2022,4:10:00,0,0
18548,12/07/2022,4:20:00,0,0
18549,12/07/2022,4:30:00,0,0
18550,12/07/2022,4:40:00,0,0
18551,12/07/2022,4:50:00,0,0
18552,12/07/2022,5:00:00,0,0
18553,12/07/2022,5:10:00,0,0
18554,12/07/2022,5:20:00,0,0
18555,12/07/2022,5:30:00,0,0
18556,12/07/2022,5:40:00,0,0
18557,12/07/2022,5:50:00,0,0
18558,12/07/2022,6:00:00,0,0
18559,12/07/2022,6:10:00,0,0
18560,12/07/2022,6:20:00,8,8.1
18561,12/07/2022,6:30:00,43,43.4
18562,12/07/2022,6:40:00,128,129
18563,12/07/2022,6:50:00,255,257.1
18564,12/07/2022,7:00:00,435,438.6
18565,12/07/2022,7:10:00,690,695.6
18566,12/07/2022,7:20:00,980,988
18567,12/07/2022,7:30:00,1342,1353
18568,12/07/2022,7:40:00,1700,1713.9
18569,12/07/2022,7:50:00,2130,2147.4
18570,12/07/2022,8:00:00,2572,2593.1
18571,12/07/2022,8:10:00,3018,3042.7
18572,12/07/2022,8:20:00,3476,3504.5
18573,12/07/2022,8:30:00,3861,3892.6
18574,12/07/2022,8:40:00,4554,4591.3
18575,12/07/2022,8:50:00,5105,5146.8
18576,12/07/2022,9:00:00,5609,5654.9
18577,12/07/2022,9:10:00,6373,6425.2
18578,12/07/2022,9:20:00,6564,6617.7
18579,12/07/2022,9:30:00,6909,6965.6
18580,12/07/2022,9:40:00,8240,8307.5
18581,12/07/2022,9:50:00,7832,7896.1
18582,12/07/2022,10:00:00,7985,8050.4
18583,12/07/2022,10:10:00,8273,8340.7
18584,12/07/2022,10:20:00,9235,9310.6
18585,12/07/2022,10:30:00,9682,9761.3
18586,12/07/2022,10:40:00,9603,9681.6
18587,12/07/2022,10:50:00,10562,10648.5
18588,12/07/2022,11:00:00,9992,10073.8
18589,12/07/2022,11:10:00,6500,6553.2
18590,12/07/2022,11:20:00,7058,7115.8
18591,12/07/2022,11:30:00,8240,8307.5
18592,12/07/2022,11:40:00,11574,11668.8
18593,12/07/2022,11:50:00,11044,11134.4
18594,12/07/2022,12:00:00,9865,9945.8
18595,12/07/2022,12:10:00,10589,10675.7
18596,12/07/2022,12:20:00,10862,10950.9
18597,12/07/2022,12:30:00,5920,5968.5
18598,12/07/2022,12:40:00,8268,8335.7
18599,12/07/2022,12:50:00,5534,5579.3
18600,12/07/2022,13:00:00,10790,10878.3
18601,12/07/2022,13:10:00,7576,7638
18602,12/07/2022,13:20:00,5591,5636.8
18603,12/07/2022,13:30:00,3202,3228.2
18604,12/07/2022,13:40:00,3597,3626.5
18605,12/07/2022,13:50:00,3485,3513.5
18606,12/07/2022,14:00:00,3268,3294.8
18607,12/07/2022,14:10:00,2448,2468
18608,12/07/2022,14:20:00,2534,2554.7
18609,12/07/2022,14:30:00,2896,2919.7
18610,12/07/2022,14:40:00,3258,3284.7
18611,12/07/2022,14:50:00,2388,2407.6
18612,12/07/2022,15:00:00,1743,1757.3
18613,12/07/2022,15:10:00,1619,1632.3
18614,12/07/2022,15:20:00,1668,1681.7
18615,12/07/2022,15:30:00,1945,1960.9
18616,12/07/2022,15:40:00,2375,2394.4
18617,12/07/2022,15:50:00,2320,2339
18618,12/07/2022,16:00:00,1564,1576.8
18619,12/07/2022,16:10:00,1084,1092.9
18620,12/07/2022,16:20:00,915,922.5
18621,12/07/2022,16:30:00,1087,1095.9
18622,12/07/2022,16:40:00,1082,1090.9
18623,12/07/2022,16:50:00,799,805.5
18624,12/07/2022,17:00:00,721,726.9
18625,12/07/2022,17:10:00,441,444.6
18626,12/07/2022,17:20:00,274,276.2
18627,12/07/2022,17:30:00,152,153.2
18628,12/07/2022,17:40:00,66,66.5
18629,12/07/2022,17:50:00,17,17.1
18630,12/07/2022,18:00:00,1,1
18631,12/07/2022,18:10:00,0,0
18632,12/07/2022,18:20:00,0,0
18633,12/07/2022,18:30:00,0,0
18634,12/07/2022,18:40:00,0,0
18635,12/07/2022,18:50:00,0,0
18636,12/07/2022,19:00:00,0,0
18637,12/07/2022,19:10:00,0,0
18638,12/07/2022,19:20:00,0,0
18639,12/07/2022,19:30:00,0,0
18640,12/07/2022,19:40:00,0,0
18641,12/07/2022,19:50:00,0,0
18642,12/07/2022,20:00:00,0,0
18643,12/07/2022,20:10:00,0,0
18644,12/07/2022,20:20:00,0,0
18645,12/07/2022,20:30:00,0,0
18646,12/07/2022,20:40:00,0,0
18647,12/07/2022,20:50:00,0,0
18648,12/07/2022,21:00:00,0,0
18649,12/07/2022,21:10:00,0,0
18650,12/07/2022,21:20:00,0,0
18651,12/07/2022,21:30:00,0,0
18652,12/07/2022,21:40:00,0,0
18653,12/07/2022,21:50:00,0,0
18654,12/07/2022,22:00:00,0,0
18655,12/07/2022,22:10:00,0,0
18656,12/07/2022,22:20:00,0,0
18657,12/07/2022,22:30:00,0,0
18658,12/07/2022,22:40:00,0,0
18659,12/07/2022,22:50:00,0,0
18660,12/07/2022,23:00:00,0,0
18661,12/07/2022,23:10:00,0,0
18662,12/07/2022,23:20:00,0,0
18663,12/07/2022,23:30:00,0,0
18664,12/07/2022,23:40:00,0,0
18665,12/07/2022,23:50:00,0,0
18666,12/07/2022,24:00:00,0,0
18667,13/07/2022,0:10:00,0,0
18668,13/07/2022,0:20:00,0,0
18669,13/07/2022,0:30:00,0,0
18670,13/07/2022,0:40:00,0,0
18671,13/07/2022,0:50:00,0,0
18672,13/07/2022,1:00:00,0,0
18673,13/07/2022,1:10:00,0,0
18674,13/07/2022,1:20:00,0,0
18675,13/07/2022,1:30:00,0,0
18676,13/07/2022,1:40:00,0,0
18677,13/07/2022,1:50:00,0,0
18678,13/07/2022,2:00:00,0,0
18679,13/07/2022,2:10:00,0,0
18680,13/07/2022,2:20:00,0,0
18681,13/07/2022,2:30:00,0,0
18682,13/07/2022,2:40:00,0,0
18683,13/07/2022,2:50:00,0,0
18684,13/07/2022,3:00:00,0,0
18685,13/07/2022,3:10:00,0,0
18686,13/07/2022,3:20:00,0,0
18687,13/07/2022,3:30:00,0,0
18688,13/07/2022,3:40:00,0,0
18689,13/07/2022,3:50:00,0,0
18690,13/07/2022,4:00:00,0,0
18691,13/07/2022,4:10:00,0,0
18692,13/07/2022,4:20:00,0,0
18693,13/07/2022,4:30:00,0,0
18694,13/07/2022,4:40:00,0,0
18695,13/07/2022,4:50:00,0,0
18696,13/07/2022,5:00:00,0,0
18697,13/07/2022,5:10:00,0,0
18698,13/07/2022,5:20:00,0,0
18699,13/07/2022,5:30:00,0,0
18700,13/07/2022,5:40:00,0,0
18701,13/07/2022,5:50:00,0,0
18702,13/07/2022,6:00:00,0,0
18703,13/07/2022,6:10:00,0,0
18704,13/07/2022,6:20:00,6,6
18705,13/07/2022,6:30:00,30,30.2
18706,13/07/2022,6:40:00,95,95.8
18707,13/07/2022,6:50:00,217,218.8
18708,13/07/2022,7:00:00,398,401.3
18709,13/07/2022,7:10:00,736,742
18710,13/07/2022,7:20:00,1021,1029.4
18711,13/07/2022,7:30:00,1356,1367.1
18712,13/07/2022,7:40:00,1707,1721
18713,13/07/2022,7:50:00,2028,2044.6
18714,13/07/2022,8:00:00,2447,2467
18715,13/07/2022,8:10:00,2824,2847.1
18716,13/07/2022,8:20:00,3218,3244.3
18717,13/07/2022,8:30:00,3617,3646.6
18718,13/07/2022,8:40:00,4006,4038.8
18719,13/07/2022,8:50:00,4344,4379.6
18720,13/07/2022,9:00:00,4765,4804
18721,13/07/2022,9:10:00,5138,5180.1
18722,13/07/2022,9:20:00,5522,5567.2
18723,13/07/2022,9:30:00,5883,5931.2
18724,13/07/2022,9:40:00,6267,6318.3
18725,13/07/2022,9:50:00,6561,6614.7
18726,13/07/2022,10:00:00,6901,6957.5
18727,13/07/2022,10:10:00,7189,7247.9
18728,13/07/2022,10:20:00,7454,7515
18729,13/07/2022,10:30:00,7861,7925.4
18730,13/07/2022,10:40:00,8584,8654.3
18731,13/07/2022,10:50:00,7348,7408.2
18732,13/07/2022,11:00:00,8917,8990
18733,13/07/2022,11:10:00,8661,8731.9
18734,13/07/2022,11:20:00,7870,7934.4
18735,13/07/2022,11:30:00,8028,8093.7
18736,13/07/2022,11:40:00,10472,10557.7
18737,13/07/2022,11:50:00,2686,2708
18738,13/07/2022,12:00:00,4398,4434
18739,13/07/2022,12:10:00,6076,6125.7
18740,13/07/2022,12:20:00,9410,9487
18741,13/07/2022,12:30:00,6195,6245.7
18742,13/07/2022,12:40:00,8412,8480.9
18743,13/07/2022,12:50:00,9414,9491.1
18744,13/07/2022,13:00:00,9161,9236
18745,13/07/2022,13:10:00,8882,8954.7
18746,13/07/2022,13:20:00,8591,8661.3
18747,13/07/2022,13:30:00,8472,8541.4
18748,13/07/2022,13:40:00,8328,8396.2
18749,13/07/2022,13:50:00,8043,8108.9
18750,13/07/2022,14:00:00,7825,7889.1
18751,13/07/2022,14:10:00,7483,7544.3
18752,13/07/2022,14:20:00,7079,7137
18753,13/07/2022,14:30:00,6643,6697.4
18754,13/07/2022,14:40:00,6287,6338.5
18755,13/07/2022,14:50:00,5935,5983.6
18756,13/07/2022,15:00:00,5552,5597.5
18757,13/07/2022,15:10:00,5250,5293
18758,13/07/2022,15:20:00,4839,4878.6
18759,13/07/2022,15:30:00,4415,4451.1
18760,13/07/2022,15:40:00,3944,3976.3
18761,13/07/2022,15:50:00,3508,3536.7
18762,13/07/2022,16:00:00,3109,3134.5
18763,13/07/2022,16:10:00,2702,2724.1
18764,13/07/2022,16:20:00,2276,2294.6
18765,13/07/2022,16:30:00,1907,1922.6
18766,13/07/2022,16:40:00,1539,1551.6
18767,13/07/2022,16:50:00,1187,1196.7
18768,13/07/2022,17:00:00,900,907.4
18769,13/07/2022,17:10:00,594,598.9
18770,13/07/2022,17:20:00,377,380.1
18771,13/07/2022,17:30:00,210,211.7
18772,13/07/2022,17:40:00,92,92.8
18773,13/07/2022,17:50:00,24,24.2
18774,13/07/2022,18:00:00,3,3
18775,13/07/2022,18:10:00,0,0
18776,13/07/2022,18:20:00,0,0
18777,13/07/2022,18:30:00,0,0
18778,13/07/2022,18:40:00,0,0
18779,13/07/2022,18:50:00,0,0
18780,13/07/2022,19:00:00,0,0
18781,13/07/2022,19:10:00,0,0
18782,13/07/2022,19:20:00,0,0
18783,13/07/2022,19:30:00,0,0
18784,13/07/2022,19:40:00,0,0
18785,13/07/2022,19:50:00,0,0
18786,13/07/2022,20:00:00,0,0
18787,13/07/2022,20:10:00,0,0
18788,13/07/2022,20:20:00,0,0
18789,13/07/2022,20:30:00,0,0
18790,13/07/2022,20:40:00,0,0
18791,13/07/2022,20:50:00,0,0
18792,13/07/2022,21:00:00,0,0
18793,13/07/2022,21:10:00,0,0
18794,13/07/2022,21:20:00,0,0
18795,13/07/2022,21:30:00,0,0
18796,13/07/2022,21:40:00,0,0
18797,13/07/2022,21:50:00,0,0
18798,13/07/2022,22:00:00,0,0
18799,13/07/2022,22:10:00,0,0
18800,13/07/2022,22:20:00,0,0
18801,13/07/2022,22:30:00,0,0
18802,13/07/2022,22:40:00,0,0
18803,13/07/2022,22:50:00,0,0
18804,13/07/2022,23:00:00,0,0
18805,13/07/2022,23:10:00,0,0
18806,13/07/2022,23:20:00,0,0
18807,13/07/2022,23:30:00,0,0
18808,13/07/2022,23:40:00,0,0
18809,13/07/2022,23:50:00,0,0
18810,13/07/2022,24:00:00,0,0
18811,14/07/2022,0:10:00,0,0
18812,14/07/2022,0:20:00,0,0
18813,14/07/2022,0:30:00,0,0
18814,14/07/2022,0:40:00,0,0
18815,14/07/2022,0:50:00,0,0
18816,14/07/2022,1:00:00,0,0
18817,14/07/2022,1:10:00,0,0
18818,14/07/2022,1:20:00,0,0
18819,14/07/2022,1:30:00,0,0
18820,14/07/2022,1:40:00,0,0
18821,14/07/2022,1:50:00,0,0
18822,14/07/2022,2:00:00,0,0
18823,14/07/2022,2:10:00,0,0
18824,14/07/2022,2:20:00,0,0
18825,14/07/2022,2:30:00,0,0
18826,14/07/2022,2:40:00,0,0
18827,14/07/2022,2:50:00,0,0
18828,14/07/2022,3:00:00,0,0
18829,14/07/2022,3:10:00,0,0
18830,14/07/2022,3:20:00,0,0
18831,14/07/2022,3:30:00,0,0
18832,14/07/2022,3:40:00,0,0
18833,14/07/2022,3:50:00,0,0
18834,14/07/2022,4:00:00,0,0
18835,14/07/2022,4:10:00,0,0
18836,14/07/2022,4:20:00,0,0
18837,14/07/2022,4:30:00,0,0
18838,14/07/2022,4:40:00,0,0
18839,14/07/2022,4:50:00,0,0
18840,14/07/2022,5:00:00,0,0
18841,14/07/2022,5:10:00,0,0
18842,14/07/2022,5:20:00,0,0
18843,14/07/2022,5:30:00,0,0
18844,14/07/2022,5:40:00,0,0
18845,14/07/2022,5:50:00,0,0
18846,14/07/2022,6:00:00,0,0
18847,14/07/2022,6:10:00,0,0
18848,14/07/2022,6:20:00,9,9.1
18849,14/07/2022,6:30:00,45,45.4
18850,14/07/2022,6:40:00,135,136.1
18851,14/07/2022,6:50:00,277,279.3
18852,14/07/2022,7:00:00,479,482.9
18853,14/07/2022,7:10:00,704,709.8
18854,14/07/2022,7:20:00,958,965.8
18855,14/07/2022,7:30:00,1181,1190.7
18856,14/07/2022,7:40:00,1567,1579.8
18857,14/07/2022,7:50:00,1450,1461.9
18858,14/07/2022,8:00:00,941,948.7
18859,14/07/2022,8:10:00,1517,1529.4
18860,14/07/2022,8:20:00,2267,2285.6
18861,14/07/2022,8:30:00,3796,3827.1
18862,14/07/2022,8:40:00,4215,4249.5
18863,14/07/2022,8:50:00,4592,4629.6
18864,14/07/2022,9:00:00,4685,4723.4
18865,14/07/2022,9:10:00,3797,3828.1
18866,14/07/2022,9:20:00,5468,5512.8
18867,14/07/2022,9:30:00,5815,5862.6
18868,14/07/2022,9:40:00,6242,6293.1
18869,14/07/2022,9:50:00,7005,7062.4
18870,14/07/2022,10:00:00,6919,6975.6
18871,14/07/2022,10:10:00,7242,7301.3
18872,14/07/2022,10:20:00,6923,6979.7
18873,14/07/2022,10:30:00,6939,6995.8
18874,14/07/2022,10:40:00,7860,7924.4
18875,14/07/2022,10:50:00,8468,8537.3
18876,14/07/2022,11:00:00,9351,9427.6
18877,14/07/2022,11:10:00,9574,9652.4
18878,14/07/2022,11:20:00,9779,9859.1
18879,14/07/2022,11:30:00,10326,10410.5
18880,14/07/2022,11:40:00,10238,10321.8
18881,14/07/2022,11:50:00,9743,9822.8
18882,14/07/2022,12:00:00,9177,9252.1
18883,14/07/2022,12:10:00,9448,9525.4
18884,14/07/2022,12:20:00,9395,9471.9
18885,14/07/2022,12:30:00,9599,9677.6
18886,14/07/2022,12:40:00,9722,9801.6
18887,14/07/2022,12:50:00,9386,9462.8
18888,14/07/2022,13:00:00,9282,9358
18889,14/07/2022,13:10:00,8869,8941.6
18890,14/07/2022,13:20:00,8902,8974.9
18891,14/07/2022,13:30:00,8560,8630.1
18892,14/07/2022,13:40:00,8255,8322.6
18893,14/07/2022,13:50:00,7938,8003
18894,14/07/2022,14:00:00,7563,7624.9
18895,14/07/2022,14:10:00,7113,7171.2
18896,14/07/2022,14:20:00,6802,6857.7
18897,14/07/2022,14:30:00,6406,6458.4
18898,14/07/2022,14:40:00,6243,6294.1
18899,14/07/2022,14:50:00,6067,6116.7
18900,14/07/2022,15:00:00,5634,5680.1
18901,14/07/2022,15:10:00,5278,5321.2
18902,14/07/2022,15:20:00,4882,4922
18903,14/07/2022,15:30:00,4216,4250.5
18904,14/07/2022,15:40:00,3736,3766.6
18905,14/07/2022,15:50:00,3529,3557.9
18906,14/07/2022,16:00:00,3152,3177.8
18907,14/07/2022,16:10:00,2724,2746.3
18908,14/07/2022,16:20:00,2373,2392.4
18909,14/07/2022,16:30:00,1940,1955.9
18910,14/07/2022,16:40:00,1623,1636.3
18911,14/07/2022,16:50:00,1305,1315.7
18912,14/07/2022,17:00:00,938,945.7
18913,14/07/2022,17:10:00,638,643.2
18914,14/07/2022,17:20:00,405,408.3
18915,14/07/2022,17:30:00,234,235.9
18916,14/07/2022,17:40:00,92,92.8
18917,14/07/2022,17:50:00,24,24.2
18918,14/07/2022,18:00:00,4,4
18919,14/07/2022,18:10:00,0,0
18920,14/07/2022,18:20:00,0,0
18921,14/07/2022,18:30:00,0,0
18922,14/07/2022,18:40:00,0,0
18923,14/07/2022,18:50:00,0,0
18924,14/07/2022,19:00:00,0,0
18925,14/07/2022,19:10:00,0,0
18926,14/07/2022,19:20:00,0,0
18927,14/07/2022,19:30:00,0,0
18928,14/07/2022,19:40:00,0,0
18929,14/07/2022,19:50:00,0,0
18930,14/07/2022,20:00:00,0,0
18931,14/07/2022,20:10:00,0,0
18932,14/07/2022,20:20:00,0,0
18933,14/07/2022,20:30:00,0,0
18934,14/07/2022,20:40:00,0,0
18935,14/07/2022,20:50:00,0,0
18936,14/07/2022,21:00:00,0,0
18937,14/07/2022,21:10:00,0,0
18938,14/07/2022,21:20:00,0,0
18939,14/07/2022,21:30:00,0,0
18940,14/07/2022,21:40:00,0,0
18941,14/07/2022,21:50:00,0,0
18942,14/07/2022,22:00:00,0,0
18943,14/07/2022,22:10:00,0,0
18944,14/07/2022,22:20:00,0,0
18945,14/07/2022,22:30:00,0,0
18946,14/07/2022,22:40:00,0,0
18947,14/07/2022,22:50:00,0,0
18948,14/07/2022,23:00:00,0,0
18949,14/07/2022,23:10:00,0,0
18950,14/07/2022,23:20:00,0,0
18951,14/07/2022,23:30:00,0,0
18952,14/07/2022,23:40:00,0,0
18953,14/07/2022,23:50:00,0,0
18954,14/07/2022,24:00:00,0,0
18955,15/07/2022,0:10:00,0,0
18956,15/07/2022,0:20:00,0,0
18957,15/07/2022,0:30:00,0,0
18958,15/07/2022,0:40:00,0,0
18959,15/07/2022,0:50:00,0,0
18960,15/07/2022,1:00:00,0,0
18961,15/07/2022,1:10:00,0,0
18962,15/07/2022,1:20:00,0,0
18963,15/07/2022,1:30:00,0,0
18964,15/07/2022,1:40:00,0,0
18965,15/07/2022,1:50:00,0,0
18966,15/07/2022,2:00:00,0,0
18967,15/07/2022,2:10:00,0,0
18968,15/07/2022,2:20:00,0,0
18969,15/07/2022,2:30:00,0,0
18970,15/07/2022,2:40:00,0,0
18971,15/07/2022,2:50:00,0,0
18972,15/07/2022,3:00:00,0,0
18973,15/07/2022,3:10:00,0,0
18974,15/07/2022,3:20:00,0,0
18975,15/07/2022,3:30:00,0,0
18976,15/07/2022,3:40:00,0,0
18977,15/07/2022,3:50:00,0,0
18978,15/07/2022,4:00:00,0,0
18979,15/07/2022,4:10:00,0,0
18980,15/07/2022,4:20:00,0,0
18981,15/07/2022,4:30:00,0,0
18982,15/07/2022,4:40:00,0,0
18983,15/07/2022,4:50:00,0,0
18984,15/07/2022,5:00:00,0,0
18985,15/07/2022,5:10:00,0,0
18986,15/07/2022,5:20:00,0,0
18987,15/07/2022,5:30:00,0,0
18988,15/07/2022,5:40:00,0,0
18989,15/07/2022,5:50:00,0,0
18990,15/07/2022,6:00:00,0,0
18991,15/07/2022,6:10:00,0,0
18992,15/07/2022,6:20:00,9,9.1
18993,15/07/2022,6:30:00,47,47.4
18994,15/07/2022,6:40:00,143,144.2
18995,15/07/2022,6:50:00,281,283.3
18996,15/07/2022,7:00:00,460,463.8
18997,15/07/2022,7:10:00,691,696.7
18998,15/07/2022,7:20:00,976,984
18999,15/07/2022,7:30:00,1328,1338.9
19000,15/07/2022,7:40:00,1712,1726
19001,15/07/2022,7:50:00,2026,2042.6
19002,15/07/2022,8:00:00,2485,2505.3
19003,15/07/2022,8:10:00,2895,2918.7
19004,15/07/2022,8:20:00,3331,3358.3
19005,15/07/2022,8:30:00,3793,3824.1
19006,15/07/2022,8:40:00,4150,4184
19007,15/07/2022,8:50:00,4376,4411.8
19008,15/07/2022,9:00:00,5182,5224.4
19009,15/07/2022,9:10:00,5394,5438.2
19010,15/07/2022,9:20:00,5798,5845.5
