#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
2239,04/24/2022 04:16:00,28.65,0.00,,,,
2240,04/24/2022 04:17:00,28.65,0.00,,,,
2241,04/24/2022 04:18:00,28.74,0.00,,,,
2242,04/24/2022 04:19:00,28.70,0.00,,,,
2243,04/24/2022 04:20:00,28.70,0.00,,,,
2244,04/24/2022 04:21:00,28.74,0.00,,,,
2245,04/24/2022 04:22:00,28.70,0.00,,,,
2246,04/24/2022 04:23:00,28.70,0.00,,,,
2247,04/24/2022 04:24:00,28.65,0.00,,,,
2248,04/24/2022 04:25:00,28.70,0.00,,,,
2249,04/24/2022 04:26:00,28.70,0.00,,,,
2250,04/24/2022 04:27:00,28.70,0.00,,,,
2251,04/24/2022 04:28:00,28.70,0.00,,,,
2252,04/24/2022 04:29:00,28.70,0.00,,,,
2253,04/24/2022 04:30:00,28.70,0.00,,,,
2254,04/24/2022 04:31:00,28.70,0.00,,,,
2255,04/24/2022 04:32:00,28.70,0.00,,,,
2256,04/24/2022 04:33:00,28.70,0.00,,,,
2257,04/24/2022 04:34:00,28.70,0.00,,,,
2258,04/24/2022 04:35:00,28.65,0.00,,,,
2259,04/24/2022 04:36:00,28.65,0.00,,,,
2260,04/24/2022 04:37:00,28.70,0.00,,,,
2261,04/24/2022 04:38:00,28.70,0.00,,,,
2262,04/24/2022 04:39:00,28.65,0.00,,,,
2263,04/24/2022 04:40:00,28.65,0.00,,,,
2264,04/24/2022 04:41:00,28.70,0.00,,,,
2265,04/24/2022 04:42:00,28.70,0.00,,,,
2266,04/24/2022 04:43:00,28.70,0.00,,,,
2267,04/24/2022 04:44:00,28.65,0.00,,,,
2268,04/24/2022 04:45:00,28.70,0.00,,,,
2269,04/24/2022 04:46:00,28.65,0.00,,,,
2270,04/24/2022 04:47:00,28.70,0.00,,,,
2271,04/24/2022 04:48:00,28.70,0.00,,,,
2272,04/24/2022 04:49:00,28.70,0.00,,,,
2273,04/24/2022 04:50:00,28.65,0.00,,,,
2274,04/24/2022 04:51:00,28.65,0.00,,,,
2275,04/24/2022 04:52:00,28.65,0.00,,,,
2276,04/24/2022 04:53:00,28.70,0.00,,,,
2277,04/24/2022 04:54:00,28.65,0.00,,,,
2278,04/24/2022 04:55:00,28.65,0.00,,,,
2279,04/24/2022 04:56:00,28.61,0.00,,,,
2280,04/24/2022 04:57:00,28.61,0.00,,,,
2281,04/24/2022 04:58:00,28.65,0.00,,,,
2282,04/24/2022 04:59:00,28.70,0.00,,,,
2283,04/24/2022 05:00:00,28.70,0.00,,,,
2284,04/24/2022 05:01:00,28.70,0.00,,,,
2285,04/24/2022 05:02:00,28.65,0.00,,,,
2286,04/24/2022 05:03:00,28.70,0.00,,,,
2287,04/24/2022 05:04:00,28.65,0.00,,,,
2288,04/24/2022 05:05:00,28.70,0.00,,,,
2289,04/24/2022 05:06:00,28.70,0.00,,,,
2290,04/24/2022 05:07:00,28.65,0.00,,,,
2291,04/24/2022 05:08:00,28.65,0.00,,,,
2292,04/24/2022 05:09:00,28.65,0.00,,,,
2293,04/24/2022 05:10:00,28.65,0.00,,,,
2294,04/24/2022 05:11:00,28.65,0.00,,,,
2295,04/24/2022 05:12:00,28.65,0.00,,,,
2296,04/24/2022 05:13:00,28.65,0.00,,,,
2297,04/24/2022 05:14:00,28.65,0.00,,,,
2298,04/24/2022 05:15:00,28.65,0.00,,,,
2299,04/24/2022 05:16:00,28.65,0.00,,,,
2300,04/24/2022 05:17:00,28.70,0.00,,,,
2301,04/24/2022 05:18:00,28.61,0.00,,,,
2302,04/24/2022 05:19:00,28.65,0.00,,,,
2303,04/24/2022 05:20:00,28.61,0.00,,,,
2304,04/24/2022 05:21:00,28.65,0.00,,,,
2305,04/24/2022 05:22:00,28.70,0.00,,,,
2306,04/24/2022 05:23:00,28.65,0.00,,,,
2307,04/24/2022 05:24:00,28.65,0.00,,,,
2308,04/24/2022 05:25:00,28.61,0.00,,,,
2309,04/24/2022 05:26:00,28.65,0.00,,,,
2310,04/24/2022 05:27:00,28.70,0.00,,,,
2311,04/24/2022 05:28:00,28.65,0.00,,,,
2312,04/24/2022 05:29:00,28.61,0.00,,,,
2313,04/24/2022 05:30:00,28.61,0.00,,,,
2314,04/24/2022 05:31:00,28.65,0.00,,,,
2315,04/24/2022 05:32:00,28.61,0.00,,,,
2316,04/24/2022 05:33:00,28.61,0.00,,,,
2317,04/24/2022 05:34:00,28.61,0.00,,,,
2318,04/24/2022 05:35:00,28.61,0.00,,,,
2319,04/24/2022 05:36:00,28.61,0.00,,,,
2320,04/24/2022 05:37:00,28.57,0.00,,,,
2321,04/24/2022 05:38:00,28.61,0.00,,,,
2322,04/24/2022 05:39:00,28.61,0.00,,,,
2323,04/24/2022 05:40:00,28.61,0.00,,,,
2324,04/24/2022 05:41:00,28.61,0.00,,,,
2325,04/24/2022 05:42:00,28.65,0.00,,,,
2326,04/24/2022 05:43:00,28.61,0.00,,,,
2327,04/24/2022 05:44:00,28.61,0.00,,,,
2328,04/24/2022 05:45:00,28.61,0.00,,,,
2329,04/24/2022 05:46:00,28.61,0.00,,,,
2330,04/24/2022 05:47:00,28.61,0.00,,,,
2331,04/24/2022 05:48:00,28.61,0.00,,,,
2332,04/24/2022 05:49:00,28.57,0.00,,,,
2333,04/24/2022 05:50:00,28.61,0.00,,,,
2334,04/24/2022 05:51:00,28.61,0.00,,,,
2335,04/24/2022 05:52:00,28.65,0.43,,,,
2336,04/24/2022 05:53:00,28.61,0.64,,,,
2337,04/24/2022 05:54:00,28.65,1.08,,,,
2338,04/24/2022 05:55:00,28.57,1.51,,,,
2339,04/24/2022 05:56:00,28.61,2.81,,,,
2340,04/24/2022 05:57:00,28.65,4.11,,,,
2341,04/24/2022 05:58:00,28.65,5.62,,,,
2342,04/24/2022 05:59:00,28.65,6.73,,,,
2343,04/24/2022 06:00:00,28.61,8.46,,,,
2344,04/24/2022 06:01:00,28.65,10.20,,,,
2345,04/24/2022 06:02:00,28.65,11.74,,,,
2346,04/24/2022 06:03:00,28.70,14.34,,,,
2347,04/24/2022 06:04:00,28.65,18.04,,,,
2348,04/24/2022 06:05:00,28.65,22.83,,,,
2349,04/24/2022 06:06:00,28.65,26.54,,,,
2350,04/24/2022 06:07:00,28.65,28.05,,,,
2351,04/24/2022 06:08:00,28.70,31.52,,,,
2352,04/24/2022 06:09:00,28.65,36.52,,,,
2353,04/24/2022 06:10:00,28.70,42.18,,,,
2354,04/24/2022 06:11:00,28.70,48.26,,,,
2355,04/24/2022 06:12:00,28.65,55.90,,,,
2356,04/24/2022 06:13:00,28.70,65.20,,,,
2357,04/24/2022 06:14:00,28.65,74.78,,,,
2358,04/24/2022 06:15:00,28.65,85.20,,,,
2359,04/24/2022 06:16:00,28.70,96.56,,,,
2360,04/24/2022 06:17:00,28.70,107.52,,,,
2361,04/24/2022 06:18:00,28.70,120.12,,,,
2362,04/24/2022 06:19:00,28.70,134.96,,,,
2363,04/24/2022 06:20:00,28.70,151.40,,,,
2364,04/24/2022 06:21:00,28.70,167.04,,,,
2365,04/24/2022 06:22:00,28.74,183.60,,,,
2366,04/24/2022 06:23:00,28.74,202.80,,,,
2367,04/24/2022 06:24:00,28.74,224.40,,,,
2368,04/24/2022 06:25:00,28.70,242.80,,,,
2369,04/24/2022 06:26:00,28.70,263.84,,,,
2370,04/24/2022 06:27:00,28.70,285.68,,,,
2371,04/24/2022 06:28:00,28.74,309.92,,,,
2372,04/24/2022 06:29:00,28.70,336.80,,,,
2373,04/24/2022 06:30:00,28.70,360.32,,,,
2374,04/24/2022 06:31:00,28.70,388.32,,,,
2375,04/24/2022 06:32:00,28.70,416.00,,,,
2376,04/24/2022 06:33:00,28.70,444.96,,,,
2377,04/24/2022 06:34:00,28.70,475.20,,,,
2378,04/24/2022 06:35:00,28.70,505.60,,,,
2379,04/24/2022 06:36:00,28.70,538.88,,,,
2380,04/24/2022 06:37:00,28.65,566.56,,,,
2381,04/24/2022 06:38:00,28.70,603.36,,,,
2382,04/24/2022 06:39:00,28.70,633.76,,,,
2383,04/24/2022 06:40:00,28.74,668.16,,,,
2384,04/24/2022 06:41:00,28.70,698.88,,,,
2385,04/24/2022 06:42:00,28.74,725.76,,,,
2386,04/24/2022 06:43:00,28.70,760.96,,,,
2387,04/24/2022 06:44:00,28.70,792.00,,,,
2388,04/24/2022 06:45:00,28.74,825.92,,,,
2389,04/24/2022 06:46:00,28.70,849.60,,,,
2390,04/24/2022 06:47:00,28.74,891.20,,,,
2391,04/24/2022 06:48:00,28.70,925.44,,,,
2392,04/24/2022 06:49:00,28.70,959.04,,,,
2393,04/24/2022 06:50:00,28.74,1000.64,,,,
2394,04/24/2022 06:51:00,28.70,1032.64,,,,
2395,04/24/2022 06:52:00,28.74,1062.08,,,,
2396,04/24/2022 06:53:00,28.74,1100.16,,,,
2397,04/24/2022 06:54:00,28.74,1136.64,,,,
2398,04/24/2022 06:55:00,28.74,1176.64,,,,
2399,04/24/2022 06:56:00,28.78,1212.80,,,,
2400,04/24/2022 06:57:00,28.83,1275.20,,,,
2401,04/24/2022 06:58:00,28.74,1310.72,,,,
2402,04/24/2022 06:59:00,28.74,1384.96,,,,
2403,04/24/2022 07:00:00,28.78,1466.24,,,,
2404,04/24/2022 07:01:00,28.74,1503.36,,,,
2405,04/24/2022 07:02:00,28.78,1496.96,,,,
2406,04/24/2022 07:03:00,28.78,1503.36,,,,
2407,04/24/2022 07:04:00,28.74,1555.84,,,,
2408,04/24/2022 07:05:00,28.78,1576.96,,,,
2409,04/24/2022 07:06:00,28.74,1607.68,,,,
2410,04/24/2022 07:07:00,28.78,1684.48,,,,
2411,04/24/2022 07:08:00,28.78,1733.76,,,,
2412,04/24/2022 07:09:00,28.74,1770.88,,,,
2413,04/24/2022 07:10:00,28.78,1797.76,,,,
2414,04/24/2022 07:11:00,28.78,1821.44,,,,
2415,04/24/2022 07:12:00,28.78,1866.24,,,,
2416,04/24/2022 07:13:00,28.83,1897.60,,,,
2417,04/24/2022 07:14:00,28.83,1868.16,,,,
2418,04/24/2022 07:15:00,28.78,1892.48,,,,
2419,04/24/2022 07:16:00,28.78,1921.92,,,,
2420,04/24/2022 07:17:00,28.78,1873.28,,,,
2421,04/24/2022 07:18:00,28.87,1835.52,,,,
2422,04/24/2022 07:19:00,28.83,1859.20,,,,
2423,04/24/2022 07:20:00,28.78,1905.92,,,,
2424,04/24/2022 07:21:00,28.78,1953.28,,,,
2425,04/24/2022 07:22:00,28.78,1863.04,,,,
2426,04/24/2022 07:23:00,28.83,1941.12,,,,
2427,04/24/2022 07:24:00,28.83,2501.76,,,,
2428,04/24/2022 07:25:00,28.83,2553.60,,,,
2429,04/24/2022 07:26:00,28.83,2524.16,,,,
2430,04/24/2022 07:27:00,28.87,2736.64,,,,
2431,04/24/2022 07:28:00,28.87,2358.40,,,,
2432,04/24/2022 07:29:00,28.83,1985.92,,,,
2433,04/24/2022 07:30:00,28.83,1735.68,,,,
2434,04/24/2022 07:31:00,28.83,1704.32,,,,
2435,04/24/2022 07:32:00,28.83,2012.16,,,,
2436,04/24/2022 07:33:00,28.83,2162.56,,,,
2437,04/24/2022 07:34:00,28.83,2089.60,,,,
2438,04/24/2022 07:35:00,28.87,2131.20,,,,
2439,04/24/2022 07:36:00,28.87,2112.00,,,,
2440,04/24/2022 07:37:00,28.83,2076.16,,,,
2441,04/24/2022 07:38:00,28.83,2077.44,,,,
2442,04/24/2022 07:39:00,28.87,2579.84,,,,
2443,04/24/2022 07:40:00,28.91,4154.88,,,,
2444,04/24/2022 07:41:00,29.04,8663.04,,,,
2445,04/24/2022 07:42:00,29.04,6835.20,,,,
2446,04/24/2022 07:43:00,29.13,8898.56,,,,
2447,04/24/2022 07:44:00,29.17,7569.92,,,,
2448,04/24/2022 07:45:00,29.17,7367.68,,,,
2449,04/24/2022 07:46:00,29.13,7201.28,,,,
2450,04/24/2022 07:47:00,29.13,6464.00,,,,
2451,04/24/2022 07:48:00,29.17,8227.84,,,,
2452,04/24/2022 07:49:00,29.21,8025.60,,,,
2453,04/24/2022 07:50:00,29.21,8540.16,,,,
2454,04/24/2022 07:51:00,29.26,10001.92,,,,
2455,04/24/2022 07:52:00,29.30,8491.52,,,,
2456,04/24/2022 07:53:00,29.38,13219.84,,,,
2457,04/24/2022 07:54:00,29.51,14361.60,,,,
2458,04/24/2022 07:55:00,29.56,14428.16,,,,
2459,04/24/2022 07:56:00,29.56,14458.88,,,,
2460,04/24/2022 07:57:00,29.64,14632.96,,,,
2461,04/24/2022 07:58:00,29.64,14617.60,,,,
2462,04/24/2022 07:59:00,29.64,14714.88,,,,
2463,04/24/2022 08:00:00,29.64,14965.76,,,,
2464,04/24/2022 08:01:00,29.73,14827.52,,,,
2465,04/24/2022 08:02:00,29.73,15057.92,,,,
2466,04/24/2022 08:03:00,29.73,15006.72,,,,
2467,04/24/2022 08:04:00,29.73,14945.28,,,,
2468,04/24/2022 08:05:00,29.77,14842.88,,,,
2469,04/24/2022 08:06:00,29.77,14709.76,,,,
2470,04/24/2022 08:07:00,29.77,14448.64,,,,
2471,04/24/2022 08:08:00,29.77,14264.32,,,,
2472,04/24/2022 08:09:00,29.73,14059.52,,,,
2473,04/24/2022 08:10:00,29.77,13726.72,,,,
2474,04/24/2022 08:11:00,29.77,13655.04,,,,
2475,04/24/2022 08:12:00,29.73,13312.00,,,,
2476,04/24/2022 08:13:00,29.73,13061.12,,,,
2477,04/24/2022 08:14:00,29.73,12825.60,,,,
2478,04/24/2022 08:15:00,29.73,12615.68,,,,
2479,04/24/2022 08:16:00,29.73,12313.60,,,,
2480,04/24/2022 08:17:00,29.68,12037.12,,,,
2481,04/24/2022 08:18:00,29.64,11868.16,,,,
2482,04/24/2022 08:19:00,29.68,11653.12,,,,
2483,04/24/2022 08:20:00,29.64,11545.60,,,,
2484,04/24/2022 08:21:00,29.64,11340.80,,,,
2485,04/24/2022 08:22:00,29.64,11253.76,,,,
2486,04/24/2022 08:23:00,29.64,11100.16,,,,
2487,04/24/2022 08:24:00,29.64,10920.96,,,,
2488,04/24/2022 08:25:00,29.64,10711.04,,,,
2489,04/24/2022 08:26:00,29.60,10478.08,,,,
2490,04/24/2022 08:27:00,29.60,10298.88,,,,
2491,04/24/2022 08:28:00,29.60,10222.08,,,,
2492,04/24/2022 08:29:00,29.60,10104.32,,,,
2493,04/24/2022 08:30:00,29.60,9986.56,,,,
2494,04/24/2022 08:31:00,29.56,9820.16,,,,
2495,04/24/2022 08:32:00,29.51,9653.76,,,,
2496,04/24/2022 08:33:00,29.56,9433.60,,,,
2497,04/24/2022 08:34:00,29.51,9328.64,,,,
2498,04/24/2022 08:35:00,29.51,9141.76,,,,
2499,04/24/2022 08:36:00,29.56,8898.56,,,,
2500,04/24/2022 08:37:00,29.51,8657.92,,,,
2501,04/24/2022 08:38:00,29.51,8496.64,,,,
2502,04/24/2022 08:39:00,29.47,8325.12,,,,
2503,04/24/2022 08:40:00,29.47,8171.52,,,,
2504,04/24/2022 08:41:00,29.51,8040.96,,,,
2505,04/24/2022 08:42:00,29.47,7887.36,,,,
2506,04/24/2022 08:43:00,29.47,7736.32,,,,
2507,04/24/2022 08:44:00,29.43,7577.60,,,,
2508,04/24/2022 08:45:00,29.43,7485.44,,,,
2509,04/24/2022 08:46:00,29.47,7354.88,,,,
2510,04/24/2022 08:47:00,29.43,7229.44,,,,
2511,04/24/2022 08:48:00,29.38,7070.72,,,,
2512,04/24/2022 08:49:00,29.43,6970.88,,,,
2513,04/24/2022 08:50:00,29.38,6904.32,,,,
2514,04/24/2022 08:51:00,29.38,6804.48,,,,
2515,04/24/2022 08:52:00,29.38,6784.00,,,,
2516,04/24/2022 08:53:00,29.38,6827.52,,,,
2517,04/24/2022 08:54:00,29.38,6837.76,,,,
2518,04/24/2022 08:55:00,29.38,6835.20,,,,
2519,04/24/2022 08:56:00,29.43,6863.36,,,,
2520,04/24/2022 08:57:00,29.34,6960.64,,,,
2521,04/24/2022 08:58:00,29.38,6978.56,,,,
2522,04/24/2022 08:59:00,29.43,7037.44,,,,
2523,04/24/2022 09:00:00,29.43,7080.96,,,,
2524,04/24/2022 09:01:00,29.43,7101.44,,,,
2525,04/24/2022 09:02:00,29.34,7188.48,,,,
2526,04/24/2022 09:03:00,29.38,7201.28,,,,
2527,04/24/2022 09:04:00,29.43,7249.92,,,,
2528,04/24/2022 09:05:00,29.43,6686.72,,,,
2529,04/24/2022 09:06:00,29.43,6630.40,,,,
2530,04/24/2022 09:07:00,29.43,7459.84,,,,
2531,04/24/2022 09:08:00,29.43,7411.20,,,,
2532,04/24/2022 09:09:00,29.47,7528.96,,,,
2533,04/24/2022 09:10:00,29.47,7603.20,,,,
2534,04/24/2022 09:11:00,29.43,7416.32,,,,
2535,04/24/2022 09:12:00,29.43,7603.20,,,,
2536,04/24/2022 09:13:00,29.43,7720.96,,,,
2537,04/24/2022 09:14:00,29.47,7749.12,,,,
2538,04/24/2022 09:15:00,29.43,7764.48,,,,
2539,04/24/2022 09:16:00,29.47,7354.88,,,,
2540,04/24/2022 09:17:00,29.43,7838.72,,,,
2541,04/24/2022 09:18:00,29.47,7882.24,,,,
2542,04/24/2022 09:19:00,29.43,7859.20,,,,
2543,04/24/2022 09:20:00,29.51,7902.72,,,,
2544,04/24/2022 09:21:00,29.47,7956.48,,,,
2545,04/24/2022 09:22:00,29.51,7984.64,,,,
2546,04/24/2022 09:23:00,29.51,8081.92,,,,
2547,04/24/2022 09:24:00,29.47,8130.56,,,,
2548,04/24/2022 09:25:00,29.51,8166.40,,,,
2549,04/24/2022 09:26:00,29.47,8179.20,,,,
2550,04/24/2022 09:27:00,29.51,8171.52,,,,
2551,04/24/2022 09:28:00,29.51,8158.72,,,,
2552,04/24/2022 09:29:00,29.56,8227.84,,,,
2553,04/24/2022 09:30:00,29.56,8261.12,,,,
2554,04/24/2022 09:31:00,29.51,8284.16,,,,
2555,04/24/2022 09:32:00,29.56,8289.28,,,,
2556,04/24/2022 09:33:00,29.51,8330.24,,,,
2557,04/24/2022 09:34:00,29.51,8366.08,,,,
2558,04/24/2022 09:35:00,29.60,8448.00,,,,
2559,04/24/2022 09:36:00,29.60,8442.88,,,,
2560,04/24/2022 09:37:00,29.60,8422.40,,,,
2561,04/24/2022 09:38:00,29.64,8427.52,,,,
2562,04/24/2022 09:39:00,29.60,8496.64,,,,
2563,04/24/2022 09:40:00,29.60,8483.84,,,,
2564,04/24/2022 09:41:00,29.64,8471.04,,,,
2565,04/24/2022 09:42:00,29.60,8540.16,,,,
2566,04/24/2022 09:43:00,29.64,8532.48,,,,
2567,04/24/2022 09:44:00,29.64,8637.44,,,,
2568,04/24/2022 09:45:00,29.60,8629.76,,,,
2569,04/24/2022 09:46:00,29.64,8637.44,,,,
2570,04/24/2022 09:47:00,29.64,8637.44,,,,
2571,04/24/2022 09:48:00,29.68,8650.24,,,,
2572,04/24/2022 09:49:00,29.68,8698.88,,,,
2573,04/24/2022 09:50:00,29.64,8727.04,,,,
2574,04/24/2022 09:51:00,29.68,8824.32,,,,
2575,04/24/2022 09:52:00,29.68,8775.68,,,,
2576,04/24/2022 09:53:00,29.68,8780.80,,,,
2577,04/24/2022 09:54:00,29.73,8893.44,,,,
2578,04/24/2022 09:55:00,29.73,8872.96,,,,
2579,04/24/2022 09:56:00,29.73,8824.32,,,,
2580,04/24/2022 09:57:00,29.68,8906.24,,,,
2581,04/24/2022 09:58:00,29.73,8898.56,,,,
2582,04/24/2022 09:59:00,29.73,8934.40,,,,
2583,04/24/2022 10:00:00,29.73,8975.36,,,,
2584,04/24/2022 10:01:00,29.73,8934.40,,,,
2585,04/24/2022 10:02:00,29.73,9011.20,,,,
2586,04/24/2022 10:03:00,29.73,9036.80,,,,
2587,04/24/2022 10:04:00,29.73,9003.52,,,,
2588,04/24/2022 10:05:00,29.73,8837.12,,,,
2589,04/24/2022 10:06:00,29.77,9016.32,,,,
2590,04/24/2022 10:07:00,29.73,9003.52,,,,
2591,04/24/2022 10:08:00,29.77,9085.44,,,,
2592,04/24/2022 10:09:00,29.73,9059.84,,,,
2593,04/24/2022 10:10:00,29.77,8990.72,,,,
2594,04/24/2022 10:11:00,29.73,9121.28,,,,
2595,04/24/2022 10:12:00,29.77,9093.12,,,,
2596,04/24/2022 10:13:00,29.73,9036.80,,,,
2597,04/24/2022 10:14:00,29.77,9128.96,,,,
2598,04/24/2022 10:15:00,29.77,9134.08,,,,
2599,04/24/2022 10:16:00,29.73,9064.96,,,,
2600,04/24/2022 10:17:00,29.77,9085.44,,,,
2601,04/24/2022 10:18:00,29.77,9134.08,,,,
2602,04/24/2022 10:19:00,29.81,9218.56,,,,
2603,04/24/2022 10:20:00,29.77,9080.32,,,,
2604,04/24/2022 10:21:00,29.77,9239.04,,,,
2605,04/24/2022 10:22:00,29.77,9108.48,,,,
2606,04/24/2022 10:23:00,29.77,9259.52,,,,
2607,04/24/2022 10:24:00,29.81,9246.72,,,,
2608,04/24/2022 10:25:00,29.77,9315.84,,,,
2609,04/24/2022 10:26:00,29.81,9280.00,,,,
2610,04/24/2022 10:27:00,29.81,9349.12,,,,
2611,04/24/2022 10:28:00,29.86,9377.28,,,,
2612,04/24/2022 10:29:00,29.81,9405.44,,,,
2613,04/24/2022 10:30:00,29.81,9397.76,,,,
2614,04/24/2022 10:31:00,29.86,9272.32,,,,
2615,04/24/2022 10:32:00,29.81,9461.76,,,,
2616,04/24/2022 10:33:00,29.81,9405.44,,,,
2617,04/24/2022 10:34:00,29.81,9295.36,,,,
2618,04/24/2022 10:35:00,29.81,9364.48,,,,
2619,04/24/2022 10:36:00,29.86,9356.80,,,,
2620,04/24/2022 10:37:00,29.81,9397.76,,,,
2621,04/24/2022 10:38:00,29.86,9390.08,,,,
2622,04/24/2022 10:39:00,29.86,9482.24,,,,
2623,04/24/2022 10:40:00,29.86,9295.36,,,,
2624,04/24/2022 10:41:00,29.86,9446.40,,,,
2625,04/24/2022 10:42:00,29.86,9487.36,,,,
2626,04/24/2022 10:43:00,29.86,9405.44,,,,
2627,04/24/2022 10:44:00,29.90,9425.92,,,,
2628,04/24/2022 10:45:00,29.86,9162.24,,,,
2629,04/24/2022 10:46:00,29.90,9543.68,,,,
2630,04/24/2022 10:47:00,29.90,9487.36,,,,
2631,04/24/2022 10:48:00,29.86,9474.56,,,,
2632,04/24/2022 10:49:00,29.86,9466.88,,,,
2633,04/24/2022 10:50:00,29.86,9446.40,,,,
2634,04/24/2022 10:51:00,29.90,9482.24,,,,
2635,04/24/2022 10:52:00,29.90,9495.04,,,,
2636,04/24/2022 10:53:00,29.86,9487.36,,,,
2637,04/24/2022 10:54:00,29.86,9543.68,,,,
2638,04/24/2022 10:55:00,29.90,9571.84,,,,
2639,04/24/2022 10:56:00,29.86,9592.32,,,,
2640,04/24/2022 10:57:00,29.90,9571.84,,,,
2641,04/24/2022 10:58:00,29.94,9584.64,,,,
2642,04/24/2022 10:59:00,29.94,9605.12,,,,
2643,04/24/2022 11:00:00,29.90,9564.16,,,,
2644,04/24/2022 11:01:00,29.90,9600.00,,,,
2645,04/24/2022 11:02:00,29.94,9669.12,,,,
2646,04/24/2022 11:03:00,29.90,9681.92,,,,
2647,04/24/2022 11:04:00,29.90,9633.28,,,,
2648,04/24/2022 11:05:00,29.94,9653.76,,,,
2649,04/24/2022 11:06:00,29.90,9710.08,,,,
2650,04/24/2022 11:07:00,29.90,9653.76,,,,
2651,04/24/2022 11:08:00,29.90,9669.12,,,,
2652,04/24/2022 11:09:00,29.90,9669.12,,,,
2653,04/24/2022 11:10:00,29.94,9579.52,,,,
2654,04/24/2022 11:11:00,29.90,9689.60,,,,
2655,04/24/2022 11:12:00,29.90,9717.76,,,,
2656,04/24/2022 11:13:00,29.94,9681.92,,,,
2657,04/24/2022 11:14:00,29.90,9758.72,,,,
2658,04/24/2022 11:15:00,29.94,9681.92,,,,
2659,04/24/2022 11:16:00,29.90,9689.60,,,,
2660,04/24/2022 11:17:00,29.90,9669.12,,,,
2661,04/24/2022 11:18:00,29.94,9722.88,,,,
2662,04/24/2022 11:19:00,29.90,9730.56,,,,
2663,04/24/2022 11:20:00,29.94,9792.00,,,,
2664,04/24/2022 11:21:00,29.94,9738.24,,,,
2665,04/24/2022 11:22:00,29.94,9751.04,,,,
2666,04/24/2022 11:23:00,29.94,9702.40,,,,
2667,04/24/2022 11:24:00,29.90,9792.00,,,,
2668,04/24/2022 11:25:00,29.90,9717.76,,,,
2669,04/24/2022 11:26:00,29.98,9689.60,,,,
2670,04/24/2022 11:27:00,29.94,9648.64,,,,
2671,04/24/2022 11:28:00,29.94,9605.12,,,,
2672,04/24/2022 11:29:00,29.98,9681.92,,,,
2673,04/24/2022 11:30:00,29.90,9640.96,,,,
2674,04/24/2022 11:31:00,29.94,9653.76,,,,
2675,04/24/2022 11:32:00,29.94,9771.52,,,,
2676,04/24/2022 11:33:00,29.90,9697.28,,,,
2677,04/24/2022 11:34:00,29.98,9697.28,,,,
2678,04/24/2022 11:35:00,29.90,9702.40,,,,
2679,04/24/2022 11:36:00,29.94,9751.04,,,,
2680,04/24/2022 11:37:00,29.94,9766.40,,,,
2681,04/24/2022 11:38:00,29.90,9786.88,,,,
2682,04/24/2022 11:39:00,29.90,9710.08,,,,
2683,04/24/2022 11:40:00,29.90,9689.60,,,,
2684,04/24/2022 11:41:00,29.98,9751.04,,,,
2685,04/24/2022 11:42:00,29.94,9710.08,,,,
2686,04/24/2022 11:43:00,29.94,9722.88,,,,
2687,04/24/2022 11:44:00,29.94,9730.56,,,,
2688,04/24/2022 11:45:00,29.98,9702.40,,,,
2689,04/24/2022 11:46:00,29.98,9815.04,,,,
2690,04/24/2022 11:47:00,29.94,9710.08,,,,
2691,04/24/2022 11:48:00,29.98,9674.24,,,,
2692,04/24/2022 11:49:00,29.94,9689.60,,,,
2693,04/24/2022 11:50:00,29.94,9786.88,,,,
2694,04/24/2022 11:51:00,29.94,9697.28,,,,
2695,04/24/2022 11:52:00,29.94,9661.44,,,,
2696,04/24/2022 11:53:00,29.94,9592.32,,,,
2697,04/24/2022 11:54:00,29.94,9612.80,,,,
2698,04/24/2022 11:55:00,29.94,8296.96,,,,
2699,04/24/2022 11:56:00,29.94,9738.24,,,,
2700,04/24/2022 11:57:00,29.94,9697.28,,,,
2701,04/24/2022 11:58:00,29.98,9710.08,,,,
2702,04/24/2022 11:59:00,29.98,9625.60,,,,
2703,04/24/2022 12:00:00,29.98,9758.72,,,,
2704,04/24/2022 12:01:00,29.94,9771.52,,,,
2705,04/24/2022 12:02:00,29.94,9697.28,,,,
2706,04/24/2022 12:03:00,29.94,9674.24,,,,
2707,04/24/2022 12:04:00,29.94,9758.72,,,,
2708,04/24/2022 12:05:00,29.98,9766.40,,,,
2709,04/24/2022 12:06:00,29.98,9710.08,,,,
2710,04/24/2022 12:07:00,29.94,9425.92,,,,
2711,04/24/2022 12:08:00,29.94,9827.84,,,,
2712,04/24/2022 12:09:00,29.98,9702.40,,,,
2713,04/24/2022 12:10:00,29.98,9738.24,,,,
2714,04/24/2022 12:11:00,29.94,9717.76,,,,
2715,04/24/2022 12:12:00,29.90,6551.04,,,,
2716,04/24/2022 12:13:00,29.94,11811.84,,,,
2717,04/24/2022 12:14:00,29.98,11760.64,,,,
2718,04/24/2022 12:15:00,30.03,11781.12,,,,
2719,04/24/2022 12:16:00,30.03,11791.36,,,,
2720,04/24/2022 12:17:00,30.03,11801.60,,,,
2721,04/24/2022 12:18:00,30.07,11765.76,,,,
2722,04/24/2022 12:19:00,30.03,11704.32,,,,
2723,04/24/2022 12:20:00,30.03,11765.76,,,,
