site,Date,Time,reef.type,temp
Tanks,4/7/19,11:20,tanks,29.8
Tanks,4/7/19,11:40,tanks,29.8
Tanks,4/7/19,12:00,tanks,29.8
Tanks,4/7/19,12:20,tanks,29.9
Tanks,4/7/19,12:40,tanks,29.9
Tanks,4/7/19,13:00,tanks,29.9
Tanks,4/7/19,13:20,tanks,30
Tanks,4/7/19,13:40,tanks,30
Tanks,4/7/19,14:00,tanks,30
Tanks,4/7/19,14:20,tanks,30
Tanks,4/7/19,14:40,tanks,30
Tanks,4/7/19,15:00,tanks,29.9
Tanks,4/7/19,15:20,tanks,29.9
Tanks,4/7/19,15:40,tanks,29.9
Tanks,4/7/19,16:00,tanks,29.8
Tanks,4/7/19,16:20,tanks,29.8
Tanks,4/7/19,16:40,tanks,29.8
Tanks,4/7/19,17:00,tanks,29.8
Tanks,4/7/19,17:20,tanks,29.8
Tanks,4/7/19,17:40,tanks,29.8
Tanks,4/7/19,18:00,tanks,29.7
Tanks,4/7/19,18:20,tanks,29.7
Tanks,4/7/19,18:40,tanks,29.7
Tanks,4/7/19,19:00,tanks,29.7
Tanks,4/7/19,19:20,tanks,29.7
Tanks,4/7/19,19:40,tanks,29.6
Tanks,4/7/19,20:00,tanks,29.6
Tanks,4/7/19,20:20,tanks,29.6
Tanks,4/7/19,20:40,tanks,29.6
Tanks,4/7/19,21:00,tanks,29.6
Tanks,4/7/19,21:20,tanks,29.5
Tanks,4/7/19,21:40,tanks,29.5
Tanks,4/7/19,22:00,tanks,29.5
Tanks,4/7/19,22:20,tanks,29.4
Tanks,4/7/19,22:40,tanks,29.4
Tanks,4/7/19,23:00,tanks,29.4
Tanks,4/7/19,23:20,tanks,29.4
Tanks,4/7/19,23:40,tanks,29.4
Tanks,4/8/19,0:00,tanks,29.4
Tanks,4/8/19,0:20,tanks,29.4
Tanks,4/8/19,0:40,tanks,29.4
Tanks,4/8/19,1:00,tanks,29.4
Tanks,4/8/19,1:20,tanks,29.4
Tanks,4/8/19,1:40,tanks,29.4
Tanks,4/8/19,2:00,tanks,29.4
Tanks,4/8/19,2:20,tanks,29.4
Tanks,4/8/19,2:40,tanks,29.4
Tanks,4/8/19,3:00,tanks,29.4
Tanks,4/8/19,3:20,tanks,29.5
Tanks,4/8/19,3:40,tanks,29.5
Tanks,4/8/19,4:00,tanks,29.5
Tanks,4/8/19,4:20,tanks,29.5
Tanks,4/8/19,4:40,tanks,29.5
Tanks,4/8/19,5:00,tanks,29.5
Tanks,4/8/19,5:20,tanks,29.5
Tanks,4/8/19,5:40,tanks,29.5
Tanks,4/8/19,6:00,tanks,29.5
Tanks,4/8/19,6:20,tanks,29.5
Tanks,4/8/19,6:40,tanks,29.6
Tanks,4/8/19,7:00,tanks,29.6
Tanks,4/8/19,7:20,tanks,29.6
Tanks,4/8/19,7:40,tanks,29.6
Tanks,4/8/19,8:00,tanks,29.6
Tanks,4/8/19,8:20,tanks,29.6
Tanks,4/8/19,8:40,tanks,29.7
Tanks,4/8/19,9:00,tanks,29.7
Tanks,4/8/19,9:20,tanks,29.7
Tanks,4/8/19,9:40,tanks,29.7
Tanks,4/8/19,10:00,tanks,29.7
Tanks,4/8/19,10:20,tanks,29.7
Tanks,4/8/19,10:40,tanks,29.7
Tanks,4/8/19,11:00,tanks,29.7
Tanks,4/8/19,11:20,tanks,29.7
Tanks,4/8/19,11:40,tanks,29.7
Tanks,4/8/19,12:00,tanks,29.8
Tanks,4/8/19,12:20,tanks,29.8
Tanks,4/8/19,12:40,tanks,29.8
Tanks,4/8/19,13:00,tanks,29.9
Tanks,4/8/19,13:20,tanks,29.9
Tanks,4/8/19,13:40,tanks,29.9
Tanks,4/8/19,14:00,tanks,29.9
Tanks,4/8/19,14:20,tanks,29.9
Tanks,4/8/19,14:40,tanks,29.8
Tanks,4/8/19,15:00,tanks,29.8
Tanks,4/8/19,15:20,tanks,29.8
Tanks,4/8/19,15:40,tanks,29.8
Tanks,4/8/19,16:00,tanks,29.8
Tanks,4/8/19,16:20,tanks,29.7
Tanks,4/8/19,16:40,tanks,29.7
Tanks,4/8/19,17:00,tanks,29.7
Tanks,4/8/19,17:20,tanks,29.7
Tanks,4/8/19,17:40,tanks,29.7
Tanks,4/8/19,18:00,tanks,29.6
Tanks,4/8/19,18:20,tanks,29.6
Tanks,4/8/19,18:40,tanks,29.6
Tanks,4/8/19,19:00,tanks,29.6
Tanks,4/8/19,19:20,tanks,29.5
Tanks,4/8/19,19:40,tanks,29.5
Tanks,4/8/19,20:00,tanks,29.5
Tanks,4/8/19,20:20,tanks,29.5
Tanks,4/8/19,20:40,tanks,29.5
Tanks,4/8/19,21:00,tanks,29.4
Tanks,4/8/19,21:20,tanks,29.4
Tanks,4/8/19,21:40,tanks,29.4
Tanks,4/8/19,22:00,tanks,29.4
Tanks,4/8/19,22:20,tanks,29.4
Tanks,4/8/19,22:40,tanks,29.3
Tanks,4/8/19,23:00,tanks,29.3
Tanks,4/8/19,23:20,tanks,29.3
Tanks,4/8/19,23:40,tanks,29.3
Tanks,4/9/19,0:00,tanks,29.4
Tanks,4/9/19,0:20,tanks,29.4
Tanks,4/9/19,0:40,tanks,29.4
Tanks,4/9/19,1:00,tanks,29.4
Tanks,4/9/19,1:20,tanks,29.4
Tanks,4/9/19,1:40,tanks,29.4
Tanks,4/9/19,2:00,tanks,29.4
Tanks,4/9/19,2:20,tanks,29.4
Tanks,4/9/19,2:40,tanks,29.4
Tanks,4/9/19,3:00,tanks,29.4
Tanks,4/9/19,3:20,tanks,29.5
Tanks,4/9/19,3:40,tanks,29.5
Tanks,4/9/19,4:00,tanks,29.5
Tanks,4/9/19,4:20,tanks,29.5
Tanks,4/9/19,4:40,tanks,29.5
Tanks,4/9/19,5:00,tanks,29.5
Tanks,4/9/19,5:20,tanks,29.5
Tanks,4/9/19,5:40,tanks,29.5
Tanks,4/9/19,6:00,tanks,29.5
Tanks,4/9/19,6:20,tanks,29.5
Tanks,4/9/19,6:40,tanks,29.6
Tanks,4/9/19,7:00,tanks,29.6
Tanks,4/9/19,7:20,tanks,29.6
Tanks,4/9/19,7:40,tanks,29.6
Tanks,4/9/19,8:00,tanks,29.6
Tanks,4/9/19,8:20,tanks,29.6
Tanks,4/9/19,8:40,tanks,29.7
Tanks,4/9/19,9:00,tanks,29.7
Tanks,4/9/19,9:20,tanks,29.7
Tanks,4/9/19,9:40,tanks,29.7
Tanks,4/9/19,10:00,tanks,29.7
Tanks,4/9/19,10:20,tanks,29.7
Tanks,4/9/19,10:40,tanks,29.7
Tanks,4/9/19,11:00,tanks,29.7
Tanks,4/9/19,11:20,tanks,29.7
Tanks,4/9/19,11:40,tanks,29.7
Tanks,4/9/19,12:00,tanks,29.8
Tanks,4/9/19,12:20,tanks,29.8
Tanks,4/9/19,12:40,tanks,29.8
Tanks,4/9/19,13:00,tanks,29.9
Tanks,4/9/19,13:20,tanks,29.9
Tanks,4/9/19,13:40,tanks,29.9
Tanks,4/9/19,14:00,tanks,29.9
Tanks,4/9/19,14:20,tanks,29.9
Tanks,4/9/19,14:40,tanks,29.8
Tanks,4/9/19,15:00,tanks,29.8
Tanks,4/9/19,15:20,tanks,29.8
Tanks,4/9/19,15:40,tanks,29.8
Tanks,4/9/19,16:00,tanks,29.8
Tanks,4/9/19,16:20,tanks,29.7
Tanks,4/9/19,16:40,tanks,29.7
Tanks,4/9/19,17:00,tanks,29.7
Tanks,4/9/19,17:20,tanks,29.7
Tanks,4/9/19,17:40,tanks,29.7
Tanks,4/9/19,18:00,tanks,29.6
Tanks,4/9/19,18:20,tanks,29.6
Tanks,4/9/19,18:40,tanks,29.6
Tanks,4/9/19,19:00,tanks,29.6
Tanks,4/9/19,19:20,tanks,29.5
Tanks,4/9/19,19:40,tanks,29.5
Tanks,4/9/19,20:00,tanks,29.5
Tanks,4/9/19,20:20,tanks,29.5
Tanks,4/9/19,20:40,tanks,29.5
Tanks,4/9/19,21:00,tanks,29.4
Tanks,4/9/19,21:20,tanks,29.4
Tanks,4/9/19,21:40,tanks,29.4
Tanks,4/9/19,22:00,tanks,29.4
Tanks,4/9/19,22:20,tanks,29.4
Tanks,4/9/19,22:40,tanks,29.3
Tanks,4/9/19,23:00,tanks,29.3
Tanks,4/9/19,23:20,tanks,29.3
Tanks,4/9/19,23:40,tanks,29.3
Tanks,4/10/19,0:00,tanks,29.2
Tanks,4/10/19,0:20,tanks,29.2
Tanks,4/10/19,0:40,tanks,29.2
Tanks,4/10/19,1:00,tanks,29.2
Tanks,4/10/19,1:20,tanks,29.2
Tanks,4/10/19,1:40,tanks,29.2
Tanks,4/10/19,2:00,tanks,29.2
Tanks,4/10/19,2:20,tanks,29.2
Tanks,4/10/19,2:40,tanks,29.2
Tanks,4/10/19,3:00,tanks,29.2
Tanks,4/10/19,3:20,tanks,29.3
Tanks,4/10/19,3:40,tanks,29.3
Tanks,4/10/19,4:00,tanks,29.3
Tanks,4/10/19,4:20,tanks,29.3
Tanks,4/10/19,4:40,tanks,29.3
Tanks,4/10/19,5:00,tanks,29.3
Tanks,4/10/19,5:20,tanks,29.3
Tanks,4/10/19,5:40,tanks,29.3
Tanks,4/10/19,6:00,tanks,29.4
Tanks,4/10/19,6:20,tanks,29.4
Tanks,4/10/19,6:40,tanks,29.4
Tanks,4/10/19,7:00,tanks,29.4
Tanks,4/10/19,7:20,tanks,29.4
Tanks,4/10/19,7:40,tanks,29.4
Tanks,4/10/19,8:00,tanks,29.4
Tanks,4/10/19,8:20,tanks,29.5
Tanks,4/10/19,8:40,tanks,29.5
Tanks,4/10/19,9:00,tanks,29.5
Tanks,4/10/19,9:20,tanks,29.5
Tanks,4/10/19,9:40,tanks,29.5
Tanks,4/10/19,10:00,tanks,29.5
Tanks,4/10/19,10:20,tanks,29.6
Tanks,4/10/19,10:40,tanks,29.6
Tanks,4/10/19,11:00,tanks,29.6
Tanks,4/10/19,11:20,tanks,29.6
Tanks,4/10/19,11:40,tanks,29.7
Tanks,4/10/19,12:00,tanks,29.7
Tanks,4/10/19,12:20,tanks,29.7
Tanks,4/10/19,12:40,tanks,29.7
Tanks,4/10/19,13:00,tanks,29.8
Tanks,4/10/19,13:20,tanks,29.8
Tanks,4/10/19,13:40,tanks,29.8
Tanks,4/10/19,14:00,tanks,29.8
Tanks,4/10/19,14:20,tanks,29.8
Tanks,4/10/19,14:40,tanks,29.8
Tanks,4/10/19,15:00,tanks,29.7
Tanks,4/10/19,15:20,tanks,29.7
Tanks,4/10/19,15:40,tanks,29.7
Tanks,4/10/19,16:00,tanks,29.7
Tanks,4/10/19,16:20,tanks,29.6
Tanks,4/10/19,16:40,tanks,29.6
Tanks,4/10/19,17:00,tanks,29.6
Tanks,4/10/19,17:20,tanks,29.6
Tanks,4/10/19,17:40,tanks,29.6
Tanks,4/10/19,18:00,tanks,29.5
Tanks,4/10/19,18:20,tanks,29.5
Tanks,4/10/19,18:40,tanks,29.5
Tanks,4/10/19,19:00,tanks,29.5
Tanks,4/10/19,19:20,tanks,29.5
Tanks,4/10/19,19:40,tanks,29.4
Tanks,4/10/19,20:00,tanks,29.4
Tanks,4/10/19,20:20,tanks,29.4
Tanks,4/10/19,20:40,tanks,29.4
Tanks,4/10/19,21:00,tanks,29.3
Tanks,4/10/19,21:20,tanks,29.3
Tanks,4/10/19,21:40,tanks,29.3
Tanks,4/10/19,22:00,tanks,29.2
Tanks,4/10/19,22:20,tanks,29.2
Tanks,4/10/19,22:40,tanks,29.2
Tanks,4/10/19,23:00,tanks,29.2
Tanks,4/10/19,23:20,tanks,29.2
Tanks,4/10/19,23:40,tanks,29.2
Tanks,4/11/19,0:00,tanks,29.1
Tanks,4/11/19,0:20,tanks,29.1
Tanks,4/11/19,0:40,tanks,29.1
Tanks,4/11/19,1:00,tanks,29.1
Tanks,4/11/19,1:20,tanks,29.1
Tanks,4/11/19,1:40,tanks,29.1
Tanks,4/11/19,2:00,tanks,29.2
Tanks,4/11/19,2:20,tanks,29.2
Tanks,4/11/19,2:40,tanks,29.2
Tanks,4/11/19,3:00,tanks,29.2
Tanks,4/11/19,3:20,tanks,29.2
Tanks,4/11/19,3:40,tanks,29.3
Tanks,4/11/19,4:00,tanks,29.3
Tanks,4/11/19,4:20,tanks,29.3
Tanks,4/11/19,4:40,tanks,29.3
Tanks,4/11/19,5:00,tanks,29.3
Tanks,4/11/19,5:20,tanks,29.3
Tanks,4/11/19,5:40,tanks,29.4
Tanks,4/11/19,6:00,tanks,29.4
Tanks,4/11/19,6:20,tanks,29.4
Tanks,4/11/19,6:40,tanks,29.4
Tanks,4/11/19,7:00,tanks,29.4
Tanks,4/11/19,7:20,tanks,29.5
Tanks,4/11/19,7:40,tanks,29.5
Tanks,4/11/19,8:00,tanks,29.5
Tanks,4/11/19,8:20,tanks,29.5
Tanks,4/11/19,8:40,tanks,29.5
Tanks,4/11/19,9:00,tanks,29.5
Tanks,4/11/19,9:20,tanks,29.6
Tanks,4/11/19,9:40,tanks,29.6
Tanks,4/11/19,10:00,tanks,29.6
Tanks,4/11/19,10:20,tanks,29.6
Tanks,4/11/19,10:40,tanks,29.6
Tanks,4/11/19,11:00,tanks,29.6
Tanks,4/11/19,11:20,tanks,29.6
Tanks,4/11/19,11:40,tanks,29.6
Tanks,4/11/19,12:00,tanks,29.6
Tanks,4/11/19,12:20,tanks,29.6
Tanks,4/11/19,12:40,tanks,29.7
Tanks,4/11/19,13:00,tanks,29.7
Tanks,4/11/19,13:20,tanks,29.7
Tanks,4/11/19,13:40,tanks,29.7
Tanks,4/11/19,14:00,tanks,29.7
Tanks,4/11/19,14:20,tanks,29.6
Tanks,4/11/19,14:40,tanks,29.6
Tanks,4/11/19,15:00,tanks,29.6
Tanks,4/11/19,15:20,tanks,29.6
Tanks,4/11/19,15:40,tanks,29.6
Tanks,4/11/19,16:00,tanks,29.5
Tanks,4/11/19,16:20,tanks,29.5
Tanks,4/11/19,16:40,tanks,29.5
Tanks,4/11/19,17:00,tanks,29.5
Tanks,4/11/19,17:20,tanks,29.4
Tanks,4/11/19,17:40,tanks,29.4
Tanks,4/11/19,18:00,tanks,29.4
Tanks,4/11/19,18:20,tanks,29.4
Tanks,4/11/19,18:40,tanks,29.3
Tanks,4/11/19,19:00,tanks,29.3
Tanks,4/11/19,19:20,tanks,29.3
Tanks,4/11/19,19:40,tanks,29.2
Tanks,4/11/19,20:00,tanks,29.2
Tanks,4/11/19,20:20,tanks,29.2
Tanks,4/11/19,20:40,tanks,29.1
Tanks,4/11/19,21:00,tanks,29.1
Tanks,4/11/19,21:20,tanks,29.1
Tanks,4/11/19,21:40,tanks,29.1
Tanks,4/11/19,22:00,tanks,29.1
Tanks,4/11/19,22:20,tanks,29.1
Tanks,4/11/19,22:40,tanks,29.1
Tanks,4/11/19,23:00,tanks,29.1
Tanks,4/11/19,23:20,tanks,29.1
Tanks,4/11/19,23:40,tanks,29.1
Tanks,4/12/19,0:00,tanks,29
Tanks,4/12/19,0:20,tanks,29
Tanks,4/12/19,0:40,tanks,29
Tanks,4/12/19,1:00,tanks,29
Tanks,4/12/19,1:20,tanks,29
Tanks,4/12/19,1:40,tanks,29.1
Tanks,4/12/19,2:00,tanks,29.1
Tanks,4/12/19,2:20,tanks,29.1
Tanks,4/12/19,2:40,tanks,29.1
Tanks,4/12/19,3:00,tanks,29.1
Tanks,4/12/19,3:20,tanks,29.2
Tanks,4/12/19,3:40,tanks,29.2
Tanks,4/12/19,4:00,tanks,29.2
Tanks,4/12/19,4:20,tanks,29.2
Tanks,4/12/19,4:40,tanks,29.2
Tanks,4/12/19,5:00,tanks,29.2
Tanks,4/12/19,5:20,tanks,29.3
Tanks,4/12/19,5:40,tanks,29.3
Tanks,4/12/19,6:00,tanks,29.3
Tanks,4/12/19,6:20,tanks,29.3
Tanks,4/12/19,6:40,tanks,29.3
Tanks,4/12/19,7:00,tanks,29.4
Tanks,4/12/19,7:20,tanks,29.4
Tanks,4/12/19,7:40,tanks,29.4
Tanks,4/12/19,8:00,tanks,29.4
Tanks,4/12/19,8:20,tanks,29.4
Tanks,4/12/19,8:40,tanks,29.4
Tanks,4/12/19,9:00,tanks,29.4
Tanks,4/12/19,9:20,tanks,29.4
Tanks,4/12/19,9:40,tanks,29.4
Tanks,4/12/19,10:00,tanks,29.5
Tanks,4/12/19,10:20,tanks,29.5
Tanks,4/12/19,10:40,tanks,29.5
Tanks,4/12/19,11:00,tanks,29.5
Tanks,4/12/19,11:20,tanks,29.5
Tanks,4/12/19,11:40,tanks,29.5
Tanks,4/12/19,12:00,tanks,29.5
Tanks,4/12/19,12:20,tanks,29.5
Tanks,4/12/19,12:40,tanks,29.6
Tanks,4/12/19,13:00,tanks,29.6
Tanks,4/12/19,13:20,tanks,29.6
Tanks,4/12/19,13:40,tanks,29.6
Tanks,4/12/19,14:00,tanks,29.5
Tanks,4/12/19,14:20,tanks,29.5
Tanks,4/12/19,14:40,tanks,29.5
Tanks,4/12/19,15:00,tanks,29.5
Tanks,4/12/19,15:20,tanks,29.4
Tanks,4/12/19,15:40,tanks,29.4
Tanks,4/12/19,16:00,tanks,29.4
Tanks,4/12/19,16:20,tanks,29.4
Tanks,4/12/19,16:40,tanks,29.4
Tanks,4/12/19,17:00,tanks,29.3
Tanks,4/12/19,17:20,tanks,29.3
Tanks,4/12/19,17:40,tanks,29.3
Tanks,4/12/19,18:00,tanks,29.3
Tanks,4/12/19,18:20,tanks,29.3
Tanks,4/12/19,18:40,tanks,29.2
Tanks,4/12/19,19:00,tanks,29.2
Tanks,4/12/19,19:20,tanks,29.2
Tanks,4/12/19,19:40,tanks,29.2
Tanks,4/12/19,20:00,tanks,29.2
Tanks,4/12/19,20:20,tanks,29.2
Tanks,4/12/19,20:40,tanks,29.1
Tanks,4/12/19,21:00,tanks,29.1
Tanks,4/12/19,21:20,tanks,29.1
Tanks,4/12/19,21:40,tanks,29.1
Tanks,4/12/19,22:00,tanks,29.1
Tanks,4/12/19,22:20,tanks,29
Tanks,4/12/19,22:40,tanks,29
Tanks,4/12/19,23:00,tanks,29
Tanks,4/12/19,23:20,tanks,29
Tanks,4/12/19,23:40,tanks,29
Tanks,4/13/19,0:00,tanks,28.9
Tanks,4/13/19,0:20,tanks,28.9
Tanks,4/13/19,0:40,tanks,28.9
Tanks,4/13/19,1:00,tanks,28.9
Tanks,4/13/19,1:20,tanks,28.9
Tanks,4/13/19,1:40,tanks,28.9
Tanks,4/13/19,2:00,tanks,28.9
Tanks,4/13/19,2:20,tanks,28.9
Tanks,4/13/19,2:40,tanks,28.9
Tanks,4/13/19,3:00,tanks,28.9
Tanks,4/13/19,3:20,tanks,29
Tanks,4/13/19,3:40,tanks,29
Tanks,4/13/19,4:00,tanks,29
Tanks,4/13/19,4:20,tanks,29
Tanks,4/13/19,4:40,tanks,29
Tanks,4/13/19,5:00,tanks,29
Tanks,4/13/19,5:20,tanks,29
Tanks,4/13/19,5:40,tanks,29.1
Tanks,4/13/19,6:00,tanks,29.1
Tanks,4/13/19,6:20,tanks,29.1
Tanks,4/13/19,6:40,tanks,29.1
Tanks,4/13/19,7:00,tanks,29.1
Tanks,4/13/19,7:20,tanks,29.1
Tanks,4/13/19,7:40,tanks,29.1
Tanks,4/13/19,8:00,tanks,29.1
Tanks,4/13/19,8:20,tanks,29.1
Tanks,4/13/19,8:40,tanks,29.1
Tanks,4/13/19,9:00,tanks,29.1
Tanks,4/13/19,9:20,tanks,29.2
Tanks,4/13/19,9:40,tanks,29.2
Tanks,4/13/19,10:00,tanks,29.2
Tanks,4/13/19,10:20,tanks,29.2
Tanks,4/13/19,10:40,tanks,29.3
Tanks,4/13/19,11:00,tanks,29.3
Tanks,4/13/19,11:20,tanks,29.3
Tanks,4/13/19,11:40,tanks,29.3
Tanks,4/13/19,12:00,tanks,29.3
Tanks,4/13/19,12:20,tanks,29.3
Tanks,4/13/19,12:40,tanks,29.4
Tanks,4/13/19,13:00,tanks,29.4
Tanks,4/13/19,13:20,tanks,29.4
Tanks,4/13/19,13:40,tanks,29.4
Tanks,4/13/19,14:00,tanks,29.4
Tanks,4/13/19,14:20,tanks,29.4
Tanks,4/13/19,14:40,tanks,29.5
Tanks,4/13/19,15:00,tanks,29.5
Tanks,4/13/19,15:20,tanks,29.5
Tanks,4/13/19,15:40,tanks,29.5
Tanks,4/13/19,16:00,tanks,29.5
Tanks,4/13/19,16:20,tanks,29.4
Tanks,4/13/19,16:40,tanks,29.4
Tanks,4/13/19,17:00,tanks,29.4
Tanks,4/13/19,17:20,tanks,29.4
Tanks,4/13/19,17:40,tanks,29.4
Tanks,4/13/19,18:00,tanks,29.3
Tanks,4/13/19,18:20,tanks,29.3
Tanks,4/13/19,18:40,tanks,29.3
Tanks,4/13/19,19:00,tanks,29.3
Tanks,4/13/19,19:20,tanks,29.3
Tanks,4/13/19,19:40,tanks,29.3
Tanks,4/13/19,20:00,tanks,29.2
Tanks,4/13/19,20:20,tanks,29.2
Tanks,4/13/19,20:40,tanks,29.2
Tanks,4/13/19,21:00,tanks,29.2
Tanks,4/13/19,21:20,tanks,29.2
Tanks,4/13/19,21:40,tanks,29.2
Tanks,4/13/19,22:00,tanks,29.1
Tanks,4/13/19,22:20,tanks,29.1
Tanks,4/13/19,22:40,tanks,29.1
Tanks,4/13/19,23:00,tanks,29.1
Tanks,4/13/19,23:20,tanks,29
Tanks,4/13/19,23:40,tanks,28.9
Tanks,4/14/19,0:00,tanks,28.8
Tanks,4/14/19,0:20,tanks,28.8
Tanks,4/14/19,0:40,tanks,28.8
Tanks,4/14/19,1:00,tanks,28.8
Tanks,4/14/19,1:20,tanks,28.8
Tanks,4/14/19,1:40,tanks,28.8
Tanks,4/14/19,2:00,tanks,28.8
Tanks,4/14/19,2:20,tanks,28.8
Tanks,4/14/19,2:40,tanks,28.8
Tanks,4/14/19,3:00,tanks,28.9
Tanks,4/14/19,3:20,tanks,28.9
Tanks,4/14/19,3:40,tanks,28.9
Tanks,4/14/19,4:00,tanks,29
Tanks,4/14/19,4:20,tanks,29
Tanks,4/14/19,4:40,tanks,29
Tanks,4/14/19,5:00,tanks,29
Tanks,4/14/19,5:20,tanks,29
Tanks,4/14/19,5:40,tanks,29.1
Tanks,4/14/19,6:00,tanks,29.1
Tanks,4/14/19,6:20,tanks,29.1
Tanks,4/14/19,6:40,tanks,29.1
Tanks,4/14/19,7:00,tanks,29.1
Tanks,4/14/19,7:20,tanks,29.2
Tanks,4/14/19,7:40,tanks,29.2
Tanks,4/14/19,8:00,tanks,29.2
Tanks,4/14/19,8:20,tanks,29.2
Tanks,4/14/19,8:40,tanks,29.2
Tanks,4/14/19,9:00,tanks,29.2
Tanks,4/14/19,9:20,tanks,29.3
Tanks,4/14/19,9:40,tanks,29.3
Tanks,4/14/19,10:00,tanks,29.3
Tanks,4/14/19,10:20,tanks,29.3
Tanks,4/14/19,10:40,tanks,29.3
Tanks,4/14/19,11:00,tanks,29.3
Tanks,4/14/19,11:20,tanks,29.4
Tanks,4/14/19,11:40,tanks,29.4
Tanks,4/14/19,12:00,tanks,29.4
Tanks,4/14/19,12:20,tanks,29.4
Tanks,4/14/19,12:40,tanks,29.4
Tanks,4/14/19,13:00,tanks,29.4
Tanks,4/14/19,13:20,tanks,29.5
Tanks,4/14/19,13:40,tanks,29.5
Tanks,4/14/19,14:00,tanks,29.5
Tanks,4/14/19,14:20,tanks,29.5
Tanks,4/14/19,14:40,tanks,29.5
Tanks,4/14/19,15:00,tanks,29.5
Tanks,4/14/19,15:20,tanks,29.5
Tanks,4/14/19,15:40,tanks,29.4
Tanks,4/14/19,16:00,tanks,29.4
Tanks,4/14/19,16:20,tanks,29.4
Tanks,4/14/19,16:40,tanks,29.4
Tanks,4/14/19,17:00,tanks,29.4
Tanks,4/14/19,17:20,tanks,29.4
Tanks,4/14/19,17:40,tanks,29.3
Tanks,4/14/19,18:00,tanks,29.3
Tanks,4/14/19,18:20,tanks,29.3
Tanks,4/14/19,18:40,tanks,29.2
Tanks,4/14/19,19:00,tanks,29.2
Tanks,4/14/19,19:20,tanks,29.2
Tanks,4/14/19,19:40,tanks,29.2
Tanks,4/14/19,20:00,tanks,29.2
Tanks,4/14/19,20:20,tanks,29.2
Tanks,4/14/19,20:40,tanks,29.1
Tanks,4/14/19,21:00,tanks,29.1
Tanks,4/14/19,21:20,tanks,29.1
Tanks,4/14/19,21:40,tanks,29.1
Tanks,4/14/19,22:00,tanks,29
Tanks,4/14/19,22:20,tanks,29
Tanks,4/14/19,22:40,tanks,29
Tanks,4/14/19,23:00,tanks,28.9
Tanks,4/14/19,23:20,tanks,28.8
Tanks,4/14/19,23:40,tanks,28.8
Tanks,4/15/19,0:00,tanks,28.7
Tanks,4/15/19,0:20,tanks,28.7
Tanks,4/15/19,0:40,tanks,28.7
Tanks,4/15/19,1:00,tanks,28.7
Tanks,4/15/19,1:20,tanks,28.7
Tanks,4/15/19,1:40,tanks,28.7
Tanks,4/15/19,2:00,tanks,28.7
Tanks,4/15/19,2:20,tanks,28.7
Tanks,4/15/19,2:40,tanks,28.7
Tanks,4/15/19,3:00,tanks,28.7
Tanks,4/15/19,3:20,tanks,28.7
Tanks,4/15/19,3:40,tanks,28.7
Tanks,4/15/19,4:00,tanks,28.7
Tanks,4/15/19,4:20,tanks,28.8
Tanks,4/15/19,4:40,tanks,28.8
Tanks,4/15/19,5:00,tanks,28.8
Tanks,4/15/19,5:20,tanks,28.8
Tanks,4/15/19,5:40,tanks,28.9
Tanks,4/15/19,6:00,tanks,28.9
Tanks,4/15/19,6:20,tanks,28.9
Tanks,4/15/19,6:40,tanks,28.9
Tanks,4/15/19,7:00,tanks,28.9
Tanks,4/15/19,7:20,tanks,28.9
Tanks,4/15/19,7:40,tanks,29
Tanks,4/15/19,8:00,tanks,29
Tanks,4/15/19,8:20,tanks,29
Tanks,4/15/19,8:40,tanks,29
Tanks,4/15/19,9:00,tanks,29.1
Tanks,4/15/19,9:20,tanks,29.1
Tanks,4/15/19,9:40,tanks,29.1
Tanks,4/15/19,10:00,tanks,29.1
Tanks,4/15/19,10:20,tanks,29.2
Tanks,4/15/19,10:40,tanks,29.2
Tanks,4/15/19,11:00,tanks,29.2
Tanks,4/15/19,11:20,tanks,29.2
Tanks,4/15/19,11:40,tanks,29.2
Tanks,4/15/19,12:00,tanks,29.3
Tanks,4/15/19,12:20,tanks,29.3
Tanks,4/15/19,12:40,tanks,29.4
Tanks,4/15/19,13:00,tanks,29.4
Tanks,4/15/19,13:20,tanks,29.4
Tanks,4/15/19,13:40,tanks,29.4
Tanks,4/15/19,14:00,tanks,29.4
Tanks,4/15/19,14:20,tanks,29.4
Tanks,4/15/19,14:40,tanks,29.4
Tanks,4/15/19,15:00,tanks,29.4
Tanks,4/15/19,15:20,tanks,29.4
Tanks,4/15/19,15:40,tanks,29.3
Tanks,4/15/19,16:00,tanks,29.3
Tanks,4/15/19,16:20,tanks,29.3
Tanks,4/15/19,16:40,tanks,29.3
Tanks,4/15/19,17:00,tanks,29.3
Tanks,4/15/19,17:20,tanks,29.2
Tanks,4/15/19,17:40,tanks,29.2
Tanks,4/15/19,18:00,tanks,29.2
Tanks,4/15/19,18:20,tanks,29.2
Tanks,4/15/19,18:40,tanks,29.2
Tanks,4/15/19,19:00,tanks,29.2
Tanks,4/15/19,19:20,tanks,29.1
Tanks,4/15/19,19:40,tanks,29.1
Tanks,4/15/19,20:00,tanks,29.1
Tanks,4/15/19,20:20,tanks,29.1
Tanks,4/15/19,20:40,tanks,29
Tanks,4/15/19,21:00,tanks,29
Tanks,4/15/19,21:20,tanks,29
Tanks,4/15/19,21:40,tanks,29
Tanks,4/15/19,22:00,tanks,28.9
Tanks,4/15/19,22:20,tanks,28.9
Tanks,4/15/19,22:40,tanks,28.8
