name	term	lev	seq	value
"transcription by RNA polymerase I"	GO:0006360	6	TRINITY_DN9831_c0_g2	0.49571701560549
"lipid homeostasis"	GO:0042632;GO:0055092;GO:0055088;GO:0048878	5	TRINITY_DN6457_c0_g1	0.113709813407363
"unknown"	unknown	5	TRINITY_DN100032_c1_g2	-0.283837258143468
"unknown"	unknown	5	TRINITY_DN10004_c0_g1	-1.25124875824199
"unknown"	unknown	5	TRINITY_DN10006_c0_g1	-1.19133744577552
"unknown"	unknown	5	TRINITY_DN1000_c0_g1	-1.02890861428267
"unknown"	unknown	5	TRINITY_DN100182_c0_g1	-0.544921493276032
"unknown"	unknown	5	TRINITY_DN100182_c0_g2	-0.386390791532211
"unknown"	unknown	5	TRINITY_DN1001_c0_g1	0.0154859302496429
"unknown"	unknown	5	TRINITY_DN100270_c0_g1	-0.120854549992547
"unknown"	unknown	5	TRINITY_DN100395_c0_g1	0.489896415043078
"unknown"	unknown	5	TRINITY_DN100395_c0_g2	-1.2053421540687
"unknown"	unknown	5	TRINITY_DN10041_c0_g1	-0.181060484129393
"unknown"	unknown	5	TRINITY_DN10045_c0_g2	-0.445760584697779
"unknown"	unknown	5	TRINITY_DN100498_c0_g1	-0.070917157888679
"unknown"	unknown	5	TRINITY_DN100517_c1_g1	-0.147864834027121
"unknown"	unknown	5	TRINITY_DN10054_c0_g1	-0.451366623814927
"unknown"	unknown	5	TRINITY_DN100576_c1_g1	-0.635616156994821
"unknown"	unknown	5	TRINITY_DN100576_c2_g1	0.0736972470865229
"unknown"	unknown	5	TRINITY_DN10062_c2_g1	0.76940741507915
"unknown"	unknown	5	TRINITY_DN1006_c1_g1	0.0812788784594273
"unknown"	unknown	5	TRINITY_DN10070_c0_g1	-0.413904485752009
"unknown"	unknown	5	TRINITY_DN10073_c0_g1	-1.04884107894932
"unknown"	unknown	5	TRINITY_DN10073_c2_g1	0.199493655824888
"unknown"	unknown	5	TRINITY_DN1007_c2_g1	-0.0805688306577057
"unknown"	unknown	5	TRINITY_DN10081_c0_g1	-1.09412911480127
"unknown"	unknown	5	TRINITY_DN100841_c0_g2	-0.305813699786784
"unknown"	unknown	5	TRINITY_DN10090_c0_g1	-0.965478988633924
"unknown"	unknown	5	TRINITY_DN10090_c0_g3	-0.776466274266213
"unknown"	unknown	5	TRINITY_DN10098_c0_g1	-0.159572881441106
"unknown"	unknown	5	TRINITY_DN100_c1_g1	0.303546082772329
"unknown"	unknown	5	TRINITY_DN100_c1_g2	-0.00238574852641477
"unknown"	unknown	5	TRINITY_DN10101_c0_g1	-0.740855568117926
"unknown"	unknown	5	TRINITY_DN101023_c0_g1	0.503964513079212
"unknown"	unknown	5	TRINITY_DN10104_c2_g1	0.815176159880085
"unknown"	unknown	5	TRINITY_DN10106_c0_g2	0.344137583241367
"unknown"	unknown	5	TRINITY_DN101133_c0_g1	0.200691908754901
"unknown"	unknown	5	TRINITY_DN101151_c0_g2	-0.411078785145893
"unknown"	unknown	5	TRINITY_DN10120_c1_g1	0.741118326851798
"unknown"	unknown	5	TRINITY_DN101250_c0_g2	-0.812398771450812
"unknown"	unknown	5	TRINITY_DN101254_c1_g1	0.142881954593542
"unknown"	unknown	5	TRINITY_DN10128_c0_g1	-0.121397098381569
"unknown"	unknown	5	TRINITY_DN1012_c0_g1	0.170297266585414
"unknown"	unknown	5	TRINITY_DN10132_c0_g1	0.0275504788744183
"unknown"	unknown	5	TRINITY_DN101405_c0_g2	0.678544006522819
"unknown"	unknown	5	TRINITY_DN10144_c0_g1	-0.737756261452458
"unknown"	unknown	5	TRINITY_DN101478_c0_g1	-0.735320599422624
"unknown"	unknown	5	TRINITY_DN10154_c0_g1	-1.21288800699918
"unknown"	unknown	5	TRINITY_DN101552_c0_g1	0.619348733525525
"unknown"	unknown	5	TRINITY_DN10159_c0_g2	-0.609528016220806
"unknown"	unknown	5	TRINITY_DN10159_c3_g1	0.132649776983499
"unknown"	unknown	5	TRINITY_DN10162_c0_g1	0.159346438856097
"unknown"	unknown	5	TRINITY_DN10165_c0_g1	-0.160454715952972
"unknown"	unknown	5	TRINITY_DN101702_c0_g1	0.00644991812565166
"unknown"	unknown	5	TRINITY_DN101725_c0_g1	-0.064892979151766
"unknown"	unknown	5	TRINITY_DN101920_c0_g2	-0.562148464240772
"unknown"	unknown	5	TRINITY_DN101943_c0_g1	-0.453927109075615
"unknown"	unknown	5	TRINITY_DN1019_c1_g1	0.30569119082711
"unknown"	unknown	5	TRINITY_DN102022_c0_g3	-0.0914792059561666
"unknown"	unknown	5	TRINITY_DN10204_c0_g1	-0.187221055686663
"unknown"	unknown	5	TRINITY_DN1020_c0_g3	0.832726779570598
"unknown"	unknown	5	TRINITY_DN10215_c0_g1	-0.347498944437658
"unknown"	unknown	5	TRINITY_DN102175_c1_g1	-0.293094935723028
"unknown"	unknown	5	TRINITY_DN1021_c0_g1	-0.289604515316044
"unknown"	unknown	5	TRINITY_DN1021_c5_g1	-0.805011479858598
"unknown"	unknown	5	TRINITY_DN10220_c0_g1	1.33379234560212
"unknown"	unknown	5	TRINITY_DN102270_c0_g2	-0.181914803051371
"unknown"	unknown	5	TRINITY_DN102308_c0_g1	-0.532156480836267
"unknown"	unknown	5	TRINITY_DN102329_c1_g1	-0.273451692140188
"unknown"	unknown	5	TRINITY_DN102358_c1_g2	0.0852219000246715
"unknown"	unknown	5	TRINITY_DN102534_c0_g1	-0.681955374641245
"unknown"	unknown	5	TRINITY_DN10266_c0_g1	0.158205568427562
"unknown"	unknown	5	TRINITY_DN102676_c0_g1	-0.625993434612085
"unknown"	unknown	5	TRINITY_DN10279_c1_g2	-0.424255850653875
"unknown"	unknown	5	TRINITY_DN1027_c0_g1	0.0906893161978857
"unknown"	unknown	5	TRINITY_DN10284_c0_g1	-0.591680098014846
"unknown"	unknown	5	TRINITY_DN102879_c0_g1	-0.149089293288925
"unknown"	unknown	5	TRINITY_DN1028_c1_g1	0.641874189626652
"unknown"	unknown	5	TRINITY_DN10291_c0_g2	-0.471950074305352
"unknown"	unknown	5	TRINITY_DN102944_c1_g1	0.0183363249208272
"unknown"	unknown	5	TRINITY_DN102944_c1_g2	-0.613974089134493
"unknown"	unknown	5	TRINITY_DN10294_c0_g1	0.226603034668225
"unknown"	unknown	5	TRINITY_DN10297_c0_g1	0.24246158880589
"unknown"	unknown	5	TRINITY_DN102993_c0_g1	0.0614974493603542
"unknown"	unknown	5	TRINITY_DN102_c1_g1	-0.0617802509206253
"unknown"	unknown	5	TRINITY_DN102_c2_g1	-0.0775125497327646
"unknown"	unknown	5	TRINITY_DN10302_c1_g1	0.23746590139655
"unknown"	unknown	5	TRINITY_DN10303_c0_g1	-0.561808371645261
"unknown"	unknown	5	TRINITY_DN10313_c0_g1	0.395713440212001
"unknown"	unknown	5	TRINITY_DN10313_c0_g2	-0.485024944128619
"unknown"	unknown	5	TRINITY_DN103143_c0_g2	0.369688268297685
"unknown"	unknown	5	TRINITY_DN10317_c0_g1	-0.725526628375662
"unknown"	unknown	5	TRINITY_DN103182_c0_g1	-0.789741564809631
"unknown"	unknown	5	TRINITY_DN103216_c0_g1	1.2154187310328
"unknown"	unknown	5	TRINITY_DN103220_c0_g1	-0.572607834318729
"unknown"	unknown	5	TRINITY_DN103251_c0_g1	1.12737192818231
"unknown"	unknown	5	TRINITY_DN10332_c0_g2	-0.187826233076579
"unknown"	unknown	5	TRINITY_DN10333_c0_g1	0.431935317079818
"unknown"	unknown	5	TRINITY_DN103364_c0_g1	3.1555282172729
"unknown"	unknown	5	TRINITY_DN10343_c0_g1	1.34911614660327
"unknown"	unknown	5	TRINITY_DN103556_c0_g1	-0.383819448597256
"unknown"	unknown	5	TRINITY_DN103556_c1_g1	0.530825386191554
"unknown"	unknown	5	TRINITY_DN10361_c0_g1	0.548615749553935
"unknown"	unknown	5	TRINITY_DN10362_c0_g1	-0.334249942056013
"unknown"	unknown	5	TRINITY_DN10364_c0_g1	1.944895072732
"unknown"	unknown	5	TRINITY_DN10369_c0_g1	1.34001153769327
"unknown"	unknown	5	TRINITY_DN103711_c0_g1	0.157210324339346
"unknown"	unknown	5	TRINITY_DN10376_c0_g1	0.368093858419113
"unknown"	unknown	5	TRINITY_DN103814_c0_g1	-0.676452343672229
"unknown"	unknown	5	TRINITY_DN103837_c0_g1	0.0648255816504107
"unknown"	unknown	5	TRINITY_DN103847_c0_g1	1.12674046680914
"unknown"	unknown	5	TRINITY_DN10384_c0_g1	-0.849038952279707
"unknown"	unknown	5	TRINITY_DN1038_c6_g1	-0.440903512348713
"unknown"	unknown	5	TRINITY_DN103962_c0_g2	-0.402528711251003
"unknown"	unknown	5	TRINITY_DN103982_c0_g5	0.46471178675808
"unknown"	unknown	5	TRINITY_DN10405_c0_g2	0.579156411583902
"unknown"	unknown	5	TRINITY_DN104142_c0_g1	-1.52714258070155
"unknown"	unknown	5	TRINITY_DN104167_c0_g1	-0.525161230981402
"unknown"	unknown	5	TRINITY_DN10416_c0_g1	0.276775417840928
"unknown"	unknown	5	TRINITY_DN104254_c0_g1	-0.15857052595456
"unknown"	unknown	5	TRINITY_DN10425_c0_g2	-0.694847067330581
"unknown"	unknown	5	TRINITY_DN104288_c0_g1	-0.527239357388281
"unknown"	unknown	5	TRINITY_DN10446_c0_g1	-1.31617859073427
"unknown"	unknown	5	TRINITY_DN10448_c0_g1	1.41908212998307
"unknown"	unknown	5	TRINITY_DN104508_c0_g2	0.303519790876869
"unknown"	unknown	5	TRINITY_DN104551_c0_g1	-0.302389858056994
"unknown"	unknown	5	TRINITY_DN10456_c1_g1	-0.500259719041555
"unknown"	unknown	5	TRINITY_DN104688_c0_g1	-0.785605868048235
"unknown"	unknown	5	TRINITY_DN1046_c1_g1	-0.238268467383231
"unknown"	unknown	5	TRINITY_DN104727_c0_g1	0.655051730527414
"unknown"	unknown	5	TRINITY_DN10474_c0_g2	0.677435482849129
"unknown"	unknown	5	TRINITY_DN10476_c2_g1	-0.501959246929762
"unknown"	unknown	5	TRINITY_DN10483_c26_g1	0.00385156792733585
"unknown"	unknown	5	TRINITY_DN10486_c0_g1	-0.199941914364694
"unknown"	unknown	5	TRINITY_DN104957_c0_g1	0.621639861806827
"unknown"	unknown	5	TRINITY_DN10497_c0_g1	-0.283786873571003
"unknown"	unknown	5	TRINITY_DN1049_c0_g1	-1.02377568602921
"unknown"	unknown	5	TRINITY_DN1049_c0_g2	-0.0796105057544714
"unknown"	unknown	5	TRINITY_DN1049_c1_g1	0.179421483830372
"unknown"	unknown	5	TRINITY_DN105022_c0_g1	-0.0331817217932949
"unknown"	unknown	5	TRINITY_DN10503_c1_g1	1.13348400175392
"unknown"	unknown	5	TRINITY_DN105148_c0_g1	-0.524132204147058
"unknown"	unknown	5	TRINITY_DN10515_c0_g1	0.127412009117852
"unknown"	unknown	5	TRINITY_DN10517_c0_g2	-0.695441626685642
"unknown"	unknown	5	TRINITY_DN105194_c0_g1	0.485721438730649
"unknown"	unknown	5	TRINITY_DN10525_c1_g3	1.05903663355787
"unknown"	unknown	5	TRINITY_DN105346_c0_g1	-0.635035107775716
"unknown"	unknown	5	TRINITY_DN105411_c0_g2	-0.0540753443159998
"unknown"	unknown	5	TRINITY_DN10547_c0_g1	0.262509609542149
"unknown"	unknown	5	TRINITY_DN10548_c0_g1	1.56574701407922
"unknown"	unknown	5	TRINITY_DN10550_c0_g1	-0.518260085350011
"unknown"	unknown	5	TRINITY_DN10557_c0_g2	-1.69376003816409
"unknown"	unknown	5	TRINITY_DN105611_c0_g3	0.237342099528462
"unknown"	unknown	5	TRINITY_DN10565_c0_g1	0.205831154742331
"unknown"	unknown	5	TRINITY_DN105668_c0_g1	0.0806303038123416
"unknown"	unknown	5	TRINITY_DN105690_c0_g1	0.0251716264868181
"unknown"	unknown	5	TRINITY_DN10571_c0_g1	0.968146142920428
"unknown"	unknown	5	TRINITY_DN105744_c0_g3	-0.678358600058641
"unknown"	unknown	5	TRINITY_DN105812_c0_g1	-0.484202230776574
"unknown"	unknown	5	TRINITY_DN10589_c0_g1	-0.29935322027223
"unknown"	unknown	5	TRINITY_DN105957_c0_g3	-1.18427304493087
"unknown"	unknown	5	TRINITY_DN105957_c0_g4	-0.527588811482149
"unknown"	unknown	5	TRINITY_DN105991_c0_g2	-0.424255599945214
"unknown"	unknown	5	TRINITY_DN1059_c0_g2	-0.122892792878614
"unknown"	unknown	5	TRINITY_DN10603_c0_g2	-0.501206826155885
"unknown"	unknown	5	TRINITY_DN106053_c0_g1	-7.30319749451855
"unknown"	unknown	5	TRINITY_DN10623_c0_g1	-0.485170442807469
"unknown"	unknown	5	TRINITY_DN106299_c0_g3	0.126700781078607
"unknown"	unknown	5	TRINITY_DN106300_c0_g1	-0.287480916207132
"unknown"	unknown	5	TRINITY_DN10634_c1_g1	0.404933611916435
"unknown"	unknown	5	TRINITY_DN106407_c1_g2	0.221330052797974
"unknown"	unknown	5	TRINITY_DN10645_c0_g1	1.01550943212258
"unknown"	unknown	5	TRINITY_DN10649_c0_g1	0.259562115382642
"unknown"	unknown	5	TRINITY_DN106513_c0_g1	1.2533959567519
"unknown"	unknown	5	TRINITY_DN10651_c0_g1	-0.730389179065322
"unknown"	unknown	5	TRINITY_DN10653_c0_g1	0.236812426478333
"unknown"	unknown	5	TRINITY_DN10655_c0_g1	-0.13598489070791
"unknown"	unknown	5	TRINITY_DN1065_c0_g1	-0.512270969675174
"unknown"	unknown	5	TRINITY_DN1065_c3_g1	-0.579668875416096
"unknown"	unknown	5	TRINITY_DN10674_c0_g2	1.41583491945859
"unknown"	unknown	5	TRINITY_DN1067_c2_g1	-0.0742937875503653
"unknown"	unknown	5	TRINITY_DN10683_c0_g1	0.366998223585292
"unknown"	unknown	5	TRINITY_DN106924_c1_g1	0.0329050852045768
"unknown"	unknown	5	TRINITY_DN10709_c0_g1	0.0628066959689979
"unknown"	unknown	5	TRINITY_DN1070_c0_g1	-0.944886554637805
"unknown"	unknown	5	TRINITY_DN1070_c0_g2	-1.53297427738087
"unknown"	unknown	5	TRINITY_DN10716_c1_g1	-0.349099138311428
"unknown"	unknown	5	TRINITY_DN10717_c0_g2	-0.281086113795734
"unknown"	unknown	5	TRINITY_DN107195_c2_g1	-0.945868396142668
"unknown"	unknown	5	TRINITY_DN10720_c0_g1	-0.730249199751698
"unknown"	unknown	5	TRINITY_DN107259_c1_g1	0.741473687636095
"unknown"	unknown	5	TRINITY_DN10730_c0_g1	-0.327574992196617
"unknown"	unknown	5	TRINITY_DN107350_c0_g1	-0.0875447872845312
"unknown"	unknown	5	TRINITY_DN10735_c2_g1	1.41773383643798
"unknown"	unknown	5	TRINITY_DN1073_c0_g1	0.875353034949735
"unknown"	unknown	5	TRINITY_DN107403_c0_g2	-0.286354079889924
"unknown"	unknown	5	TRINITY_DN107503_c1_g1	1.15895389004534
"unknown"	unknown	5	TRINITY_DN107547_c0_g1	0.771423210342587
"unknown"	unknown	5	TRINITY_DN107547_c1_g1	-0.374030120311559
"unknown"	unknown	5	TRINITY_DN107587_c0_g1	-0.236965693364666
"unknown"	unknown	5	TRINITY_DN10763_c0_g1	-0.718183378016469
"unknown"	unknown	5	TRINITY_DN10768_c0_g3	0.0406283940050613
"unknown"	unknown	5	TRINITY_DN107693_c0_g1	-0.226300453612888
"unknown"	unknown	5	TRINITY_DN10773_c1_g1	-0.879823763057269
"unknown"	unknown	5	TRINITY_DN107767_c0_g1	0.472332008119913
"unknown"	unknown	5	TRINITY_DN10783_c0_g1	-0.774698895266446
"unknown"	unknown	5	TRINITY_DN10786_c0_g1	0.677542495501154
"unknown"	unknown	5	TRINITY_DN10801_c0_g1	-0.148072009898034
"unknown"	unknown	5	TRINITY_DN10806_c0_g1	-0.263846146895813
"unknown"	unknown	5	TRINITY_DN10808_c1_g1	-0.00882287775748541
"unknown"	unknown	5	TRINITY_DN1080_c0_g1	-0.636711623096095
"unknown"	unknown	5	TRINITY_DN10810_c0_g1	0.492407072936283
"unknown"	unknown	5	TRINITY_DN108190_c1_g1	-0.20626419942524
"unknown"	unknown	5	TRINITY_DN108216_c0_g1	0.0433745365963958
"unknown"	unknown	5	TRINITY_DN1082_c0_g1	0.964798027657002
"unknown"	unknown	5	TRINITY_DN108315_c0_g1	-1.06731676825871
"unknown"	unknown	5	TRINITY_DN10838_c0_g1	-0.91312574803567
"unknown"	unknown	5	TRINITY_DN10864_c0_g1	-1.18397973527073
"unknown"	unknown	5	TRINITY_DN10882_c0_g1	-0.0866260371222628
"unknown"	unknown	5	TRINITY_DN10886_c1_g1	0.305650047043841
"unknown"	unknown	5	TRINITY_DN108979_c0_g1	-0.626412013170204
"unknown"	unknown	5	TRINITY_DN108985_c0_g1	-0.714021357015268
"unknown"	unknown	5	TRINITY_DN1089_c0_g1	0.314644011089599
"unknown"	unknown	5	TRINITY_DN1089_c0_g3	1.6825392309176
"unknown"	unknown	5	TRINITY_DN10903_c0_g1	0.0554976666292621
"unknown"	unknown	5	TRINITY_DN109165_c0_g2	1.02426814560539
"unknown"	unknown	5	TRINITY_DN10924_c0_g1	0.16754706600225
"unknown"	unknown	5	TRINITY_DN10926_c0_g1	-0.173256895228012
"unknown"	unknown	5	TRINITY_DN10948_c4_g1	0.753493784972682
"unknown"	unknown	5	TRINITY_DN109547_c0_g1	-0.413763963799623
"unknown"	unknown	5	TRINITY_DN10954_c0_g1	0.190955032362642
"unknown"	unknown	5	TRINITY_DN10959_c0_g1	0.303888189238446
"unknown"	unknown	5	TRINITY_DN10963_c0_g1	-0.22448917274667
"unknown"	unknown	5	TRINITY_DN109663_c0_g5	-0.32295300470748
"unknown"	unknown	5	TRINITY_DN109690_c0_g2	-1.8405808843275
"unknown"	unknown	5	TRINITY_DN10975_c1_g2	-2.19175908779508
"unknown"	unknown	5	TRINITY_DN1097_c7_g1	0.538021626356073
"unknown"	unknown	5	TRINITY_DN10980_c0_g1	-0.191871077062097
"unknown"	unknown	5	TRINITY_DN10995_c0_g1	0.18649883417978
"unknown"	unknown	5	TRINITY_DN10998_c0_g1	0.100346495231722
"unknown"	unknown	5	TRINITY_DN110044_c0_g1	0.304235252690744
"unknown"	unknown	5	TRINITY_DN1100_c0_g1	0.229295562675435
"unknown"	unknown	5	TRINITY_DN110214_c0_g1	-0.169436779821546
"unknown"	unknown	5	TRINITY_DN110220_c1_g1	1.52833018238683
"unknown"	unknown	5	TRINITY_DN11022_c0_g1	-0.501448140903259
"unknown"	unknown	5	TRINITY_DN11023_c0_g4	-1.2831052913545
"unknown"	unknown	5	TRINITY_DN110369_c0_g1	-1.10438892452003
"unknown"	unknown	5	TRINITY_DN11036_c1_g1	0.0721662368383463
"unknown"	unknown	5	TRINITY_DN11038_c1_g5	-0.0722939961977528
"unknown"	unknown	5	TRINITY_DN110510_c0_g1	-0.0786840910681376
"unknown"	unknown	5	TRINITY_DN110515_c0_g1	-2.44934598530296
"unknown"	unknown	5	TRINITY_DN110551_c0_g1	-0.20218642156414
"unknown"	unknown	5	TRINITY_DN11056_c0_g2	0.26079077580072
"unknown"	unknown	5	TRINITY_DN1105_c0_g1	-0.210121630722684
"unknown"	unknown	5	TRINITY_DN11072_c0_g1	-0.502208333225639
"unknown"	unknown	5	TRINITY_DN11074_c0_g1	-0.326959425339553
"unknown"	unknown	5	TRINITY_DN11075_c0_g1	-2.15951419159779
"unknown"	unknown	5	TRINITY_DN11080_c0_g1	0.435460546831686
"unknown"	unknown	5	TRINITY_DN11083_c0_g1	-1.96932804920506
"unknown"	unknown	5	TRINITY_DN1108_c0_g1	-0.143041722748973
"unknown"	unknown	5	TRINITY_DN11092_c3_g1	-0.316306687560376
"unknown"	unknown	5	TRINITY_DN11095_c0_g2	0.111813503444896
"unknown"	unknown	5	TRINITY_DN11098_c0_g1	-0.871674338002309
"unknown"	unknown	5	TRINITY_DN110999_c0_g1	-1.97340737534244
"unknown"	unknown	5	TRINITY_DN1110_c0_g2	0.435151258104008
"unknown"	unknown	5	TRINITY_DN11116_c0_g1	-0.129156624138777
"unknown"	unknown	5	TRINITY_DN11117_c0_g1	0.691895437359993
"unknown"	unknown	5	TRINITY_DN11120_c0_g1	-1.51541351662046
"unknown"	unknown	5	TRINITY_DN11121_c0_g1	-0.220238724221278
"unknown"	unknown	5	TRINITY_DN111236_c0_g2	0.280999235468756
"unknown"	unknown	5	TRINITY_DN11123_c0_g1	0.102035515428346
"unknown"	unknown	5	TRINITY_DN11132_c0_g1	-0.418460696251479
"unknown"	unknown	5	TRINITY_DN11136_c5_g1	-0.34055118833664
"unknown"	unknown	5	TRINITY_DN111387_c0_g1	-0.0610193038130278
"unknown"	unknown	5	TRINITY_DN1114_c0_g2	-9.07613827136217
"unknown"	unknown	5	TRINITY_DN111523_c0_g1	-0.754487248877543
"unknown"	unknown	5	TRINITY_DN11153_c0_g2	0.677837753098097
"unknown"	unknown	5	TRINITY_DN11156_c0_g1	1.47160287080231
"unknown"	unknown	5	TRINITY_DN1115_c2_g1	-0.907134788476527
"unknown"	unknown	5	TRINITY_DN11173_c0_g1	0.153021643572483
"unknown"	unknown	5	TRINITY_DN11178_c0_g1	0.321623402928657
"unknown"	unknown	5	TRINITY_DN11179_c0_g2	-0.121673899522134
"unknown"	unknown	5	TRINITY_DN11185_c0_g2	-1.21239265152507
"unknown"	unknown	5	TRINITY_DN11190_c1_g1	0.366662455627485
"unknown"	unknown	5	TRINITY_DN11202_c0_g1	-0.0686078364515307
"unknown"	unknown	5	TRINITY_DN1120_c2_g1	-0.362105119948268
"unknown"	unknown	5	TRINITY_DN1120_c6_g3	-0.696009273135351
"unknown"	unknown	5	TRINITY_DN1120_c9_g1	0.382183319665868
"unknown"	unknown	5	TRINITY_DN1121_c0_g1	0.197599534801354
"unknown"	unknown	5	TRINITY_DN1121_c9_g1	-0.132145965823456
"unknown"	unknown	5	TRINITY_DN11221_c0_g1	-2.43617983212666
"unknown"	unknown	5	TRINITY_DN11222_c0_g1	-0.340577140285914
"unknown"	unknown	5	TRINITY_DN11226_c1_g1	-1.31153422905134
"unknown"	unknown	5	TRINITY_DN11244_c2_g2	0.135330511883733
"unknown"	unknown	5	TRINITY_DN112471_c0_g1	-0.260599952491268
"unknown"	unknown	5	TRINITY_DN11248_c0_g1	0.232461993876678
"unknown"	unknown	5	TRINITY_DN112510_c0_g1	-0.66653091394187
"unknown"	unknown	5	TRINITY_DN11251_c1_g1	-0.0896980705631764
"unknown"	unknown	5	TRINITY_DN11252_c0_g1	-1.10864115102296
"unknown"	unknown	5	TRINITY_DN112540_c0_g2	1.75154205382743
"unknown"	unknown	5	TRINITY_DN112540_c0_g4	0.210472850654606
"unknown"	unknown	5	TRINITY_DN112573_c0_g1	-1.98270960650026
"unknown"	unknown	5	TRINITY_DN11266_c0_g1	0.437774166741228
"unknown"	unknown	5	TRINITY_DN112757_c0_g1	0.595546030788175
"unknown"	unknown	5	TRINITY_DN112805_c0_g3	-1.14117104234283
"unknown"	unknown	5	TRINITY_DN112820_c0_g1	0.296886780687846
"unknown"	unknown	5	TRINITY_DN11284_c0_g1	-0.557002870786969
"unknown"	unknown	5	TRINITY_DN11285_c0_g1	-0.2947240437354
"unknown"	unknown	5	TRINITY_DN112878_c0_g2	-0.49363743375648
"unknown"	unknown	5	TRINITY_DN11288_c0_g1	0.175642913098632
"unknown"	unknown	5	TRINITY_DN112961_c0_g3	1.17676279782783
"unknown"	unknown	5	TRINITY_DN113003_c0_g1	0.958486915797879
"unknown"	unknown	5	TRINITY_DN11303_c0_g1	-2.32806944369984
"unknown"	unknown	5	TRINITY_DN11312_c1_g1	-0.465315088690735
"unknown"	unknown	5	TRINITY_DN113253_c0_g1	0.336178227735696
"unknown"	unknown	5	TRINITY_DN11325_c0_g1	-0.835669716594836
"unknown"	unknown	5	TRINITY_DN11325_c1_g1	0.930952542227779
"unknown"	unknown	5	TRINITY_DN113413_c0_g2	0.063984676511072
"unknown"	unknown	5	TRINITY_DN113543_c0_g2	-0.136724530738104
"unknown"	unknown	5	TRINITY_DN11356_c0_g1	-0.916761189200849
"unknown"	unknown	5	TRINITY_DN113630_c0_g1	0.0136635255165636
"unknown"	unknown	5	TRINITY_DN11368_c1_g1	0.380288745507101
"unknown"	unknown	5	TRINITY_DN113748_c0_g1	1.54850440878459
"unknown"	unknown	5	TRINITY_DN11375_c0_g2	1.08037642188999
"unknown"	unknown	5	TRINITY_DN11376_c0_g1	2.25354304475004
"unknown"	unknown	5	TRINITY_DN11376_c1_g1	1.67259696655275
"unknown"	unknown	5	TRINITY_DN11379_c1_g1	-0.612406302834112
"unknown"	unknown	5	TRINITY_DN113843_c0_g1	0.340960274246834
"unknown"	unknown	5	TRINITY_DN113880_c0_g2	-0.421849490032706
"unknown"	unknown	5	TRINITY_DN1138_c0_g1	-0.0608397439824043
"unknown"	unknown	5	TRINITY_DN113917_c0_g1	0.196640571762665
"unknown"	unknown	5	TRINITY_DN11395_c0_g1	-0.476252687605203
"unknown"	unknown	5	TRINITY_DN1139_c1_g1	0.188888720691366
"unknown"	unknown	5	TRINITY_DN1139_c4_g1	-0.396921437878116
"unknown"	unknown	5	TRINITY_DN114012_c1_g3	0.382097096043554
"unknown"	unknown	5	TRINITY_DN114087_c0_g2	-0.0296017013783915
"unknown"	unknown	5	TRINITY_DN1140_c0_g1	-0.19482135100171
"unknown"	unknown	5	TRINITY_DN114145_c0_g1	-0.538545533032349
"unknown"	unknown	5	TRINITY_DN11415_c0_g1	-1.21809515761611
"unknown"	unknown	5	TRINITY_DN11417_c0_g1	-0.00559527815391486
"unknown"	unknown	5	TRINITY_DN114187_c0_g1	-0.156053420368352
"unknown"	unknown	5	TRINITY_DN11419_c0_g1	-1.43417620144035
"unknown"	unknown	5	TRINITY_DN114233_c2_g1	-0.557284189147909
"unknown"	unknown	5	TRINITY_DN11424_c0_g1	-0.120001140633677
"unknown"	unknown	5	TRINITY_DN11424_c0_g2	-0.182137726755822
"unknown"	unknown	5	TRINITY_DN114254_c0_g1	-1.3894918961587
"unknown"	unknown	5	TRINITY_DN114274_c0_g1	0.256081348121004
"unknown"	unknown	5	TRINITY_DN1142_c1_g1	0.326264296033232
"unknown"	unknown	5	TRINITY_DN114322_c1_g2	0.486422108109309
"unknown"	unknown	5	TRINITY_DN11432_c0_g1	-0.700157478819846
"unknown"	unknown	5	TRINITY_DN114333_c0_g1	-0.403030399044684
"unknown"	unknown	5	TRINITY_DN11437_c0_g1	-0.992055792974924
"unknown"	unknown	5	TRINITY_DN114386_c0_g1	-0.936295173304534
"unknown"	unknown	5	TRINITY_DN11439_c1_g1	-0.19838117389855
"unknown"	unknown	5	TRINITY_DN11452_c1_g1	-0.238112790106203
"unknown"	unknown	5	TRINITY_DN11455_c0_g1	-0.57384443780162
"unknown"	unknown	5	TRINITY_DN114567_c0_g1	0.434543011284458
"unknown"	unknown	5	TRINITY_DN114634_c0_g1	-0.631262376073109
"unknown"	unknown	5	TRINITY_DN11467_c0_g1	0.152964336599149
"unknown"	unknown	5	TRINITY_DN11472_c0_g1	-0.231231543986649
"unknown"	unknown	5	TRINITY_DN11476_c0_g1	0.265987494794197
"unknown"	unknown	5	TRINITY_DN114825_c0_g1	0.820837065147105
"unknown"	unknown	5	TRINITY_DN1149_c0_g1	0.332926031238991
"unknown"	unknown	5	TRINITY_DN115004_c1_g1	-0.00239208111268178
"unknown"	unknown	5	TRINITY_DN115055_c2_g1	-1.01603192172827
"unknown"	unknown	5	TRINITY_DN11506_c0_g1	-0.718615707562171
"unknown"	unknown	5	TRINITY_DN11508_c1_g1	0.48642414312395
"unknown"	unknown	5	TRINITY_DN115120_c1_g1	-0.0567308644035753
"unknown"	unknown	5	TRINITY_DN115169_c0_g1	0.419523726080296
"unknown"	unknown	5	TRINITY_DN1151_c0_g1	-0.226933728661473
