"","5","8","12","16","20","24"
"TRINITY_DN140292_c0_g1",21,18,16,26,28,25
"TRINITY_DN140957_c0_g2",16,23,72,71,17,6
"TRINITY_DN141089_c0_g1",20,12,4,16,26,10
"TRINITY_DN141046_c0_g1",31,29,74,78,107,68
"TRINITY_DN142031_c0_g1",18,31,41,59,37,32
"TRINITY_DN142379_c0_g3",11,4,25,6,18,14
"TRINITY_DN142404_c0_g1",111,115,108,116,97,68
"TRINITY_DN143545_c0_g1",2,74,46,24,39,16
"TRINITY_DN143545_c0_g2",13,51,46,44,13,35
"TRINITY_DN143848_c1_g1",6,31,15,20,36,19
"TRINITY_DN143830_c0_g1",12,4,24,11,7,10
"TRINITY_DN144119_c0_g1",24,9,18,4,20,21
"TRINITY_DN144222_c0_g1",21,18,26,21,9,12
"TRINITY_DN145122_c0_g1",14,94,77,12,0,2
"TRINITY_DN145598_c0_g1",15,51,9,28,17,20
"TRINITY_DN145598_c0_g2",29,32,11,8,17,9
"TRINITY_DN145513_c0_g1",24,20,23,20,19,33
"TRINITY_DN145674_c0_g1",6,20,42,28,23,2
"TRINITY_DN145674_c0_g3",27,39,54,17,26,9
"TRINITY_DN145674_c0_g5",16,14,30,11,13,8
"TRINITY_DN145674_c0_g7",26,42,72,35,11,27
"TRINITY_DN145945_c0_g1",51,69,53,39,21,36
"TRINITY_DN146023_c0_g1",7,16,27,13,12,17
"TRINITY_DN146215_c0_g1",11,10,26,10,18,4
"TRINITY_DN146416_c0_g2",10,12,24,7,6,15
"TRINITY_DN146798_c0_g1",9,19,4,12,2,11
"TRINITY_DN146713_c0_g1",13,15,11,10,17,10
"TRINITY_DN146878_c0_g1",22,34,15,11,22,13
"TRINITY_DN146823_c0_g1",34,29,30,37,33,19
"TRINITY_DN146827_c2_g1",4,6,14,13,16,2
"TRINITY_DN147106_c0_g2",21,20,22,44,9,23
"TRINITY_DN147357_c0_g1",30,22,28,12,10,28
"TRINITY_DN147313_c0_g4",5,13,5,11,20,9
"TRINITY_DN147370_c0_g1",1,21,18,11,19,12
"TRINITY_DN147341_c0_g1",6,16,12,13,15,29
"TRINITY_DN147609_c0_g1",30,81,66,43,88,80
"TRINITY_DN148303_c0_g1",44,38,68,62,51,2
"TRINITY_DN148227_c4_g1",3,4,6,11,17,20
"TRINITY_DN148907_c0_g1",24,32,42,22,30,19
"TRINITY_DN148875_c1_g2",30,57,46,37,24,9
"TRINITY_DN149104_c1_g1",25,13,11,7,13,33
"TRINITY_DN149096_c0_g1",11,2,7,17,22,28
"TRINITY_DN149079_c0_g2",4,19,27,33,18,12
"TRINITY_DN149652_c0_g1",15,48,44,36,54,46
"TRINITY_DN149845_c0_g1",34,30,40,33,26,33
"TRINITY_DN150348_c0_g2",13,14,9,0,6,14
"TRINITY_DN150357_c1_g1",9,30,27,28,16,2
"TRINITY_DN150783_c0_g2",15,16,22,34,50,35
"TRINITY_DN150790_c1_g2",4,21,20,11,25,15
"TRINITY_DN150758_c0_g1",16,6,2,32,14,20
"TRINITY_DN150758_c0_g2",15,27,24,32,16,12
"TRINITY_DN151124_c0_g1",0,46,7,33,27,17
"TRINITY_DN151192_c0_g1",18,41,38,24,38,29
"TRINITY_DN151646_c0_g1",209,185,241,298,157,133
"TRINITY_DN151811_c0_g1",18,15,16,45,29,31
"TRINITY_DN151969_c0_g1",12,0,21,0,8,15
"TRINITY_DN151915_c0_g3",42,41,94,99,43,17
"TRINITY_DN152463_c0_g2",116,132,65,59,200,68
"TRINITY_DN152646_c0_g1",18,39,14,36,43,51
"TRINITY_DN152622_c1_g1",22,34,8,31,108,70
"TRINITY_DN153469_c0_g1",15,28,15,42,47,21
"TRINITY_DN153519_c0_g1",6,30,17,12,16,11
"TRINITY_DN153569_c0_g1",11,16,21,23,19,39
"TRINITY_DN153582_c0_g1",44,59,77,54,100,63
"TRINITY_DN153811_c0_g1",10,13,9,15,13,8
"TRINITY_DN153787_c0_g1",29,17,33,15,19,8
"TRINITY_DN153856_c1_g1",8,26,18,21,4,6
"TRINITY_DN153910_c0_g3",18,34,28,28,7,11
"TRINITY_DN153899_c0_g1",18,18,23,25,10,14
"TRINITY_DN153899_c0_g2",6,15,6,12,11,3
"TRINITY_DN153846_c0_g1",13,49,25,31,52,43
"TRINITY_DN154162_c0_g1",12,38,29,40,9,0
"TRINITY_DN154164_c0_g1",24,37,24,33,21,33
"TRINITY_DN154543_c0_g2",83,127,116,79,72,70
"TRINITY_DN154539_c0_g1",37,3,46,4,35,138
"TRINITY_DN154530_c0_g1",42,44,54,72,57,42
"TRINITY_DN154585_c0_g1",23,20,46,34,8,36
"TRINITY_DN154807_c0_g1",4,7,12,12,10,13
"TRINITY_DN154717_c0_g1",12,17,28,17,20,13
"TRINITY_DN154729_c0_g1",15,6,21,43,16,8
"TRINITY_DN154729_c0_g2",0,14,20,33,17,8
"TRINITY_DN156071_c0_g1",10,19,14,18,8,6
"TRINITY_DN156064_c0_g1",39,25,10,68,21,21
"TRINITY_DN156266_c0_g3",11,21,24,16,34,17
"TRINITY_DN156275_c0_g1",52,16,31,3,46,78
"TRINITY_DN156275_c0_g2",8,35,133,123,0,120
"TRINITY_DN156276_c0_g1",12,15,21,13,13,0
"TRINITY_DN157218_c0_g1",3,15,10,19,43,15
"TRINITY_DN157265_c0_g1",85,105,154,114,92,108
"TRINITY_DN157310_c0_g1",18,38,42,49,34,33
"TRINITY_DN157921_c0_g1",11,7,14,11,4,0
"TRINITY_DN157944_c0_g1",42,58,70,94,29,2
"TRINITY_DN157944_c0_g2",59,76,105,83,14,25
"TRINITY_DN158089_c0_g1",11,21,12,15,16,14
"TRINITY_DN158070_c0_g2",7,33,28,29,16,25
"TRINITY_DN158045_c0_g1",27,86,61,40,103,49
"TRINITY_DN158370_c0_g2",4,13,18,17,14,18
"TRINITY_DN158407_c0_g1",11,26,14,20,20,16
"TRINITY_DN158394_c0_g1",79,65,88,55,76,71
"TRINITY_DN158600_c0_g1",52,58,41,35,58,54
"TRINITY_DN159112_c0_g1",73,94,49,89,44,63
"TRINITY_DN160958_c0_g1",3,13,21,22,0,0
"TRINITY_DN162012_c0_g1",10,9,15,11,14,11
"TRINITY_DN161931_c0_g2",20,61,26,32,49,48
"TRINITY_DN163330_c2_g1",24,51,41,53,30,22
"TRINITY_DN163396_c0_g1",19,19,3,28,11,6
"TRINITY_DN164458_c0_g1",11,25,19,37,14,9
"TRINITY_DN164862_c1_g1",13,46,37,38,44,6
"TRINITY_DN166702_c0_g2",5,8,36,23,18,0
"TRINITY_DN167352_c0_g2",13,28,6,47,9,4
"TRINITY_DN167512_c0_g1",38,40,38,54,53,34
"TRINITY_DN167862_c0_g1",39,42,51,47,37,44
"TRINITY_DN168416_c0_g1",36,50,45,44,74,30
"TRINITY_DN169263_c0_g1",43,36,15,16,57,40
"TRINITY_DN169256_c0_g1",14,2,10,32,0,12
"TRINITY_DN169470_c0_g2",6,15,5,15,25,30
"TRINITY_DN170138_c0_g2",15,20,8,18,9,4
"TRINITY_DN170336_c0_g2",11,4,5,23,4,23
"TRINITY_DN171639_c0_g3",7,13,10,13,4,28
"TRINITY_DN171691_c0_g1",51,33,45,52,64,37
"TRINITY_DN172186_c1_g1",2,17,10,17,0,19
"TRINITY_DN172184_c0_g1",11,27,21,25,10,9
"TRINITY_DN174017_c1_g1",21,14,10,29,13,22
"TRINITY_DN174028_c0_g1",38,72,56,61,66,36
"TRINITY_DN174028_c0_g2",168,196,159,215,233,138
"TRINITY_DN174028_c1_g1",132,144,113,162,159,166
"TRINITY_DN174262_c1_g1",35,60,49,113,79,41
"TRINITY_DN175858_c0_g1",9,8,10,46,33,13
"TRINITY_DN175899_c0_g2",246,238,223,208,233,158
"TRINITY_DN175910_c0_g1",2,17,35,17,28,19
"TRINITY_DN175928_c0_g1",4,7,30,21,10,20
"TRINITY_DN176554_c0_g2",74,190,138,154,145,78
"TRINITY_DN176515_c0_g1",18,6,8,11,15,11
"TRINITY_DN176545_c0_g1",0,59,48,6,14,3
"TRINITY_DN176913_c0_g1",30,70,70,31,49,29
"TRINITY_DN177448_c0_g1",41,87,142,157,28,12
"TRINITY_DN180218_c0_g1",24,9,46,29,32,20
"TRINITY_DN181456_c0_g1",4,24,10,16,11,10
"TRINITY_DN182876_c0_g1",36,46,68,51,33,42
"TRINITY_DN182905_c0_g1",3,15,27,47,2,11
"TRINITY_DN182881_c0_g2",20,7,7,13,14,8
"TRINITY_DN183376_c0_g2",9,30,6,18,25,11
"TRINITY_DN184091_c0_g2",10,14,15,15,8,22
"TRINITY_DN184091_c0_g3",19,45,30,58,22,56
"TRINITY_DN184055_c0_g1",15,26,15,19,16,23
"TRINITY_DN185430_c0_g1",2,12,19,11,4,0
"TRINITY_DN185447_c0_g1",8,14,16,6,12,0
"TRINITY_DN186795_c0_g1",33,26,28,48,18,17
"TRINITY_DN186795_c0_g2",41,78,44,50,97,56
"TRINITY_DN186731_c0_g1",8,15,45,8,8,11
"TRINITY_DN187977_c0_g1",18,17,33,10,6,0
"TRINITY_DN190969_c0_g1",12,7,29,20,6,3
"TRINITY_DN192779_c0_g1",15,23,6,15,17,8
"TRINITY_DN193157_c0_g1",69,14,1,20,39,23
"TRINITY_DN193726_c1_g2",11,7,4,14,19,8
"TRINITY_DN193792_c0_g2",11,14,2,18,15,6
"TRINITY_DN193792_c0_g3",7,22,19,24,15,6
"TRINITY_DN195483_c0_g1",14,24,8,21,21,8
"TRINITY_DN196019_c1_g1",22,57,54,87,46,48
"TRINITY_DN196035_c0_g1",19,6,6,12,25,0
"TRINITY_DN196828_c0_g1",15,23,14,2,8,10
"TRINITY_DN197739_c0_g1",24,5,18,37,13,13
"TRINITY_DN197872_c0_g1",0,11,5,18,0,19
"TRINITY_DN197870_c0_g1",12,0,13,22,4,2
"TRINITY_DN198494_c0_g2",12,8,8,19,25,7
"TRINITY_DN198605_c0_g1",14,9,7,30,22,8
"TRINITY_DN199878_c0_g1",7,9,22,11,12,0
"TRINITY_DN100182_c0_g1",22,90,40,37,46,31
"TRINITY_DN100182_c0_g2",39,39,15,29,29,24
"TRINITY_DN100292_c0_g1",27,31,25,41,10,39
"TRINITY_DN100295_c0_g1",30,23,32,13,24,9
"TRINITY_DN100257_c0_g1",52,27,58,73,90,74
"TRINITY_DN100270_c0_g1",96,90,96,157,49,88
"TRINITY_DN100269_c0_g1",49,63,69,111,106,84
"TRINITY_DN100229_c0_g1",8,25,4,12,11,8
"TRINITY_DN100229_c0_g2",6,28,16,25,33,8
"TRINITY_DN100499_c0_g1",16,24,12,28,4,15
"TRINITY_DN100498_c0_g1",21,23,27,36,17,23
"TRINITY_DN100865_c0_g1",28,34,25,40,32,15
"TRINITY_DN100840_c0_g1",0,5,28,31,15,13
"TRINITY_DN100841_c0_g2",11,25,27,47,9,2
"TRINITY_DN100884_c0_g1",27,9,18,49,35,20
"TRINITY_DN101405_c0_g2",22,12,8,25,38,17
"TRINITY_DN101725_c0_g1",27,26,21,36,31,15
"TRINITY_DN101734_c0_g2",26,55,48,81,58,47
"TRINITY_DN101846_c0_g1",10,8,26,13,19,0
"TRINITY_DN101839_c0_g1",22,30,43,26,28,23
"TRINITY_DN101835_c0_g1",51,63,44,60,69,41
"TRINITY_DN102037_c0_g3",16,15,2,21,13,19
"TRINITY_DN102022_c0_g3",2,17,20,25,16,0
"TRINITY_DN102479_c0_g1",7,11,2,8,11,11
"TRINITY_DN102486_c0_g2",15,15,31,67,27,26
"TRINITY_DN103364_c0_g1",18,21,16,238,13,282
"TRINITY_DN103634_c0_g1",54,69,111,67,38,59
"TRINITY_DN104124_c0_g1",68,41,44,53,55,56
"TRINITY_DN104142_c0_g1",19,34,55,13,6,21
"TRINITY_DN104141_c1_g1",36,27,32,33,39,24
"TRINITY_DN104167_c0_g1",17,18,24,16,15,15
"TRINITY_DN104118_c0_g1",16,10,37,15,6,0
"TRINITY_DN104213_c0_g1",15,13,26,11,21,15
"TRINITY_DN104236_c0_g3",62,99,98,89,132,50
"TRINITY_DN104288_c0_g1",3,29,71,19,38,20
"TRINITY_DN104254_c0_g1",95,96,117,71,171,74
"TRINITY_DN104782_c0_g1",10,6,13,13,28,20
"TRINITY_DN104761_c0_g1",15,25,71,45,12,0
"TRINITY_DN104727_c0_g1",61,48,39,116,37,110
"TRINITY_DN105027_c0_g1",16,9,7,2,20,13
"TRINITY_DN105074_c0_g1",46,115,100,106,136,108
"TRINITY_DN105022_c0_g1",114,86,65,128,115,61
"TRINITY_DN105257_c0_g1",0,18,26,27,11,2
"TRINITY_DN105346_c0_g1",37,5,21,25,20,5
"TRINITY_DN105611_c0_g3",4,11,13,26,7,4
"TRINITY_DN105690_c0_g1",4,17,12,16,6,14
"TRINITY_DN105668_c0_g1",18,10,2,14,21,4
"TRINITY_DN106513_c0_g1",0,15,12,0,72,0
"TRINITY_DN106674_c0_g1",6,39,5,16,22,8
"TRINITY_DN106789_c0_g2",10,23,5,21,15,15
"TRINITY_DN106717_c0_g5",16,13,22,18,13,0
"TRINITY_DN107050_c0_g1",0,38,36,46,41,0
"TRINITY_DN107403_c0_g2",8,22,37,30,21,10
"TRINITY_DN107403_c0_g3",14,13,56,31,6,3
"TRINITY_DN107403_c0_g5",20,0,33,57,15,0
"TRINITY_DN107350_c0_g1",19,20,41,21,29,33
"TRINITY_DN107463_c0_g1",24,70,24,44,66,58
"TRINITY_DN107503_c1_g1",8,13,11,63,12,7
"TRINITY_DN108418_c0_g1",16,29,20,4,39,14
"TRINITY_DN108684_c0_g3",16,30,37,27,21,38
"TRINITY_DN108684_c0_g4",7,10,16,14,8,20
"TRINITY_DN109547_c0_g1",2,25,17,30,2,4
"TRINITY_DN109521_c0_g1",68,39,60,103,41,63
"TRINITY_DN109559_c0_g2",43,10,11,7,48,20
"TRINITY_DN110044_c0_g1",41,32,29,37,65,43
"TRINITY_DN111236_c0_g2",16,3,17,4,50,0
"TRINITY_DN111236_c0_g3",107,133,62,114,84,117
"TRINITY_DN112450_c0_g1",40,29,26,36,90,34
"TRINITY_DN112471_c0_g1",5,2,28,15,14,4
"TRINITY_DN112677_c0_g2",10,91,22,62,3,3
"TRINITY_DN112647_c0_g1",20,49,36,56,53,16
"TRINITY_DN112948_c0_g1",34,26,23,30,27,19
"TRINITY_DN112961_c0_g3",8,9,21,53,33,12
"TRINITY_DN113003_c0_g1",0,0,20,27,13,3
"TRINITY_DN113630_c0_g1",12,25,25,29,26,15
"TRINITY_DN116787_c0_g1",31,6,11,17,22,4
"TRINITY_DN117949_c0_g1",14,19,8,15,8,4
"TRINITY_DN117988_c0_g2",136,306,161,228,285,192
"TRINITY_DN119169_c0_g1",0,0,50,58,97,3
"TRINITY_DN119319_c1_g1",19,9,17,26,12,7
"TRINITY_DN120045_c1_g1",21,42,38,58,51,32
"TRINITY_DN120294_c0_g1",15,20,10,17,2,2
"TRINITY_DN120216_c0_g1",16,9,46,31,9,29
"TRINITY_DN121045_c0_g1",34,32,14,65,61,44
"TRINITY_DN121078_c0_g1",224,220,244,290,250,285
"TRINITY_DN121711_c0_g1",7,23,21,21,18,30
"TRINITY_DN121875_c0_g1",32,33,32,41,30,40
"TRINITY_DN121899_c0_g1",12,35,18,17,16,8
"TRINITY_DN122147_c0_g2",7,11,13,14,2,11
"TRINITY_DN122172_c0_g1",0,0,20,11,4,22
"TRINITY_DN122250_c0_g2",16,8,25,36,8,2
"TRINITY_DN122364_c0_g1",756,881,970,1117,987,965
"TRINITY_DN123292_c0_g1",354,245,154,267,257,227
"TRINITY_DN123291_c0_g1",16,15,37,51,9,4
"TRINITY_DN123557_c0_g2",54,8,43,0,13,1
"TRINITY_DN123718_c0_g2",14,2,24,19,9,0
"TRINITY_DN123720_c0_g1",150,87,91,83,98,75
"TRINITY_DN123720_c1_g1",59,75,93,99,126,84
"TRINITY_DN124223_c0_g1",32,14,28,34,40,23
"TRINITY_DN125020_c0_g1",10,25,28,52,37,19
"TRINITY_DN125159_c0_g1",9,28,2,6,16,13
"TRINITY_DN126058_c0_g1",25,32,50,41,77,46
"TRINITY_DN126757_c0_g2",13,18,11,19,3,10
"TRINITY_DN127267_c0_g1",9,11,49,22,10,0
"TRINITY_DN127267_c0_g3",11,13,5,16,6,0
"TRINITY_DN127220_c1_g1",17,11,11,0,3,4
"TRINITY_DN127676_c0_g1",11,6,4,15,10,17
"TRINITY_DN127621_c0_g2",20,9,15,8,15,0
"TRINITY_DN127674_c0_g1",14,13,18,0,1,0
"TRINITY_DN127701_c0_g2",1176,1150,845,1367,1565,1278
"TRINITY_DN128167_c0_g1",6,35,32,35,2,0
"TRINITY_DN128135_c0_g1",18,4,4,11,13,7
"TRINITY_DN128204_c0_g1",31,56,38,58,67,51
"TRINITY_DN128376_c0_g1",4,9,16,22,19,12
"TRINITY_DN128406_c0_g1",27,22,2,19,0,24
"TRINITY_DN128350_c0_g1",15,13,34,9,17,31
"TRINITY_DN128488_c1_g1",38,14,89,68,30,10
"TRINITY_DN128764_c0_g1",15,16,6,20,14,10
"TRINITY_DN128737_c0_g2",203,165,164,297,211,145
"TRINITY_DN128737_c0_g3",224,143,210,278,196,149
"TRINITY_DN129116_c0_g1",39,54,57,34,29,37
"TRINITY_DN129197_c0_g2",30,68,83,67,11,77
"TRINITY_DN129197_c0_g3",7,14,13,2,23,2
"TRINITY_DN129382_c0_g1",100,120,121,106,131,123
"TRINITY_DN129621_c2_g2",11,16,23,28,12,21
"TRINITY_DN130432_c0_g3",779,1053,823,601,725,500
"TRINITY_DN130661_c0_g3",11,8,32,13,7,0
"TRINITY_DN130946_c0_g2",35,49,55,70,42,70
"TRINITY_DN130940_c0_g1",4,26,12,11,39,19
"TRINITY_DN130940_c1_g1",11,37,25,11,60,28
"TRINITY_DN130985_c0_g1",35,53,57,85,40,65
"TRINITY_DN131046_c0_g1",2,13,16,2,2,26
"TRINITY_DN131856_c0_g1",29,46,7,16,11,24
"TRINITY_DN131859_c0_g1",15,4,5,12,24,4
"TRINITY_DN131838_c0_g1",37,41,33,41,60,32
"TRINITY_DN132666_c0_g1",92,90,89,49,90,61
"TRINITY_DN132700_c1_g1",4,11,36,17,9,4
"TRINITY_DN132680_c0_g1",10,20,6,11,14,4
"TRINITY_DN133135_c0_g1",6,15,2,26,4,13
"TRINITY_DN133291_c0_g1",15,8,16,44,15,19
"TRINITY_DN133341_c0_g1",13,9,4,21,12,9
"TRINITY_DN133361_c0_g1",28,35,28,21,39,41
"TRINITY_DN133702_c0_g1",2,13,7,11,21,5
"TRINITY_DN133705_c0_g1",29,57,22,65,56,50
"TRINITY_DN133640_c0_g1",34,11,54,26,39,18
"TRINITY_DN133768_c0_g1",3,27,29,25,28,11
"TRINITY_DN133786_c0_g1",151,88,101,75,94,71
"TRINITY_DN133746_c0_g1",37,31,28,38,45,20
"TRINITY_DN133900_c0_g1",75,68,77,60,48,76
"TRINITY_DN134293_c0_g1",12,19,33,29,4,28
"TRINITY_DN134238_c0_g1",15,0,39,32,7,0
"TRINITY_DN134261_c0_g1",8,12,14,24,2,2
"TRINITY_DN134234_c0_g2",20,25,44,39,29,25
"TRINITY_DN135022_c1_g1",14,6,9,19,11,10
"TRINITY_DN135196_c0_g1",10,27,24,25,20,19
"TRINITY_DN135160_c0_g2",8,17,99,68,63,0
"TRINITY_DN135178_c0_g2",12,3,9,7,18,14
"TRINITY_DN135611_c0_g1",22,42,26,36,37,24
"TRINITY_DN135699_c0_g2",9,25,8,16,26,13
"TRINITY_DN135707_c0_g1",0,22,23,17,7,10
"TRINITY_DN136810_c0_g3",4,11,19,73,21,0
"TRINITY_DN137310_c0_g3",8,4,22,18,11,4
"TRINITY_DN139495_c0_g1",32,24,6,21,26,22
"TRINITY_DN139740_c0_g1",2,14,6,24,18,9
"TRINITY_DN139718_c0_g1",3,6,12,27,19,12
"TRINITY_DN139789_c0_g1",5,3,30,14,11,0
"TRINITY_DN139754_c0_g1",128,120,113,208,200,119
"TRINITY_DN139775_c0_g1",50,35,56,42,65,50
"TRINITY_DN141343_c4_g1",2,43,12,21,1,8
"TRINITY_DN142169_c0_g1",38,84,86,73,29,89
"TRINITY_DN143615_c0_g1",5,36,1,8,13,11
"TRINITY_DN143970_c0_g2",13,9,3,13,7,11
"TRINITY_DN145327_c0_g2",21,63,43,22,71,8
"TRINITY_DN145340_c0_g1",10,48,46,50,58,34
"TRINITY_DN145383_c1_g1",32,5,8,70,62,2
"TRINITY_DN145735_c0_g3",20,0,18,13,4,0
"TRINITY_DN145713_c0_g1",12,20,43,40,15,42
"TRINITY_DN146211_c0_g1",47,86,149,85,24,8
"TRINITY_DN146211_c1_g1",6,2,12,33,11,12
"TRINITY_DN146631_c0_g1",22,17,4,22,14,21
"TRINITY_DN147155_c0_g1",22,92,35,59,14,34
"TRINITY_DN147155_c0_g2",12,38,22,27,9,21
"TRINITY_DN147161_c0_g1",49,36,28,40,35,20
"TRINITY_DN147161_c0_g2",17,40,20,37,48,31
"TRINITY_DN147161_c0_g3",9,32,19,47,23,22
"TRINITY_DN147161_c0_g4",15,17,6,22,10,8
"TRINITY_DN147953_c0_g2",37,57,52,38,55,37
"TRINITY_DN147938_c0_g2",9,97,59,76,40,4
"TRINITY_DN147938_c0_g3",12,43,33,43,47,3
"TRINITY_DN148353_c0_g1",0,11,11,20,0,4
"TRINITY_DN148470_c0_g1",14,26,35,27,39,29
"TRINITY_DN148655_c0_g1",4,8,23,5,14,14
"TRINITY_DN149426_c0_g1",17,4,2,12,6,15
"TRINITY_DN149725_c0_g1",11,27,16,19,32,11
"TRINITY_DN149747_c0_g2",45,64,67,89,70,44
"TRINITY_DN149948_c0_g1",48,82,64,99,98,53
"TRINITY_DN150974_c0_g1",27,28,35,15,35,11
"TRINITY_DN151225_c0_g1",310,320,573,202,26,293
"TRINITY_DN151225_c0_g2",5,13,33,3,7,13
"TRINITY_DN151227_c0_g1",0,11,13,7,18,0
"TRINITY_DN151275_c0_g1",25,18,19,23,18,8
"TRINITY_DN151465_c0_g2",0,30,11,9,21,6
"TRINITY_DN151454_c0_g1",32,50,74,56,45,28
"TRINITY_DN151604_c0_g1",7,8,19,18,18,9
"TRINITY_DN152126_c0_g2",44,25,16,10,29,22
"TRINITY_DN152361_c0_g1",8,15,16,13,8,15
"TRINITY_DN152756_c3_g2",3,11,33,12,0,4
"TRINITY_DN152873_c0_g2",14,14,20,23,8,10
"TRINITY_DN153403_c0_g1",4,11,11,12,0,2
"TRINITY_DN154100_c0_g1",7,24,15,0,17,20
"TRINITY_DN154028_c0_g1",31,29,22,29,42,33
"TRINITY_DN154616_c1_g2",18,16,22,15,10,46
"TRINITY_DN154638_c1_g1",31,39,24,61,56,35
"TRINITY_DN155073_c0_g1",0,12,32,12,9,0
"TRINITY_DN155415_c0_g1",12,18,28,2,0,10
"TRINITY_DN155922_c0_g2",0,40,19,4,0,22
"TRINITY_DN155922_c1_g1",8,31,15,13,2,11
"TRINITY_DN155976_c0_g1",30,16,22,14,9,7
"TRINITY_DN155976_c0_g2",28,59,36,54,27,44
"TRINITY_DN155976_c2_g1",7,79,18,28,45,23
"TRINITY_DN156334_c0_g1",14,7,33,7,14,3
"TRINITY_DN156357_c0_g3",16,5,25,9,11,5
"TRINITY_DN156326_c0_g2",6,11,22,22,13,8
"TRINITY_DN156326_c0_g4",11,9,11,23,17,0
"TRINITY_DN157595_c0_g1",160,178,170,151,182,105
"TRINITY_DN157598_c0_g2",6,14,16,5,9,20
"TRINITY_DN158878_c0_g1",2,14,12,19,18,12
"TRINITY_DN160003_c0_g1",7,15,58,28,2,9
"TRINITY_DN159978_c0_g1",36,54,19,26,22,42
"TRINITY_DN160108_c0_g2",49,33,25,53,67,14
"TRINITY_DN160067_c0_g1",26,28,18,24,34,35
"TRINITY_DN160648_c0_g1",15,4,29,15,2,2
"TRINITY_DN161291_c2_g1",0,24,30,37,30,12
"TRINITY_DN162040_c0_g2",8,6,2,14,30,20
"TRINITY_DN163710_c0_g1",5,15,15,0,3,11
"TRINITY_DN166874_c0_g1",25,34,7,15,10,9
"TRINITY_DN166869_c0_g1",10,20,46,27,13,27
"TRINITY_DN166944_c0_g1",16,0,31,19,17,16
"TRINITY_DN166950_c4_g1",103,42,74,106,123,70
"TRINITY_DN167058_c0_g1",19,8,13,31,22,13
"TRINITY_DN167205_c0_g1",4,8,21,5,12,19
"TRINITY_DN167183_c0_g1",4,4,22,16,15,6
"TRINITY_DN167192_c0_g1",12,16,23,20,28,29
"TRINITY_DN168241_c0_g1",15,3,12,24,6,0
"TRINITY_DN168558_c0_g2",24,28,19,20,9,31
"TRINITY_DN168544_c0_g2",14,20,7,8,28,9
"TRINITY_DN168587_c0_g1",25,40,35,36,25,19
"TRINITY_DN168899_c0_g1",38,43,55,63,24,9
"TRINITY_DN169101_c0_g2",39,31,17,52,32,44
"TRINITY_DN169344_c1_g4",4,16,13,19,4,0
"TRINITY_DN169682_c0_g1",140,80,317,125,118,6
"TRINITY_DN170058_c0_g3",8,19,11,16,31,33
"TRINITY_DN170101_c0_g1",0,13,12,0,16,8
"TRINITY_DN170101_c0_g2",6,5,13,11,12,9
"TRINITY_DN170067_c0_g2",9,2,23,6,14,13
"TRINITY_DN170282_c0_g1",56,129,86,95,103,69
"TRINITY_DN170681_c0_g3",26,18,2,25,13,9
"TRINITY_DN170696_c0_g2",33,25,32,10,30,26
"TRINITY_DN170836_c1_g1",21,30,18,19,21,33
"TRINITY_DN170866_c0_g1",26,22,24,34,27,24
"TRINITY_DN172546_c0_g1",30,28,41,20,16,33
"TRINITY_DN173771_c0_g1",18,40,19,5,52,18
"TRINITY_DN173779_c0_g1",8,0,15,24,11,0
"TRINITY_DN174441_c0_g1",10,13,5,52,4,13
"TRINITY_DN174832_c0_g1",24,19,42,22,31,14
"TRINITY_DN175378_c1_g1",26,63,47,49,38,72
"TRINITY_DN176320_c0_g2",15,26,17,10,5,8
"TRINITY_DN176685_c0_g1",17,10,17,6,16,6
"TRINITY_DN178070_c0_g1",17,16,22,15,6,0
"TRINITY_DN178055_c0_g1",158,188,204,185,229,190
"TRINITY_DN178027_c0_g1",45,10,19,26,9,16
"TRINITY_DN178529_c0_g2",4,3,25,11,15,4
"TRINITY_DN179513_c0_g3",4,4,15,0,16,11
"TRINITY_DN179556_c0_g1",11,14,20,13,9,19
"TRINITY_DN181141_c0_g1",38,46,15,46,31,52
"TRINITY_DN181156_c3_g1",15,90,57,58,69,59
"TRINITY_DN181786_c0_g1",781,1096,1161,1165,1306,1361
"TRINITY_DN181786_c0_g3",14,14,9,9,14,17
"TRINITY_DN181781_c0_g1",11,11,11,7,16,12
"TRINITY_DN182495_c0_g2",7,12,12,16,1,0
"TRINITY_DN182484_c1_g2",26,29,14,65,21,24
"TRINITY_DN182438_c0_g1",3,11,20,3,0,22
"TRINITY_DN183741_c0_g3",32,30,23,22,28,27
"TRINITY_DN183756_c0_g1",18,23,31,14,23,35
"TRINITY_DN185599_c0_g2",19,16,10,11,19,12
"TRINITY_DN185665_c0_g1",16,16,17,32,12,5
"TRINITY_DN185848_c0_g1",6,8,24,6,32,11
"TRINITY_DN186259_c0_g1",15,23,10,25,8,9
"TRINITY_DN187708_c0_g1",12,24,22,72,32,53
"TRINITY_DN187820_c0_g2",25,16,21,32,36,36
"TRINITY_DN187817_c0_g1",2,14,25,29,13,0
"TRINITY_DN188281_c0_g1",2,16,11,15,2,4
"TRINITY_DN191475_c0_g1",1,19,4,16,6,21
"TRINITY_DN191662_c0_g1",0,11,10,12,4,14
"TRINITY_DN192363_c0_g1",10,11,9,19,10,19
"TRINITY_DN192345_c1_g1",13,3,11,9,26,2
"TRINITY_DN195586_c0_g1",19,22,20,31,19,27
"TRINITY_DN195557_c1_g1",8,16,9,2,17,13
