"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene","direction"
"1716",442.970174971681,0.675479640601122,0.243172688327473,2.77777757546306,0.00547320698009006,0.0324121337999465,"parental history","TRINITY_DN4536_c0_g1","upregulated"
"1717",143.540094383602,1.64801406712622,0.379898027230109,4.33804323529164,1.43756879695267e-05,0.000222060045612194,"parental history","TRINITY_DN4564_c0_g1","upregulated"
"1718",73.9417305051748,1.15514178741881,0.388150524487838,2.97601501103989,0.0029202056779265,0.0199874471960946,"parental history","TRINITY_DN4579_c1_g1","upregulated"
"1719",29.5158727300187,2.93799853222404,0.701145353083193,4.19028453844069,2.7860486094421e-05,0.000399647554990112,"parental history","TRINITY_DN4526_c0_g1","upregulated"
"1720",144.892349063308,2.11229213165922,0.450195164878496,4.69194761838304,2.70616423324948e-06,5.0913880531222e-05,"parental history","TRINITY_DN4563_c0_g1","upregulated"
"1721",24.5853537642855,-2.97244060297807,0.694911611980073,-4.27743694555403,1.89057484802294e-05,0.000282882585242375,"parental history","TRINITY_DN4522_c0_g1","downregulated"
"1722",61.2490948157987,-1.56465565914028,0.556080945374305,-2.81371924745073,0.00489719781662924,0.0299497562228362,"parental history","TRINITY_DN4617_c0_g1","downregulated"
"1723",10.596254297965,-2.68612386810228,0.969513281537364,-2.77059006746444,0.00559548226310691,0.0329538097661851,"parental history","TRINITY_DN4629_c0_g1","downregulated"
"1724",1613.73573350921,1.09970532920147,0.265733761125658,4.138372649915,3.49777931529799e-05,0.000484896321232372,"parental history","TRINITY_DN4687_c0_g3","upregulated"
"1725",31.8595301596657,-1.92175093696762,0.624737726846506,-3.07609234145032,0.00209732880543355,0.0151996642128123,"parental history","TRINITY_DN4621_c0_g1","downregulated"
"1726",31.3923643474684,1.65572390020712,0.586096173535071,2.82500377066195,0.004728005963723,0.0290662966228556,"parental history","TRINITY_DN4621_c1_g1","upregulated"
"1727",676.115758514654,4.16074369258459,0.299870302024507,13.8751442356721,8.9612651101243e-44,1.36901247087369e-40,"parental history","TRINITY_DN4601_c0_g1","upregulated"
"1728",40.4676969218529,1.74924980400352,0.502431282623718,3.48157024552464,0.000498483014501142,0.00471245359686506,"parental history","TRINITY_DN4631_c0_g1","upregulated"
"1729",291.986745770612,-1.68630172657644,0.366357461777022,-4.60288625867481,4.16675812688113e-06,7.47131031741349e-05,"parental history","TRINITY_DN4666_c0_g1","downregulated"
"1730",321.090573352693,1.15571431260988,0.257230763480639,4.49290861237468,7.02569393562457e-06,0.00011833685364337,"parental history","TRINITY_DN4648_c0_g1","upregulated"
"1731",20.2739143237813,1.82173796502261,0.619058903812902,2.94275383780474,0.00325306972948246,0.02175317696803,"parental history","TRINITY_DN4668_c3_g1","upregulated"
"1732",520.422052459428,2.38247680198088,0.289066109467015,8.24197899357254,1.69385310747017e-16,1.94563864081367e-14,"parental history","TRINITY_DN4637_c0_g1","upregulated"
"1733",232.404715475101,2.47338565752602,0.43118609472399,5.73623706281456,9.68031433201174e-09,2.97557670121013e-07,"parental history","TRINITY_DN4695_c0_g1","upregulated"
"1734",31.688667914909,1.69128315129633,0.551631340939567,3.06596639055288,0.00216967702089627,0.0156645348999207,"parental history","TRINITY_DN4649_c0_g1","upregulated"
"1735",55.6777339430471,-1.29592414527782,0.44526701551851,-2.91044272338188,0.00360917111756313,0.023573025721681,"parental history","TRINITY_DN4999_c0_g1","downregulated"
"1736",83.4058333112094,1.50954922063731,0.496291462218371,3.04165865334411,0.00235278538494983,0.0167803465573663,"parental history","TRINITY_DN4999_c1_g1","upregulated"
"1737",55.2781990337321,1.38694412132356,0.423195861016797,3.2773102222484,0.00104801154977113,0.00868246878842383,"parental history","TRINITY_DN4922_c0_g1","upregulated"
"1738",230.976530480901,1.31426201533911,0.334842253272602,3.9250184303029,8.67230979643732e-05,0.00107016863295778,"parental history","TRINITY_DN4918_c0_g1","upregulated"
"1739",229.456265590813,1.13703160068974,0.352230139825118,3.2280928635303,0.00124618511940225,0.010025260699899,"parental history","TRINITY_DN4906_c0_g1","upregulated"
"1740",491.330773061824,0.924236870296564,0.240547376153725,3.8422238690557,0.000121924549218009,0.00142512726733246,"parental history","TRINITY_DN4977_c0_g1","upregulated"
"1741",283.711608306574,1.38977488491524,0.264892521851182,5.24656141744925,1.54964204803181e-07,3.82453660222649e-06,"parental history","TRINITY_DN4903_c0_g2","upregulated"
"1742",173.335584348398,-0.939702541622281,0.305400385315419,-3.07695270473137,0.00209128479233999,0.0151630554212521,"parental history","TRINITY_DN4971_c0_g1","downregulated"
"1743",87567.9644092421,1.21665537809069,0.388398251699719,3.13249447639459,0.0017332768888155,0.0130504046478237,"parental history","TRINITY_DN4900_c0_g1","upregulated"
"1744",55.7535875751398,-1.21231664324265,0.457520188725682,-2.64975551487528,0.00805500370547451,0.0434238316322061,"parental history","TRINITY_DN4981_c0_g2","downregulated"
"1745",73.1038382261963,-1.40824277188347,0.393053605855694,-3.58282623770278,0.000339896717192642,0.00340721925758005,"parental history","TRINITY_DN4940_c0_g1","downregulated"
"1746",407.889100210778,1.86654046409434,0.288810278487038,6.4628602343116,1.02742181625534e-10,4.63006580735484e-09,"parental history","TRINITY_DN4947_c0_g1","upregulated"
"1747",364.591227069032,1.71103260598218,0.360590552174783,4.74508440574121,2.0841940954942e-06,4.01516181549368e-05,"parental history","TRINITY_DN4950_c0_g1","upregulated"
"1748",143.37328994653,-1.12521594150127,0.31045500629898,-3.62440907271968,0.000289622889317266,0.00297550025561525,"parental history","TRINITY_DN4993_c0_g1","downregulated"
"1749",112.140287844494,1.10043190134192,0.416999859425931,2.63892631248568,0.00831690565194796,0.0444032851363147,"parental history","TRINITY_DN4970_c0_g1","upregulated"
"1750",13.2738925557318,2.45465273134505,0.850877403629796,2.8848488875996,0.00391601580310113,0.0251048986252522,"parental history","TRINITY_DN4970_c2_g1","upregulated"
"1751",520.58585732335,1.80771802262556,0.316834218607896,5.70556435024066,1.15958237334997e-08,3.51486903128322e-07,"parental history","TRINITY_DN4980_c0_g1","upregulated"
"1752",909.984296457999,1.84612069758332,0.27139458146977,6.80234913897482,1.02926778894643e-11,5.49794545864846e-10,"parental history","TRINITY_DN4961_c0_g1","upregulated"
"1753",3850.75415525805,4.83034291894945,0.411216834116633,11.7464620078745,7.36378502086834e-32,6.24980798687809e-29,"parental history","TRINITY_DN4908_c0_g1","upregulated"
"1754",73.6391991867917,1.93781011147721,0.470343093598264,4.1199926986328,3.78884405241034e-05,0.000521460996294349,"parental history","TRINITY_DN4902_c0_g2","upregulated"
"1755",69.1173697184278,2.13461050616902,0.543741029370225,3.92578523758153,8.64472609941134e-05,0.00106762716750774,"parental history","TRINITY_DN4949_c0_g2","upregulated"
"1756",383.659783933657,0.946689777721699,0.303630474527763,3.11790105783712,0.00182143939916788,0.0135737218054086,"parental history","TRINITY_DN5095_c0_g1","upregulated"
"1757",19.4967685679357,1.94163646874397,0.695684064765877,2.79097447689477,0.00525496159230456,0.0313593938459519,"parental history","TRINITY_DN5011_c0_g1","upregulated"
"1758",191.878135843489,2.14893322533183,0.305732407615589,7.02880418236126,2.08311079071284e-12,1.21002599048365e-10,"parental history","TRINITY_DN5092_c0_g1","upregulated"
"1759",192.956434846821,1.00818855211776,0.333745318403556,3.02083204324888,0.00252081146851783,0.0177549270652591,"parental history","TRINITY_DN5028_c2_g1","upregulated"
"1760",126.099895038967,-1.20848778109203,0.448346287084296,-2.6954338998793,0.00702970237992379,0.0392660925989381,"parental history","TRINITY_DN5002_c0_g1","downregulated"
"1761",40.2377164416301,2.74949120305162,0.720678394176815,3.81514310026207,0.000136104038060207,0.00156335442815472,"parental history","TRINITY_DN5034_c0_g1","upregulated"
"1762",328.926051751911,-0.997028527626548,0.298586047135783,-3.33916650557066,0.000840301805417164,0.0072119610569427,"parental history","TRINITY_DN5044_c0_g1","downregulated"
"1763",137.40459528078,-1.8008025195332,0.334297061338145,-5.38683323246945,7.17099130985723e-08,1.88232361238297e-06,"parental history","TRINITY_DN5000_c1_g2","downregulated"
"1764",81.1900204492423,-2.12409228263965,0.444722530434664,-4.77621918674459,1.78621694268654e-06,3.49398671362642e-05,"parental history","TRINITY_DN5000_c3_g1","downregulated"
"1765",115.643908920954,1.54356678984477,0.348461727848456,4.42965946181631,9.43820039784858e-06,0.000153554193267234,"parental history","TRINITY_DN5113_c0_g1","upregulated"
"1766",195.636681986657,0.882490214672645,0.328196738942423,2.68890610405323,0.00716865801360548,0.0397515747636482,"parental history","TRINITY_DN5131_c0_g1","upregulated"
"1767",48.2546132421869,1.7629462629887,0.449526220653769,3.92178738856382,8.78945330865496e-05,0.00108026128878779,"parental history","TRINITY_DN5121_c0_g1","upregulated"
"1768",249.134597728614,2.41215626997242,0.358957093557124,6.71990138450503,1.81847590517945e-11,9.41723945878861e-10,"parental history","TRINITY_DN5169_c0_g1","upregulated"
"1769",88.106615905218,1.34083199733183,0.368771461430957,3.6359429553712,0.000276965622498156,0.00286472837840509,"parental history","TRINITY_DN5105_c0_g1","upregulated"
"1770",92.5382951933002,2.2349534503772,0.4355134794481,5.1317664224984,2.87035566930243e-07,6.64400356968684e-06,"parental history","TRINITY_DN5188_c0_g2","upregulated"
"1771",1469.78881652766,1.48983755907307,0.266980413172044,5.58032531814611,2.40069145487762e-08,6.91001281680373e-07,"parental history","TRINITY_DN5147_c0_g1","upregulated"
"1772",753.915263760322,1.09666785322476,0.256469006149273,4.27602488772643,1.90259963348398e-05,0.0002838477988353,"parental history","TRINITY_DN5199_c0_g1","upregulated"
"1773",125.833345680356,2.52210384059161,0.341802549887582,7.37883272497858,1.59683301832183e-13,1.12418516225358e-11,"parental history","TRINITY_DN5183_c0_g1","upregulated"
"1774",242.807377621563,1.19293331469053,0.343112951374963,3.47679476950684,0.000507446083373538,0.00477355530523248,"parental history","TRINITY_DN5157_c0_g1","upregulated"
"1775",180.389051250509,0.996629168552367,0.291681213829217,3.41684387372272,0.000633515995288589,0.00575399753865861,"parental history","TRINITY_DN5165_c0_g2","upregulated"
"1776",574.846323269153,1.9540530587967,0.345721015220406,5.65210957034515,1.58490501256486e-08,4.66523966800642e-07,"parental history","TRINITY_DN5196_c0_g1","upregulated"
"1777",55.7004350780783,-1.35367013420615,0.422133584044902,-3.20673404194763,0.00134251050146658,0.0106050551391678,"parental history","TRINITY_DN5190_c0_g3","downregulated"
"1778",101.614747350305,2.98766929953061,0.413988470724793,7.21679348775084,5.32277146679666e-13,3.44559236009545e-11,"parental history","TRINITY_DN5163_c0_g1","upregulated"
"1779",198.96518361801,1.32693060712503,0.323949956080057,4.09609750586634,4.20173016359791e-05,0.000573123497404333,"parental history","TRINITY_DN5155_c0_g1","upregulated"
"1780",88.0393342156044,-1.44119165513335,0.404432637410847,-3.56348999022376,0.000365956656091896,0.00363077517973327,"parental history","TRINITY_DN5168_c0_g1","downregulated"
"1781",69.3200200622554,-1.40810974301125,0.434964341361381,-3.23729926596753,0.00120666797804848,0.00975358026489241,"parental history","TRINITY_DN5140_c0_g2","downregulated"
"1782",77.9182619360943,-1.91393214203497,0.391072224518313,-4.8940630963817,9.87751475141327e-07,2.003968032634e-05,"parental history","TRINITY_DN6064_c0_g3","downregulated"
"1783",152.424943087932,1.54962072864387,0.365043842753055,4.24502634247186,2.18567742317209e-05,0.000321992227519769,"parental history","TRINITY_DN6097_c0_g1","upregulated"
"1784",709.410367980716,-1.06960564429781,0.329317602182005,-3.24794556139962,0.00116241508336797,0.00946095643506259,"parental history","TRINITY_DN6033_c0_g1","downregulated"
"1785",181.742783229087,1.28165239399749,0.363965529618594,3.52135652884646,0.000429344930354925,0.00415659220597731,"parental history","TRINITY_DN6015_c0_g1","upregulated"
"1786",308.558129280813,1.19746174867784,0.275285167990144,4.34989562794286,1.36202343808555e-05,0.000211459675443425,"parental history","TRINITY_DN6079_c0_g1","upregulated"
"1787",147.036758743604,1.10274691921622,0.321882868604298,3.42592609540791,0.000612707070796448,0.00561170618738449,"parental history","TRINITY_DN6036_c0_g1","upregulated"
