"","Date.Time","light.logger.1_Temp","light.logger.1_Light","light.logger.2_Temp","light.logger.2_Light","light.logger.3_Temp","light.logger.3_Light","light.logger.4_Temp","light.logger.4_Light","light.logger.5_Temp","light.logger.5_Light","light.logger.6_Temp","light.logger.6_Light","light.logger.7_Temp","light.logger.7_Light","light.logger.8_Temp","light.logger.8_Light","light.logger.9_Temp","light.logger.9_Light","light.logger.10_Temp","light.logger.10_Light","light.logger.11_Temp","light.logger.11_Light","light.logger.12_Temp","light.logger.12_Light","light.logger.13_Temp","light.logger.13_Light","light.logger.14_Temp","light.logger.14_Light","light.logger.15_Temp","light.logger.15_Light","light.logger.16_Temp","light.logger.16_Light"
"633",2022-02-23 21:32:00,20.68,"13,000",20.63,"11,366",20.63,"10,422",20.68,"11,469",20.85,"16,328",20.55,"6,200",20.72,"10,547",20.76,"14,100",20.89,"14,863",20.59,"10,202",20.76,"16,200",20.55,"7,726",20.59,"7,693",20.68,"13,256",20.5,"7,693",20.85,"13,256"
"634",2022-02-23 21:33:00,20.63,"12,467",20.63,"10,762",20.63,"9,915",20.68,"10,844",20.85,"15,693",20.5,"5,906",20.68,"10,089",20.76,"13,409",20.89,"14,147",20.55,"9,687",20.68,"15,391",20.5,"7,291",20.59,"7,276",20.68,"12,595",20.46,"7,276",20.85,"12,595"
"635",2022-02-23 21:34:00,20.68,"11,776",20.63,"10,235",20.59,"9,367",20.59,"10,314",20.8,"14,868",20.5,"5,576",20.63,"9,533",20.72,"12,815",20.85,"13,532",20.5,"9,111",20.72,"14,705",20.46,"6,953",20.59,"6,912",20.68,"11,986",20.46,"6,912",20.85,"11,986"
"636",2022-02-23 21:35:00,20.68,"11,131",20.59,"9,636",20.55,"8,812",20.59,"9,695",20.76,"14,075",20.46,"5,245",20.63,"8,993",20.72,"12,083",20.8,"12,800",20.5,"8,814",20.68,"13,921",20.46,"6,533",20.55,"6,492",20.59,"11,300",20.42,"6,492",20.8,"11,300"
"637",2022-02-23 21:36:00,20.59,"10,588",20.55,"9,093",20.5,"8,325",20.59,"9,175",20.76,"13,399",20.42,"4,964",20.59,"8,530",20.68,"11,474",20.8,"12,186",20.46,"8,251",20.63,"13,235",20.42,"6,167",20.55,"6,131",20.59,"10,706",20.42,"6,131",20.76,"10,706"
"638",2022-02-23 21:37:00,20.55,"10,030",20.55,"8,586",20.55,"7,846",20.59,"8,599",20.76,"12,682",20.42,"4,659",20.59,"8,059",20.63,"10,870",20.8,"11,535",20.5,"7,808",20.59,"12,534",20.42,"5,796",20.55,"5,778",20.59,"10,122",20.37,"5,778",20.76,"10,122"
"639",2022-02-23 21:38:00,20.55,"9,308",20.5,"7,882",20.5,"7,229",20.55,"7,916",20.68,"11,735",20.37,"4,282",20.55,"7,457",20.63,"10,063",20.72,"10,691",20.42,"7,350",20.63,"11,617",20.42,"5,335",20.46,"5,289",20.59,"9,354",20.42,"5,289",20.72,"9,354"
"640",2022-02-23 21:39:00,20.5,"8,714",20.5,"7,319",20.46,"6,764",20.5,"7,444",20.63,"10,998",20.42,"3,977",20.59,"6,948",20.63,"9,421",20.72,"10,010",20.42,"6,733",20.55,"10,885",20.37,"4,964",20.5,"4,900",20.5,"8,748",20.37,"4,900",20.68,"8,748"
"641",2022-02-23 21:40:00,20.5,"8,154",20.46,"6,802",20.46,"6,344",20.55,"6,871",20.63,"10,350",20.37,"3,706",20.55,"6,513",20.55,"8,763",20.68,"9,334",20.46,"6,272",20.5,"10,171",20.42,"4,552",20.5,"4,520",20.55,"8,138",20.33,"4,520",20.68,"8,138"
"642",2022-02-23 21:41:00,20.46,"7,473",20.42,"6,216",20.42,"5,765",20.5,"6,310",20.59,"9,487",20.37,"3,343",20.46,"5,972",20.55,"8,059",20.63,"8,655",20.42,"5,699",20.5,"9,416",20.33,"4,172",20.42,"4,129",20.55,"7,516",20.29,"4,129",20.63,"7,516"
"643",2022-02-23 21:42:00,20.46,"6,858",20.42,"5,632",20.37,"5,243",20.5,"5,734",20.59,"8,712",20.33,"3,026",20.5,"5,440",20.55,"7,424",20.59,"7,954",20.37,"5,236",20.46,"8,660",20.37,"3,780",20.42,"3,726",20.46,"6,868",20.29,"3,726",20.63,"6,868"
"644",2022-02-23 21:43:00,20.37,"6,075",20.37,"4,913",20.37,"4,598",20.42,"5,014",20.55,"7,744",20.37,"2,623",20.46,"4,810",20.5,"6,607",20.63,"7,081",20.37,"4,675",20.42,"7,698",20.33,"3,265",20.42,"3,208",20.46,"6,060",20.29,"3,208",20.63,"6,060"
"645",2022-02-23 21:44:00,20.42,"5,435",20.37,"4,317",20.33,"4,046",20.42,"4,422",20.55,"6,948",20.33,"2,300",20.42,"4,282",20.5,"5,921",20.59,"6,372",20.33,"4,218",20.37,"6,925",20.29,"2,857",20.42,"2,793",20.37,"5,407",20.29,"2,793",20.55,"5,407"
"646",2022-02-23 21:45:00,20.37,"4,767",20.33,"3,667",20.29,"3,478",20.42,"3,757",20.46,"6,129",20.33,"1,950",20.42,"3,726",20.46,"5,175",20.5,"5,578",20.33,"3,814",20.42,"6,083",20.29,"2,396",20.37,"2,339",20.42,"4,675",20.25,"2,339",20.5,"4,675"
"647",2022-02-23 21:46:00,20.37,"4,404",20.37,"3,383",20.29,"3,190",20.37,"3,460",20.5,"5,655",20.29,"1,776",20.37,"3,432",20.42,"4,794",20.46,"5,194",20.29,"3,493",20.37,"5,673",20.29,"2,215",20.33,"2,161",20.42,"4,344",20.2,"2,161",20.5,"4,344"
"648",2022-02-23 21:47:00,20.33,"4,077",20.33,"3,117",20.29,"2,940",20.37,"3,187",20.42,"5,243",20.29,"1,634",20.29,"3,176",20.42,"4,454",20.5,"4,824",20.29,"3,249",20.33,"5,256",20.29,"2,041",20.33,"1,985",20.42,"4,012",20.25,"1,985",20.5,"4,012"
"649",2022-02-23 21:48:00,20.33,"3,788",20.29,"2,909",20.29,"2,733",20.37,"2,984",20.42,"4,863",20.29,"1,524",20.29,"2,939",20.33,"4,106",20.46,"4,467",20.29,"2,979",20.29,"4,872",20.25,"1,905",20.29,"1,853",20.37,"3,726",20.25,"1,853",20.5,"3,726"
"650",2022-02-23 21:49:00,20.29,"3,450",20.29,"2,646",20.25,"2,494",20.29,"2,714",20.37,"4,452",20.2,"1,385",20.29,"2,685",20.33,"3,776",20.46,"4,074",20.29,"2,728",20.29,"4,443",20.29,"1,720",20.29,"1,681",20.37,"3,400",20.2,"1,681",20.46,"3,400"
"651",2022-02-23 21:50:00,20.25,"3,132",20.25,"2,396",20.25,"2,268",20.29,"2,461",20.37,"4,020",20.25,"1,257",20.29,"2,430",20.33,"3,418",20.42,"3,692",20.25,"2,486",20.29,"4,023",20.2,"1,558",20.29,"1,521",20.33,"3,068",20.2,"1,521",20.42,"3,068"
"652",2022-02-23 21:51:00,20.25,"2,825",20.25,"2,161",20.2,"2,049",20.29,"2,223",20.33,"3,640",20.29,"1,134",20.25,"2,197",20.37,"3,073",20.33,"3,334",20.25,"2,213",20.2,"3,633",20.2,"1,411",20.29,"1,373",20.33,"2,775",20.16,"1,373",20.37,"2,775"
"653",2022-02-23 21:52:00,20.25,"2,511",20.25,"1,924",20.25,"1,821",20.29,"1,979",20.33,"3,232",20.25,"1,008",20.29,"1,962",20.33,"2,746",20.37,"2,972",20.2,"1,940",20.25,"3,231",20.16,"1,253",20.29,"1,218",20.29,"2,468",20.16,"1,218",20.37,"2,468"
"654",2022-02-23 21:53:00,20.25,"2,207",20.25,"1,688",20.2,"1,594",20.33,"1,725",20.29,"2,828",20.25,"888",20.25,"1,714",20.29,"2,387",20.37,"2,602",20.2,"1,722",20.25,"2,819",20.25,"1,102",20.29,"1,073",20.25,"2,158",20.16,"1,073",20.37,"2,158"
"655",2022-02-23 21:54:00,20.2,"1,914",20.25,"1,457",20.16,"1,383",20.25,"1,494",20.25,"2,461",20.25,"761",20.29,"1,490",20.29,"2,050",20.33,"2,264",20.2,"1,450",20.25,"2,452",20.2,"947",20.29,"918",20.29,"1,879",20.2,"918",20.29,"1,879"
"656",2022-02-23 21:55:00,20.16,"1,600",20.2,"1,212",20.2,"1,148",20.25,"1,245",20.25,"2,062",20.2,"636",20.25,"1,241",20.25,"1,743",20.29,"1,893",20.16,"1,238",20.2,"2,059",20.2,"786",20.25,"766",20.29,"1,560",20.16,"766",20.37,"1,560"
"657",2022-02-23 21:56:00,20.2,"1,279",20.25,"962",20.2,"910",20.25,"986",20.25,"1,641",20.25,"503",20.25,"992",20.25,"1,381",20.29,"1,510",20.2,"957",20.16,"1,639",20.2,"622",20.25,"602",20.29,"1,238",20.12,"602",20.33,"1,238"
"658",2022-02-23 21:57:00,20.12,"1,048",20.2,"793",20.12,"739",20.25,"804",20.25,"1,318",20.16,"425",20.16,"812",20.29,"1,083",20.25,"1,213",20.16,"706",20.16,"1,303",20.16,"527",20.25,"517",20.25,"987",20.16,"517",20.29,"987"
"659",2022-02-23 21:58:00,20.16,"708",20.16,"517",20.16,"487",20.2,"521",20.25,"898",20.2,"277",20.16,"546",20.2,"726",20.29,"804",20.12,"446",20.12,"859",20.16,"337",20.25,"331",20.2,"643",20.12,"331",20.29,"643"
"660",2022-02-23 21:59:00,20.12,"360",20.2,"243",20.12,"234",20.25,"254",20.2,"455",20.16,"123",20.16,"272",20.2,"352",20.25,"419",20.12,"168",20.12,"434",20.12,"152",20.2,"145",20.2,"317",20.16,"145",20.29,"317"
"661",2022-02-23 22:00:00,20.12,"0",20.16,"0",20.07,"0",20.2,"0",20.2,"0",20.16,"0",20.12,"0",20.2,"0",20.25,"0",20.12,"0",20.12,"0",20.12,"0",20.2,"0",20.2,"0",20.12,"0",20.29,"0"
"662",2022-02-23 22:01:00,20.12,"0",20.16,"0",20.07,"0",20.2,"0",20.16,"0",20.16,"0",20.16,"0",20.2,"0",20.25,"0",20.07,"0",20.12,"0",20.12,"0",20.16,"0",20.2,"0",20.16,"0",20.25,"0"
"663",2022-02-23 22:02:00,20.12,"0",20.12,"0",20.16,"0",20.16,"0",20.16,"0",20.2,"0",20.16,"0",20.16,"0",20.2,"0",20.12,"0",20.07,"0",20.16,"0",20.2,"0",20.2,"0",20.12,"0",20.25,"0"
"664",2022-02-23 22:03:00,20.12,"0",20.12,"0",20.12,"0",20.12,"0",20.16,"0",20.16,"0",20.16,"0",20.12,"0",20.25,"0",20.12,"0",20.07,"0",20.12,"0",20.2,"0",20.16,"0",20.12,"0",20.25,"0"
"665",2022-02-23 22:04:00,20.07,"0",20.16,"0",20.12,"0",20.2,"0",20.16,"0",20.2,"0",20.07,"0",20.2,"0",20.16,"0",20.12,"0",20.07,"0",20.16,"0",20.16,"0",20.2,"0",20.07,"0",20.25,"0"
"666",2022-02-23 22:05:00,20.07,"0",20.16,"0",20.12,"0",20.2,"0",20.12,"0",20.12,"0",20.07,"0",20.12,"0",20.2,"0",20.12,"0",20.07,"0",20.12,"0",20.2,"0",20.2,"0",20.12,"0",20.2,"0"
"667",2022-02-23 22:06:00,20.07,"0",20.12,"0",20.07,"0",20.16,"0",20.12,"0",20.2,"0",20.12,"0",20.2,"0",20.2,"0",20.07,"0",20.07,"0",20.12,"0",20.2,"0",20.16,"0",20.12,"0",20.25,"0"
"668",2022-02-23 22:07:00,20.07,"0",20.16,"0",20.07,"0",20.16,"0",20.12,"0",20.12,"0",20.12,"0",20.16,"0",20.2,"0",20.07,"0",20.07,"0",20.12,"0",20.2,"0",20.2,"0",20.07,"0",20.2,"0"
"669",2022-02-23 22:08:00,20.12,"0",20.12,"0",20.12,"0",20.16,"0",20.12,"0",20.16,"0",20.07,"0",20.12,"0",20.16,"0",20.07,"0",20.03,"0",20.16,"0",20.16,"0",20.16,"0",20.12,"0",20.2,"0"
"670",2022-02-23 22:09:00,20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.12,"0",20.12,"0",20.07,"0",20.12,"0",20.16,"0",20.07,"0",20.03,"0",20.12,"0",20.16,"0",20.16,"0",20.07,"0",20.2,"0"
"671",2022-02-23 22:10:00,20.07,"0",20.12,"0",20.07,"0",20.16,"0",20.12,"0",20.07,"0",20.07,"0",20.12,"0",20.16,"0",20.12,"0",20.03,"0",20.07,"0",20.16,"0",20.12,"0",20.12,"0",20.16,"0"
"672",2022-02-23 22:11:00,20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",20.16,"0",20.07,"0",20.12,"0",20.16,"0",20.03,"0",20.07,"0",20.12,"0",20.16,"0",20.16,"0",20.12,"0",20.16,"0"
"673",2022-02-23 22:12:00,20.07,"0",20.12,"0",20.07,"0",20.16,"0",20.12,"0",20.12,"0",20.07,"0",20.12,"0",20.12,"0",20.07,"0",20.03,"0",20.12,"0",20.16,"0",20.16,"0",20.07,"0",20.2,"0"
"674",2022-02-23 22:13:00,20.07,"0",20.12,"0",20.03,"0",20.12,"0",20.12,"0",20.12,"0",20.12,"0",20.07,"0",20.16,"0",20.07,"0",20.03,"0",20.07,"0",20.16,"0",20.16,"0",20.07,"0",20.2,"0"
"675",2022-02-23 22:14:00,20.03,"0",20.07,"0",20.07,"0",20.16,"0",20.07,"0",20.07,"0",20.12,"0",20.16,"0",20.16,"0",20.07,"0",19.99,"0",20.07,"0",20.16,"0",20.16,"0",20.03,"0",20.2,"0"
"676",2022-02-23 22:15:00,20.03,"0",20.07,"0",20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.16,"0",20.07,"0",20.03,"0",20.12,"0",20.16,"0",20.12,"0",20.07,"0",20.16,"0"
"677",2022-02-23 22:16:00,20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.16,"0",20.07,"0",20.07,"0",20.07,"0",20.12,"0",20.16,"0",20.03,"0",20.2,"0"
"678",2022-02-23 22:17:00,20.03,"0",20.12,"0",20.07,"0",20.07,"0",20.07,"0",20.16,"0",20.07,"0",20.07,"0",20.12,"0",20.07,"0",20.03,"0",20.07,"0",20.12,"0",20.12,"0",20.07,"0",20.16,"0"
"679",2022-02-23 22:18:00,20.03,"0",20.03,"0",20.03,"0",20.12,"0",20.12,"0",20.12,"0",20.07,"0",20.12,"0",20.12,"0",20.07,"0",20.07,"0",20.12,"0",20.12,"0",20.12,"0",20.07,"0",20.2,"0"
"680",2022-02-23 22:19:00,20.03,"0",20.07,"0",20.07,"0",20.12,"0",20.12,"0",20.12,"0",20.07,"0",20.12,"0",20.12,"0",20.07,"0",20.03,"0",20.07,"0",20.16,"0",20.12,"0",20.07,"0",20.16,"0"
"681",2022-02-23 22:20:00,20.03,"0",20.07,"0",20.07,"0",20.16,"0",20.03,"0",20.12,"0",20.03,"0",20.12,"0",20.12,"0",20.07,"0",20.03,"0",20.07,"0",20.12,"0",20.12,"0",20.03,"0",20.16,"0"
"682",2022-02-23 22:21:00,20.03,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",20.16,"0",20.07,"0",20.12,"0",20.12,"0",19.99,"0",20.03,"0",20.07,"0",20.12,"0",20.12,"0",20.03,"0",20.16,"0"
"683",2022-02-23 22:22:00,20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.07,"0",20.16,"0",20.03,"0",20.07,"0",20.07,"0",19.99,"0",20.03,"0",20.03,"0",20.12,"0",20.16,"0",20.07,"0",20.2,"0"
"684",2022-02-23 22:23:00,20.03,"0",20.03,"0",19.99,"0",20.12,"0",20.07,"0",20.07,"0",20.12,"0",20.12,"0",20.12,"0",19.99,"0",20.07,"0",20.03,"0",20.12,"0",20.07,"0",20.03,"0",20.16,"0"
"685",2022-02-23 22:24:00,20.03,"0",20.03,"0",20.03,"0",20.07,"0",20.12,"0",20.07,"0",20.03,"0",20.07,"0",20.12,"0",20.03,"0",20.03,"0",20.03,"0",20.12,"0",20.12,"0",20.07,"0",20.16,"0"
"686",2022-02-23 22:25:00,20.03,"0",20.03,"0",20.03,"0",20.12,"0",20.03,"0",20.12,"0",20.07,"0",20.12,"0",20.07,"0",19.99,"0",20.03,"0",20.07,"0",20.12,"0",20.07,"0",20.03,"0",20.16,"0"
"687",2022-02-23 22:26:00,20.03,"0",20.03,"0",20.03,"0",20.12,"0",20.03,"0",20.07,"0",20.07,"0",20.07,"0",20.12,"0",20.03,"0",20.03,"0",20.07,"0",20.12,"0",20.12,"0",20.03,"0",20.12,"0"
"688",2022-02-23 22:27:00,20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.07,"0",20.07,"0",20.03,"0",20.07,"0",20.12,"0",19.99,"0",19.99,"0",20.03,"0",20.12,"0",20.07,"0",20.03,"0",20.16,"0"
"689",2022-02-23 22:28:00,20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.12,"0",20.07,"0",20.07,"0",20.12,"0",19.99,"0",19.99,"0",20.07,"0",20.12,"0",20.12,"0",20.03,"0",20.2,"0"
"690",2022-02-23 22:29:00,20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.12,"0",20.03,"0",19.99,"0",20.07,"0",20.07,"0",20.12,"0",20.03,"0",20.12,"0"
"691",2022-02-23 22:30:00,20.03,"0",20.07,"0",19.99,"0",20.07,"0",20.07,"0",20.12,"0",20.07,"0",20.12,"0",20.12,"0",20.07,"0",19.95,"0",20.03,"0",20.07,"0",20.07,"0",20.03,"0",20.16,"0"
"692",2022-02-23 22:31:00,20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.12,"0",20.12,"0",20.03,"0",19.95,"0",20.03,"0",20.12,"0",20.07,"0",20.03,"0",20.16,"0"
"693",2022-02-23 22:32:00,20.03,"0",20.03,"0",20.03,"0",20.07,"0",20.03,"0",20.07,"0",20.07,"0",20.07,"0",20.07,"0",19.99,"0",19.95,"0",20.07,"0",20.16,"0",20.07,"0",20.03,"0",20.16,"0"
"694",2022-02-23 22:33:00,19.99,"0",20.07,"0",20.03,"0",20.07,"0",20.07,"0",20.07,"0",20.03,"0",20.03,"0",20.07,"0",19.99,"0",20.03,"0",20.03,"0",20.07,"0",20.07,"0",19.99,"0",20.16,"0"
"695",2022-02-23 22:34:00,19.99,"0",19.99,"0",20.03,"0",20.07,"0",20.07,"0",20.12,"0",19.99,"0",20.07,"0",20.12,"0",19.99,"0",19.95,"0",20.07,"0",20.12,"0",20.12,"0",19.99,"0",20.12,"0"
"696",2022-02-23 22:35:00,20.03,"0",20.03,"0",20.03,"0",20.07,"0",20.03,"0",20.12,"0",20.03,"0",20.12,"0",20.07,"0",19.99,"0",19.99,"0",20.03,"0",20.12,"0",20.07,"0",20.03,"0",20.12,"0"
"697",2022-02-23 22:36:00,19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.07,"0",20.03,"0",20.03,"0",20.07,"0",19.99,"0",19.95,"0",20.03,"0",20.12,"0",20.03,"0",20.03,"0",20.07,"0"
"698",2022-02-23 22:37:00,19.99,"0",19.99,"0",20.03,"0",20.07,"0",20.03,"0",20.12,"0",20.03,"0",20.07,"0",20.07,"0",20.03,"0",19.95,"0",19.99,"0",20.07,"0",20.07,"0",20.03,"0",20.12,"0"
"699",2022-02-23 22:38:00,19.99,"0",20.07,"0",20.03,"0",20.12,"0",20.03,"0",20.07,"0",19.99,"0",20.03,"0",20.12,"0",19.99,"0",19.9,"0",20.07,"0",20.12,"0",20.03,"0",20.03,"0",20.07,"0"
"700",2022-02-23 22:39:00,19.99,"0",20.03,"0",20.03,"0",20.07,"0",20.03,"0",20.07,"0",19.99,"0",20.07,"0",20.07,"0",19.99,"0",19.99,"0",20.03,"0",20.03,"0",20.12,"0",19.99,"0",20.12,"0"
"701",2022-02-23 22:40:00,19.95,"0",20.03,"0",20.03,"0",20.03,"0",19.99,"0",20.03,"0",20.03,"0",20.03,"0",20.07,"0",19.99,"0",19.99,"0",20.03,"0",20.12,"0",20.07,"0",19.99,"0",20.12,"0"
"702",2022-02-23 22:41:00,19.95,"0",20.03,"0",19.99,"0",20.03,"0",20.03,"0",20.07,"0",20.03,"0",20.03,"0",20.03,"0",20.03,"0",19.95,"0",20.03,"0",20.07,"0",20.07,"0",20.03,"0",20.07,"0"
"703",2022-02-23 22:42:00,19.99,"0",20.03,"0",19.99,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0",19.99,"0",19.95,"0",20.03,"0",20.07,"0",20.12,"0",20.03,"0",20.07,"0"
"704",2022-02-23 22:43:00,19.95,"0",20.03,"0",19.99,"0",20.03,"0",20.03,"0",20.03,"0",20.03,"0",20.03,"0",20.07,"0",19.99,"0",19.95,"0",19.99,"0",20.07,"0",20.07,"0",20.03,"0",20.07,"0"
"705",2022-02-23 22:44:00,19.95,"0",20.03,"0",20.03,"0",20.07,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0",20.03,"0",19.99,"0",19.95,"0",20.03,"0",20.07,"0",20.12,"0",19.99,"0",20.12,"0"
"706",2022-02-23 22:45:00,19.99,"0",19.99,"0",19.95,"0",20.07,"0",20.03,"0",20.03,"0",20.03,"0",20.03,"0",20.12,"0",19.99,"0",19.95,"0",20.03,"0",20.07,"0",20.03,"0",19.95,"0",20.12,"0"
"707",2022-02-23 22:46:00,19.9,"0",19.99,"0",19.99,"0",20.07,"0",20.03,"0",20.07,"0",19.99,"0",20.03,"0",20.07,"0",19.99,"0",19.95,"0",20.03,"0",20.07,"0",20.07,"0",19.99,"0",20.12,"0"
"708",2022-02-23 22:47:00,19.95,"0",19.99,"0",19.95,"0",20.03,"0",20.03,"0",20.03,"0",20.03,"0",20.07,"0",20.07,"0",19.99,"0",19.9,"0",19.99,"0",20.07,"0",20.07,"0",19.95,"0",20.12,"0"
"709",2022-02-23 22:48:00,19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.07,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",19.95,"0",20.03,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0"
"710",2022-02-23 22:49:00,19.95,"0",19.95,"0",19.95,"0",20.07,"0",19.99,"0",20.07,"0",19.99,"0",20.03,"0",20.07,"0",19.99,"0",19.95,"0",19.99,"0",20.07,"0",20.03,"0",20.03,"0",20.12,"0"
"711",2022-02-23 22:50:00,19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.07,"0",20.03,"0",19.99,"0",19.95,"0",20.03,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0"
"712",2022-02-23 22:51:00,19.95,"0",20.03,"0",19.95,"0",20.07,"0",20.03,"0",20.07,"0",20.03,"0",20.03,"0",20.03,"0",19.95,"0",19.95,"0",19.99,"0",20.07,"0",20.07,"0",19.99,"0",20.07,"0"
"713",2022-02-23 22:52:00,19.95,"0",20.03,"0",19.95,"0",20.03,"0",19.99,"0",20.03,"0",19.95,"0",20.07,"0",20.07,"0",19.99,"0",19.95,"0",19.99,"0",20.07,"0",19.99,"0",19.95,"0",20.07,"0"
"714",2022-02-23 22:53:00,19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.03,"0",20.07,"0",19.95,"0",19.95,"0",20.03,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0"
"715",2022-02-23 22:54:00,19.9,"0",19.99,"0",19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",19.99,"0",20.07,"0",19.95,"0",19.95,"0",20.03,"0",20.07,"0",20.03,"0",19.99,"0",20.07,"0"
"716",2022-02-23 22:55:00,19.95,"0",19.99,"0",19.95,"0",19.99,"0",19.99,"0",19.99,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",19.9,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",20.03,"0"
"717",2022-02-23 22:56:00,19.95,"0",19.95,"0",20.03,"0",19.99,"0",19.99,"0",20.03,"0",19.99,"0",19.99,"0",19.99,"0",19.99,"0",19.95,"0",19.99,"0",20.03,"0",19.99,"0",19.99,"0",20.03,"0"
"718",2022-02-23 22:57:00,19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.99,"0",20.03,"0",19.95,"0",19.99,"0",20.03,"0",19.95,"0",19.9,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",20.07,"0"
"719",2022-02-23 22:58:00,19.9,"0",19.95,"0",19.95,"0",20.03,"0",19.99,"0",20.03,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",19.95,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",20.07,"0"
"720",2022-02-23 22:59:00,19.95,"0",19.95,"0",19.99,"0",20.03,"0",19.99,"0",20.03,"0",19.95,"0",20.03,"0",19.99,"0",19.95,"0",19.9,"0",19.95,"0",20.03,"0",20.03,"0",19.99,"0",20.07,"0"
"721",2022-02-23 23:00:00,19.9,"0",19.95,"0",19.95,"0",20.03,"0",19.95,"0",19.99,"0",19.99,"0",20.03,"0",20.03,"0",19.86,"0",19.86,"0",19.99,"0",20.03,"0",20.03,"0",19.99,"0",20.07,"0"
"722",2022-02-23 23:01:00,19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.95,"0",20.03,"0",19.99,"0",19.99,"0",20.03,"0",19.95,"0",19.95,"0",19.99,"0",20.03,"0",19.99,"0",19.95,"0",20.03,"0"
"723",2022-02-23 23:02:00,19.9,"0",19.95,"0",19.95,"0",19.99,"0",19.99,"0",20.03,"0",19.95,"0",19.99,"0",20.03,"0",19.95,"0",19.9,"0",19.99,"0",20.03,"0",20.03,"0",19.99,"0",20.03,"0"
"724",2022-02-23 23:03:00,19.9,"0",19.95,"0",19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.95,"0",19.95,"0",20.03,"0",19.95,"0",19.95,"0",19.99,"0",20.03,"0",20.03,"0",19.95,"0",20.07,"0"
"725",2022-02-23 23:04:00,19.9,"0",19.99,"0",19.95,"0",19.99,"0",19.99,"0",19.99,"0",19.95,"0",20.03,"0",19.99,"0",19.95,"0",19.9,"0",19.95,"0",20.03,"0",19.99,"0",19.95,"0",20.07,"0"
"726",2022-02-23 23:05:00,19.9,"0",19.95,"0",19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.95,"0",20.03,"0",20.03,"0",19.95,"0",19.86,"0",19.99,"0",19.99,"0",19.99,"0",19.99,"0",20.07,"0"
"727",2022-02-23 23:06:00,19.95,"0",19.95,"0",19.95,"0",19.95,"0",19.95,"0",20.03,"0",19.95,"0",19.99,"0",19.99,"0",19.9,"0",19.9,"0",19.95,"0",20.03,"0",19.95,"0",19.95,"0",20.07,"0"
"728",2022-02-23 23:07:00,19.9,"0",19.95,"0",19.95,"0",20.03,"0",19.95,"0",19.99,"0",19.95,"0",19.95,"0",20.03,"0",19.9,"0",19.9,"0",19.9,"0",20.03,"0",19.99,"0",19.95,"0",20.03,"0"
"729",2022-02-23 23:08:00,19.9,"0",19.99,"0",19.95,"0",20.03,"0",19.95,"0",20.03,"0",19.99,"0",19.99,"0",20.03,"0",19.95,"0",19.86,"0",19.95,"0",20.03,"0",19.99,"0",19.95,"0",20.03,"0"
"730",2022-02-23 23:09:00,19.9,"0",19.99,"0",19.9,"0",19.99,"0",19.95,"0",19.95,"0",19.9,"0",20.03,"0",20.03,"0",19.9,"0",19.9,"0",19.95,"0",19.99,"0",19.99,"0",19.9,"0",19.99,"0"
"731",2022-02-23 23:10:00,19.9,"0",19.99,"0",19.95,"0",19.99,"0",19.95,"0",20.03,"0",19.95,"0",19.95,"0",20.03,"0",19.9,"0",19.9,"0",19.95,"0",19.99,"0",20.03,"0",19.95,"0",19.99,"0"
