Plot Title: Mahana 5,,,,,,,
#,"Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444035, SEN S/N: 20444035)",Coupler Detached (LGR S/N: 20444035),Coupler Attached (LGR S/N: 20444035),Host Connected (LGR S/N: 20444035),Stopped (LGR S/N: 20444035),End Of File (LGR S/N: 20444035)
61,01/25/22 11:00:00 PM,28.023,,,,,
62,01/25/22 11:10:00 PM,28.023,,,,,
63,01/25/22 11:20:00 PM,27.998,,,,,
64,01/25/22 11:30:00 PM,27.998,,,,,
65,01/25/22 11:40:00 PM,27.998,,,,,
66,01/25/22 11:50:00 PM,27.998,,,,,
67,01/26/22 12:00:00 AM,27.974,,,,,
68,01/26/22 12:10:00 AM,27.974,,,,,
69,01/26/22 12:20:00 AM,27.974,,,,,
70,01/26/22 12:30:00 AM,27.974,,,,,
71,01/26/22 12:40:00 AM,27.974,,,,,
72,01/26/22 12:50:00 AM,27.949,,,,,
73,01/26/22 1:00:00 AM,27.949,,,,,
74,01/26/22 1:10:00 AM,27.949,,,,,
75,01/26/22 1:20:00 AM,27.949,,,,,
76,01/26/22 1:30:00 AM,27.949,,,,,
77,01/26/22 1:40:00 AM,27.949,,,,,
78,01/26/22 1:50:00 AM,27.949,,,,,
79,01/26/22 2:00:00 AM,27.924,,,,,
80,01/26/22 2:10:00 AM,27.924,,,,,
81,01/26/22 2:20:00 AM,27.924,,,,,
82,01/26/22 2:30:00 AM,27.924,,,,,
83,01/26/22 2:40:00 AM,27.899,,,,,
84,01/26/22 2:50:00 AM,27.949,,,,,
85,01/26/22 3:00:00 AM,27.998,,,,,
86,01/26/22 3:10:00 AM,28.023,,,,,
87,01/26/22 3:20:00 AM,28.023,,,,,
88,01/26/22 3:30:00 AM,28.023,,,,,
89,01/26/22 3:40:00 AM,28.023,,,,,
90,01/26/22 3:50:00 AM,28.023,,,,,
91,01/26/22 4:00:00 AM,28.023,,,,,
92,01/26/22 4:10:00 AM,28.023,,,,,
93,01/26/22 4:20:00 AM,27.998,,,,,
94,01/26/22 4:30:00 AM,28.023,,,,,
95,01/26/22 4:40:00 AM,28.023,,,,,
96,01/26/22 4:50:00 AM,28.023,,,,,
97,01/26/22 5:00:00 AM,28.023,,,,,
98,01/26/22 5:10:00 AM,28.023,,,,,
99,01/26/22 5:20:00 AM,27.998,,,,,
100,01/26/22 5:30:00 AM,27.998,,,,,
101,01/26/22 5:40:00 AM,28.023,,,,,
102,01/26/22 5:50:00 AM,28.023,,,,,
103,01/26/22 6:00:00 AM,28.023,,,,,
104,01/26/22 6:10:00 AM,28.023,,,,,
105,01/26/22 6:20:00 AM,28.023,,,,,
106,01/26/22 6:30:00 AM,28.048,,,,,
107,01/26/22 6:40:00 AM,28.048,,,,,
108,01/26/22 6:50:00 AM,28.097,,,,,
109,01/26/22 7:00:00 AM,28.097,,,,,
110,01/26/22 7:10:00 AM,28.147,,,,,
111,01/26/22 7:20:00 AM,28.147,,,,,
112,01/26/22 7:30:00 AM,28.171,,,,,
113,01/26/22 7:40:00 AM,28.122,,,,,
114,01/26/22 7:50:00 AM,28.072,,,,,
115,01/26/22 8:00:00 AM,28.147,,,,,
116,01/26/22 8:10:00 AM,28.196,,,,,
117,01/26/22 8:20:00 AM,28.221,,,,,
118,01/26/22 8:30:00 AM,28.27,,,,,
119,01/26/22 8:40:00 AM,28.27,,,,,
120,01/26/22 8:50:00 AM,28.221,,,,,
121,01/26/22 9:00:00 AM,28.221,,,,,
122,01/26/22 9:10:00 AM,28.245,,,,,
123,01/26/22 9:20:00 AM,28.295,,,,,
124,01/26/22 9:30:00 AM,28.32,,,,,
125,01/26/22 9:40:00 AM,28.32,,,,,
126,01/26/22 9:50:00 AM,28.345,,,,,
127,01/26/22 10:00:00 AM,28.369,,,,,
128,01/26/22 10:10:00 AM,28.369,,,,,
129,01/26/22 10:20:00 AM,28.369,,,,,
130,01/26/22 10:30:00 AM,28.369,,,,,
131,01/26/22 10:40:00 AM,28.419,,,,,
132,01/26/22 10:50:00 AM,28.444,,,,,
133,01/26/22 11:00:00 AM,28.345,,,,,
134,01/26/22 11:10:00 AM,28.245,,,,,
135,01/26/22 11:20:00 AM,28.196,,,,,
136,01/26/22 11:30:00 AM,28.345,,,,,
137,01/26/22 11:40:00 AM,28.394,,,,,
138,01/26/22 11:50:00 AM,28.419,,,,,
139,01/26/22 12:00:00 PM,28.468,,,,,
140,01/26/22 12:10:00 PM,28.493,,,,,
141,01/26/22 12:20:00 PM,28.518,,,,,
142,01/26/22 12:30:00 PM,28.543,,,,,
143,01/26/22 12:40:00 PM,28.543,,,,,
144,01/26/22 12:50:00 PM,28.593,,,,,
145,01/26/22 1:00:00 PM,28.568,,,,,
146,01/26/22 1:10:00 PM,28.642,,,,,
147,01/26/22 1:20:00 PM,28.568,,,,,
148,01/26/22 1:30:00 PM,28.667,,,,,
149,01/26/22 1:40:00 PM,28.642,,,,,
150,01/26/22 1:50:00 PM,28.568,,,,,
151,01/26/22 2:00:00 PM,28.568,,,,,
152,01/26/22 2:10:00 PM,28.543,,,,,
153,01/26/22 2:20:00 PM,28.543,,,,,
154,01/26/22 2:30:00 PM,28.642,,,,,
155,01/26/22 2:40:00 PM,28.543,,,,,
156,01/26/22 2:50:00 PM,28.568,,,,,
157,01/26/22 3:00:00 PM,28.593,,,,,
158,01/26/22 3:10:00 PM,28.593,,,,,
159,01/26/22 3:20:00 PM,28.617,,,,,
160,01/26/22 3:30:00 PM,28.617,,,,,
161,01/26/22 3:40:00 PM,28.642,,,,,
162,01/26/22 3:50:00 PM,28.617,,,,,
163,01/26/22 4:00:00 PM,28.543,,,,,
164,01/26/22 4:10:00 PM,28.543,,,,,
165,01/26/22 4:20:00 PM,28.493,,,,,
166,01/26/22 4:30:00 PM,28.444,,,,,
167,01/26/22 4:40:00 PM,28.419,,,,,
168,01/26/22 4:50:00 PM,28.394,,,,,
169,01/26/22 5:00:00 PM,28.394,,,,,
170,01/26/22 5:10:00 PM,28.369,,,,,
171,01/26/22 5:20:00 PM,28.345,,,,,
172,01/26/22 5:30:00 PM,28.32,,,,,
173,01/26/22 5:40:00 PM,28.32,,,,,
174,01/26/22 5:50:00 PM,28.27,,,,,
175,01/26/22 6:00:00 PM,28.245,,,,,
176,01/26/22 6:10:00 PM,28.221,,,,,
177,01/26/22 6:20:00 PM,28.196,,,,,
178,01/26/22 6:30:00 PM,28.171,,,,,
179,01/26/22 6:40:00 PM,28.171,,,,,
180,01/26/22 6:50:00 PM,28.147,,,,,
181,01/26/22 7:00:00 PM,28.171,,,,,
182,01/26/22 7:10:00 PM,28.171,,,,,
183,01/26/22 7:20:00 PM,28.171,,,,,
184,01/26/22 7:30:00 PM,28.171,,,,,
185,01/26/22 7:40:00 PM,28.171,,,,,
186,01/26/22 7:50:00 PM,28.171,,,,,
187,01/26/22 8:00:00 PM,28.171,,,,,
188,01/26/22 8:10:00 PM,28.171,,,,,
189,01/26/22 8:20:00 PM,28.171,,,,,
190,01/26/22 8:30:00 PM,28.171,,,,,
191,01/26/22 8:40:00 PM,28.171,,,,,
192,01/26/22 8:50:00 PM,28.171,,,,,
193,01/26/22 9:00:00 PM,28.171,,,,,
194,01/26/22 9:10:00 PM,28.171,,,,,
195,01/26/22 9:20:00 PM,28.171,,,,,
196,01/26/22 9:30:00 PM,28.171,,,,,
197,01/26/22 9:40:00 PM,28.171,,,,,
198,01/26/22 9:50:00 PM,28.171,,,,,
199,01/26/22 10:00:00 PM,28.171,,,,,
200,01/26/22 10:10:00 PM,28.196,,,,,
201,01/26/22 10:20:00 PM,28.196,,,,,
202,01/26/22 10:30:00 PM,28.196,,,,,
203,01/26/22 10:40:00 PM,28.196,,,,,
204,01/26/22 10:50:00 PM,28.196,,,,,
205,01/26/22 11:00:00 PM,28.171,,,,,
206,01/26/22 11:10:00 PM,28.147,,,,,
207,01/26/22 11:20:00 PM,28.122,,,,,
208,01/26/22 11:30:00 PM,28.097,,,,,
209,01/26/22 11:40:00 PM,28.122,,,,,
210,01/26/22 11:50:00 PM,28.122,,,,,
211,01/27/22 12:00:00 AM,28.097,,,,,
212,01/27/22 12:10:00 AM,28.097,,,,,
213,01/27/22 12:20:00 AM,28.097,,,,,
214,01/27/22 12:30:00 AM,28.072,,,,,
215,01/27/22 12:40:00 AM,28.072,,,,,
216,01/27/22 12:50:00 AM,28.072,,,,,
217,01/27/22 1:00:00 AM,28.072,,,,,
218,01/27/22 1:10:00 AM,28.072,,,,,
219,01/27/22 1:20:00 AM,28.072,,,,,
220,01/27/22 1:30:00 AM,28.072,,,,,
221,01/27/22 1:40:00 AM,28.072,,,,,
222,01/27/22 1:50:00 AM,28.072,,,,,
223,01/27/22 2:00:00 AM,28.072,,,,,
224,01/27/22 2:10:00 AM,28.072,,,,,
225,01/27/22 2:20:00 AM,28.072,,,,,
226,01/27/22 2:30:00 AM,28.072,,,,,
227,01/27/22 2:40:00 AM,28.048,,,,,
228,01/27/22 2:50:00 AM,28.048,,,,,
229,01/27/22 3:00:00 AM,28.072,,,,,
230,01/27/22 3:10:00 AM,28.072,,,,,
231,01/27/22 3:20:00 AM,28.072,,,,,
232,01/27/22 3:30:00 AM,28.072,,,,,
233,01/27/22 3:40:00 AM,28.072,,,,,
234,01/27/22 3:50:00 AM,28.072,,,,,
235,01/27/22 4:00:00 AM,28.072,,,,,
236,01/27/22 4:10:00 AM,28.072,,,,,
237,01/27/22 4:20:00 AM,28.097,,,,,
238,01/27/22 4:30:00 AM,28.097,,,,,
239,01/27/22 4:40:00 AM,28.097,,,,,
240,01/27/22 4:50:00 AM,28.097,,,,,
241,01/27/22 5:00:00 AM,28.097,,,,,
242,01/27/22 5:10:00 AM,28.097,,,,,
243,01/27/22 5:20:00 AM,28.097,,,,,
244,01/27/22 5:30:00 AM,28.097,,,,,
245,01/27/22 5:40:00 AM,28.097,,,,,
246,01/27/22 5:50:00 AM,28.097,,,,,
247,01/27/22 6:00:00 AM,28.097,,,,,
248,01/27/22 6:10:00 AM,28.097,,,,,
249,01/27/22 6:20:00 AM,28.122,,,,,
250,01/27/22 6:30:00 AM,28.147,,,,,
251,01/27/22 6:40:00 AM,28.147,,,,,
252,01/27/22 6:50:00 AM,28.171,,,,,
253,01/27/22 7:00:00 AM,28.196,,,,,
254,01/27/22 7:10:00 AM,28.221,,,,,
255,01/27/22 7:20:00 AM,28.245,,,,,
256,01/27/22 7:30:00 AM,28.27,,,,,
257,01/27/22 7:40:00 AM,28.32,,,,,
258,01/27/22 7:50:00 AM,28.32,,,,,
259,01/27/22 8:00:00 AM,28.369,,,,,
260,01/27/22 8:10:00 AM,28.394,,,,,
261,01/27/22 8:20:00 AM,28.444,,,,,
262,01/27/22 8:30:00 AM,28.493,,,,,
263,01/27/22 8:40:00 AM,28.518,,,,,
264,01/27/22 8:50:00 AM,28.543,,,,,
265,01/27/22 9:00:00 AM,28.568,,,,,
266,01/27/22 9:10:00 AM,28.617,,,,,
267,01/27/22 9:20:00 AM,28.642,,,,,
268,01/27/22 9:30:00 AM,28.667,,,,,
269,01/27/22 9:40:00 AM,28.717,,,,,
270,01/27/22 9:50:00 AM,28.742,,,,,
271,01/27/22 10:00:00 AM,28.791,,,,,
272,01/27/22 10:10:00 AM,28.841,,,,,
273,01/27/22 10:20:00 AM,28.816,,,,,
274,01/27/22 10:30:00 AM,28.841,,,,,
275,01/27/22 10:40:00 AM,28.866,,,,,
276,01/27/22 10:50:00 AM,28.866,,,,,
277,01/27/22 11:00:00 AM,28.866,,,,,
278,01/27/22 11:10:00 AM,28.916,,,,,
279,01/27/22 11:20:00 AM,28.916,,,,,
280,01/27/22 11:30:00 AM,28.667,,,,,
281,01/27/22 11:40:00 AM,28.692,,,,,
282,01/27/22 11:50:00 AM,28.667,,,,,
283,01/27/22 12:00:00 PM,28.692,,,,,
284,01/27/22 12:10:00 PM,28.667,,,,,
285,01/27/22 12:20:00 PM,28.642,,,,,
286,01/27/22 12:30:00 PM,28.816,,,,,
287,01/27/22 12:40:00 PM,28.617,,,,,
288,01/27/22 12:50:00 PM,28.568,,,,,
289,01/27/22 1:00:00 PM,28.543,,,,,
290,01/27/22 1:10:00 PM,28.518,,,,,
291,01/27/22 1:20:00 PM,28.493,,,,,
292,01/27/22 1:30:00 PM,28.568,,,,,
293,01/27/22 1:40:00 PM,28.543,,,,,
294,01/27/22 1:50:00 PM,28.394,,,,,
295,01/27/22 2:00:00 PM,28.568,,,,,
296,01/27/22 2:10:00 PM,28.667,,,,,
297,01/27/22 2:20:00 PM,28.717,,,,,
298,01/27/22 2:30:00 PM,28.791,,,,,
299,01/27/22 2:40:00 PM,28.816,,,,,
300,01/27/22 2:50:00 PM,28.766,,,,,
301,01/27/22 3:00:00 PM,28.791,,,,,
302,01/27/22 3:10:00 PM,28.791,,,,,
303,01/27/22 3:20:00 PM,28.766,,,,,
304,01/27/22 3:30:00 PM,28.791,,,,,
305,01/27/22 3:40:00 PM,28.692,,,,,
306,01/27/22 3:50:00 PM,28.742,,,,,
307,01/27/22 4:00:00 PM,28.617,,,,,
308,01/27/22 4:10:00 PM,28.543,,,,,
309,01/27/22 4:20:00 PM,28.444,,,,,
310,01/27/22 4:30:00 PM,28.493,,,,,
311,01/27/22 4:40:00 PM,28.468,,,,,
312,01/27/22 4:50:00 PM,28.468,,,,,
313,01/27/22 5:00:00 PM,28.444,,,,,
314,01/27/22 5:10:00 PM,28.419,,,,,
315,01/27/22 5:20:00 PM,28.419,,,,,
316,01/27/22 5:30:00 PM,28.394,,,,,
317,01/27/22 5:40:00 PM,28.345,,,,,
318,01/27/22 5:50:00 PM,28.32,,,,,
319,01/27/22 6:00:00 PM,28.27,,,,,
320,01/27/22 6:10:00 PM,28.27,,,,,
321,01/27/22 6:20:00 PM,28.245,,,,,
322,01/27/22 6:30:00 PM,28.221,,,,,
323,01/27/22 6:40:00 PM,28.196,,,,,
324,01/27/22 6:50:00 PM,28.196,,,,,
325,01/27/22 7:00:00 PM,28.171,,,,,
326,01/27/22 7:10:00 PM,28.147,,,,,
327,01/27/22 7:20:00 PM,28.147,,,,,
328,01/27/22 7:30:00 PM,28.122,,,,,
329,01/27/22 7:40:00 PM,28.122,,,,,
330,01/27/22 7:50:00 PM,28.097,,,,,
331,01/27/22 8:00:00 PM,28.072,,,,,
332,01/27/22 8:10:00 PM,28.072,,,,,
333,01/27/22 8:20:00 PM,28.072,,,,,
334,01/27/22 8:30:00 PM,28.097,,,,,
335,01/27/22 8:40:00 PM,28.097,,,,,
336,01/27/22 8:50:00 PM,28.097,,,,,
337,01/27/22 9:00:00 PM,28.072,,,,,
338,01/27/22 9:10:00 PM,28.097,,,,,
339,01/27/22 9:20:00 PM,28.072,,,,,
340,01/27/22 9:30:00 PM,28.048,,,,,
341,01/27/22 9:40:00 PM,28.023,,,,,
342,01/27/22 9:50:00 PM,28.023,,,,,
343,01/27/22 10:00:00 PM,28.023,,,,,
344,01/27/22 10:10:00 PM,27.998,,,,,
345,01/27/22 10:20:00 PM,27.998,,,,,
346,01/27/22 10:30:00 PM,27.998,,,,,
347,01/27/22 10:40:00 PM,27.974,,,,,
348,01/27/22 10:50:00 PM,27.998,,,,,
349,01/27/22 11:00:00 PM,27.998,,,,,
350,01/27/22 11:10:00 PM,27.998,,,,,
351,01/27/22 11:20:00 PM,27.974,,,,,
352,01/27/22 11:30:00 PM,27.974,,,,,
353,01/27/22 11:40:00 PM,27.949,,,,,
354,01/27/22 11:50:00 PM,27.974,,,,,
355,01/28/22 12:00:00 AM,27.974,,,,,
356,01/28/22 12:10:00 AM,27.949,,,,,
357,01/28/22 12:20:00 AM,27.949,,,,,
358,01/28/22 12:30:00 AM,27.924,,,,,
359,01/28/22 12:40:00 AM,27.949,,,,,
360,01/28/22 12:50:00 AM,27.924,,,,,
361,01/28/22 1:00:00 AM,27.924,,,,,
362,01/28/22 1:10:00 AM,27.924,,,,,
363,01/28/22 1:20:00 AM,27.899,,,,,
364,01/28/22 1:30:00 AM,27.899,,,,,
365,01/28/22 1:40:00 AM,27.949,,,,,
366,01/28/22 1:50:00 AM,27.949,,,,,
367,01/28/22 2:00:00 AM,27.949,,,,,
368,01/28/22 2:10:00 AM,27.924,,,,,
369,01/28/22 2:20:00 AM,27.924,,,,,
370,01/28/22 2:30:00 AM,27.924,,,,,
371,01/28/22 2:40:00 AM,27.899,,,,,
372,01/28/22 2:50:00 AM,27.899,,,,,
373,01/28/22 3:00:00 AM,27.899,,,,,
374,01/28/22 3:10:00 AM,27.899,,,,,
375,01/28/22 3:20:00 AM,27.899,,,,,
376,01/28/22 3:30:00 AM,27.899,,,,,
377,01/28/22 3:40:00 AM,27.899,,,,,
378,01/28/22 3:50:00 AM,27.899,,,,,
379,01/28/22 4:00:00 AM,27.924,,,,,
380,01/28/22 4:10:00 AM,27.924,,,,,
381,01/28/22 4:20:00 AM,27.924,,,,,
382,01/28/22 4:30:00 AM,27.974,,,,,
383,01/28/22 4:40:00 AM,27.974,,,,,
384,01/28/22 4:50:00 AM,27.974,,,,,
385,01/28/22 5:00:00 AM,27.998,,,,,
386,01/28/22 5:10:00 AM,27.998,,,,,
387,01/28/22 5:20:00 AM,28.023,,,,,
388,01/28/22 5:30:00 AM,28.048,,,,,
389,01/28/22 5:40:00 AM,28.048,,,,,
390,01/28/22 5:50:00 AM,28.048,,,,,
391,01/28/22 6:00:00 AM,28.048,,,,,
392,01/28/22 6:10:00 AM,28.048,,,,,
393,01/28/22 6:20:00 AM,28.072,,,,,
394,01/28/22 6:30:00 AM,28.097,,,,,
395,01/28/22 6:40:00 AM,28.122,,,,,
396,01/28/22 6:50:00 AM,28.147,,,,,
397,01/28/22 7:00:00 AM,28.171,,,,,
398,01/28/22 7:10:00 AM,28.196,,,,,
399,01/28/22 7:20:00 AM,28.221,,,,,
400,01/28/22 7:30:00 AM,28.245,,,,,
401,01/28/22 7:40:00 AM,28.27,,,,,
402,01/28/22 7:50:00 AM,28.32,,,,,
403,01/28/22 8:00:00 AM,28.345,,,,,
404,01/28/22 8:10:00 AM,28.394,,,,,
405,01/28/22 8:20:00 AM,28.419,,,,,
406,01/28/22 8:30:00 AM,28.468,,,,,
407,01/28/22 8:40:00 AM,28.493,,,,,
408,01/28/22 8:50:00 AM,28.518,,,,,
409,01/28/22 9:00:00 AM,28.543,,,,,
410,01/28/22 9:10:00 AM,28.543,,,,,
411,01/28/22 9:20:00 AM,28.493,,,,,
412,01/28/22 9:30:00 AM,28.518,,,,,
413,01/28/22 9:40:00 AM,28.468,,,,,
414,01/28/22 9:50:00 AM,28.444,,,,,
415,01/28/22 10:00:00 AM,28.493,,,,,
416,01/28/22 10:10:00 AM,28.518,,,,,
417,01/28/22 10:20:00 AM,28.593,,,,,
418,01/28/22 10:30:00 AM,28.617,,,,,
419,01/28/22 10:40:00 AM,28.642,,,,,
420,01/28/22 10:50:00 AM,28.692,,,,,
421,01/28/22 11:00:00 AM,28.742,,,,,
422,01/28/22 11:10:00 AM,28.816,,,,,
423,01/28/22 11:20:00 AM,28.816,,,,,
424,01/28/22 11:30:00 AM,28.866,,,,,
425,01/28/22 11:40:00 AM,28.866,,,,,
426,01/28/22 11:50:00 AM,28.841,,,,,
427,01/28/22 12:00:00 PM,28.866,,,,,
428,01/28/22 12:10:00 PM,28.866,,,,,
429,01/28/22 12:20:00 PM,28.891,,,,,
430,01/28/22 12:30:00 PM,28.941,,,,,
431,01/28/22 12:40:00 PM,28.916,,,,,
432,01/28/22 12:50:00 PM,28.866,,,,,
433,01/28/22 1:00:00 PM,28.916,,,,,
434,01/28/22 1:10:00 PM,28.841,,,,,
435,01/28/22 1:20:00 PM,28.816,,,,,
436,01/28/22 1:30:00 PM,28.766,,,,,
437,01/28/22 1:40:00 PM,28.717,,,,,
438,01/28/22 1:50:00 PM,28.717,,,,,
439,01/28/22 2:00:00 PM,28.717,,,,,
440,01/28/22 2:10:00 PM,28.766,,,,,
441,01/28/22 2:20:00 PM,28.667,,,,,
442,01/28/22 2:30:00 PM,28.692,,,,,
443,01/28/22 2:40:00 PM,28.717,,,,,
444,01/28/22 2:50:00 PM,28.766,,,,,
445,01/28/22 3:00:00 PM,28.717,,,,,
446,01/28/22 3:10:00 PM,28.742,,,,,
447,01/28/22 3:20:00 PM,28.791,,,,,
448,01/28/22 3:30:00 PM,28.766,,,,,
449,01/28/22 3:40:00 PM,28.717,,,,,
450,01/28/22 3:50:00 PM,28.742,,,,,
451,01/28/22 4:00:00 PM,28.742,,,,,
452,01/28/22 4:10:00 PM,28.742,,,,,
453,01/28/22 4:20:00 PM,28.742,,,,,
454,01/28/22 4:30:00 PM,28.667,,,,,
455,01/28/22 4:40:00 PM,28.593,,,,,
456,01/28/22 4:50:00 PM,28.667,,,,,
457,01/28/22 5:00:00 PM,28.593,,,,,
458,01/28/22 5:10:00 PM,28.543,,,,,
459,01/28/22 5:20:00 PM,28.468,,,,,
460,01/28/22 5:30:00 PM,28.419,,,,,
461,01/28/22 5:40:00 PM,28.419,,,,,
462,01/28/22 5:50:00 PM,28.394,,,,,
463,01/28/22 6:00:00 PM,28.369,,,,,
464,01/28/22 6:10:00 PM,28.345,,,,,
465,01/28/22 6:20:00 PM,28.32,,,,,
466,01/28/22 6:30:00 PM,28.295,,,,,
467,01/28/22 6:40:00 PM,28.27,,,,,
468,01/28/22 6:50:00 PM,28.27,,,,,
469,01/28/22 7:00:00 PM,28.245,,,,,
470,01/28/22 7:10:00 PM,28.221,,,,,
471,01/28/22 7:20:00 PM,28.221,,,,,
472,01/28/22 7:30:00 PM,28.196,,,,,
473,01/28/22 7:40:00 PM,28.196,,,,,
474,01/28/22 7:50:00 PM,28.196,,,,,
475,01/28/22 8:00:00 PM,28.171,,,,,
476,01/28/22 8:10:00 PM,28.171,,,,,
477,01/28/22 8:20:00 PM,28.171,,,,,
478,01/28/22 8:30:00 PM,28.171,,,,,
479,01/28/22 8:40:00 PM,28.147,,,,,
480,01/28/22 8:50:00 PM,28.147,,,,,
481,01/28/22 9:00:00 PM,28.147,,,,,
482,01/28/22 9:10:00 PM,28.147,,,,,
483,01/28/22 9:20:00 PM,28.147,,,,,
484,01/28/22 9:30:00 PM,28.147,,,,,
485,01/28/22 9:40:00 PM,28.147,,,,,
486,01/28/22 9:50:00 PM,28.147,,,,,
487,01/28/22 10:00:00 PM,28.147,,,,,
488,01/28/22 10:10:00 PM,28.147,,,,,
489,01/28/22 10:20:00 PM,28.147,,,,,
490,01/28/22 10:30:00 PM,28.122,,,,,
491,01/28/22 10:40:00 PM,28.122,,,,,
492,01/28/22 10:50:00 PM,28.122,,,,,
493,01/28/22 11:00:00 PM,28.122,,,,,
494,01/28/22 11:10:00 PM,28.122,,,,,
495,01/28/22 11:20:00 PM,28.122,,,,,
496,01/28/22 11:30:00 PM,28.122,,,,,
497,01/28/22 11:40:00 PM,28.122,,,,,
498,01/28/22 11:50:00 PM,28.122,,,,,
499,01/29/22 12:00:00 AM,28.122,,,,,
500,01/29/22 12:10:00 AM,28.097,,,,,
501,01/29/22 12:20:00 AM,28.097,,,,,
502,01/29/22 12:30:00 AM,28.072,,,,,
503,01/29/22 12:40:00 AM,28.072,,,,,
504,01/29/22 12:50:00 AM,28.048,,,,,
505,01/29/22 1:00:00 AM,28.048,,,,,
506,01/29/22 1:10:00 AM,28.023,,,,,
507,01/29/22 1:20:00 AM,28.023,,,,,
508,01/29/22 1:30:00 AM,28.023,,,,,
509,01/29/22 1:40:00 AM,28.023,,,,,
510,01/29/22 1:50:00 AM,27.998,,,,,
511,01/29/22 2:00:00 AM,27.998,,,,,
512,01/29/22 2:10:00 AM,28.023,,,,,
513,01/29/22 2:20:00 AM,28.023,,,,,
514,01/29/22 2:30:00 AM,28.023,,,,,
515,01/29/22 2:40:00 AM,28.023,,,,,
516,01/29/22 2:50:00 AM,28.023,,,,,
517,01/29/22 3:00:00 AM,28.023,,,,,
518,01/29/22 3:10:00 AM,27.998,,,,,
519,01/29/22 3:20:00 AM,27.998,,,,,
520,01/29/22 3:30:00 AM,27.974,,,,,
521,01/29/22 3:40:00 AM,27.974,,,,,
522,01/29/22 3:50:00 AM,27.974,,,,,
523,01/29/22 4:00:00 AM,27.998,,,,,
524,01/29/22 4:10:00 AM,27.998,,,,,
525,01/29/22 4:20:00 AM,27.998,,,,,
