"Plot Title: Logger_9_final_cal"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444033, SEN S/N: 20444033, LBL: C)","Coupler Detached (LGR S/N: 20444033)","Coupler Attached (LGR S/N: 20444033)","Host Connected (LGR S/N: 20444033)","Stopped (LGR S/N: 20444033)","End Of File (LGR S/N: 20444033)"
117,04/22/22 04:26:00 PM,29.389,,,,,
118,04/22/22 04:27:00 PM,29.365,,,,,
119,04/22/22 04:28:00 PM,29.414,,,,,
120,04/22/22 04:29:00 PM,29.439,,,,,
121,04/22/22 04:30:00 PM,29.340,,,,,
122,04/22/22 04:31:00 PM,29.389,,,,,
123,04/22/22 04:32:00 PM,29.389,,,,,
124,04/22/22 04:33:00 PM,29.389,,,,,
125,04/22/22 04:34:00 PM,29.315,,,,,
126,04/22/22 04:35:00 PM,29.165,,,,,
127,04/22/22 04:36:00 PM,29.165,,,,,
128,04/22/22 04:37:00 PM,29.165,,,,,
129,04/22/22 04:38:00 PM,29.140,,,,,
130,04/22/22 04:39:00 PM,29.115,,,,,
131,04/22/22 04:40:00 PM,29.140,,,,,
132,04/22/22 04:41:00 PM,29.140,,,,,
133,04/22/22 04:42:00 PM,29.190,,,,,
134,04/22/22 04:43:00 PM,29.240,,,,,
135,04/22/22 04:44:00 PM,29.190,,,,,
136,04/22/22 04:45:00 PM,29.190,,,,,
137,04/22/22 04:46:00 PM,29.215,,,,,
138,04/22/22 04:47:00 PM,29.190,,,,,
139,04/22/22 04:48:00 PM,29.190,,,,,
140,04/22/22 04:49:00 PM,29.140,,,,,
141,04/22/22 04:50:00 PM,29.140,,,,,
142,04/22/22 04:51:00 PM,29.065,,,,,
143,04/22/22 04:52:00 PM,29.015,,,,,
144,04/22/22 04:53:00 PM,28.916,,,,,
145,04/22/22 04:54:00 PM,28.866,,,,,
146,04/22/22 04:55:00 PM,28.841,,,,,
147,04/22/22 04:56:00 PM,28.841,,,,,
148,04/22/22 04:57:00 PM,28.816,,,,,
149,04/22/22 04:58:00 PM,28.742,,,,,
150,04/22/22 04:59:00 PM,28.717,,,,,
151,04/22/22 05:00:00 PM,28.766,,,,,
152,04/22/22 05:01:00 PM,28.791,,,,,
153,04/22/22 05:02:00 PM,28.742,,,,,
154,04/22/22 05:03:00 PM,28.791,,,,,
155,04/22/22 05:04:00 PM,28.742,,,,,
156,04/22/22 05:05:00 PM,28.766,,,,,
157,04/22/22 05:06:00 PM,28.766,,,,,
158,04/22/22 05:07:00 PM,28.791,,,,,
159,04/22/22 05:08:00 PM,28.791,,,,,
160,04/22/22 05:09:00 PM,28.791,,,,,
161,04/22/22 05:10:00 PM,28.766,,,,,
162,04/22/22 05:11:00 PM,28.816,,,,,
163,04/22/22 05:12:00 PM,28.866,,,,,
164,04/22/22 05:13:00 PM,28.816,,,,,
165,04/22/22 05:14:00 PM,28.766,,,,,
166,04/22/22 05:15:00 PM,28.717,,,,,
167,04/22/22 05:16:00 PM,28.742,,,,,
168,04/22/22 05:17:00 PM,28.717,,,,,
169,04/22/22 05:18:00 PM,28.717,,,,,
170,04/22/22 05:19:00 PM,28.742,,,,,
171,04/22/22 05:20:00 PM,28.791,,,,,
172,04/22/22 05:21:00 PM,28.841,,,,,
173,04/22/22 05:22:00 PM,28.816,,,,,
174,04/22/22 05:23:00 PM,28.766,,,,,
175,04/22/22 05:24:00 PM,28.742,,,,,
176,04/22/22 05:25:00 PM,28.766,,,,,
177,04/22/22 05:26:00 PM,28.742,,,,,
178,04/22/22 05:27:00 PM,28.742,,,,,
179,04/22/22 05:28:00 PM,28.766,,,,,
180,04/22/22 05:29:00 PM,28.766,,,,,
181,04/22/22 05:30:00 PM,28.742,,,,,
182,04/22/22 05:31:00 PM,28.642,,,,,
183,04/22/22 05:32:00 PM,28.593,,,,,
184,04/22/22 05:33:00 PM,28.568,,,,,
185,04/22/22 05:34:00 PM,28.593,,,,,
186,04/22/22 05:35:00 PM,28.617,,,,,
187,04/22/22 05:36:00 PM,28.568,,,,,
188,04/22/22 05:37:00 PM,28.617,,,,,
189,04/22/22 05:38:00 PM,28.642,,,,,
190,04/22/22 05:39:00 PM,28.617,,,,,
191,04/22/22 05:40:00 PM,28.617,,,,,
192,04/22/22 05:41:00 PM,28.642,,,,,
193,04/22/22 05:42:00 PM,28.642,,,,,
194,04/22/22 05:43:00 PM,28.617,,,,,
195,04/22/22 05:44:00 PM,28.543,,,,,
196,04/22/22 05:45:00 PM,28.493,,,,,
197,04/22/22 05:46:00 PM,28.468,,,,,
198,04/22/22 05:47:00 PM,28.468,,,,,
199,04/22/22 05:48:00 PM,28.493,,,,,
200,04/22/22 05:49:00 PM,28.493,,,,,
201,04/22/22 05:50:00 PM,28.493,,,,,
202,04/22/22 05:51:00 PM,28.468,,,,,
203,04/22/22 05:52:00 PM,28.468,,,,,
204,04/22/22 05:53:00 PM,28.419,,,,,
205,04/22/22 05:54:00 PM,28.320,,,,,
206,04/22/22 05:55:00 PM,28.320,,,,,
207,04/22/22 05:56:00 PM,28.270,,,,,
208,04/22/22 05:57:00 PM,28.196,,,,,
209,04/22/22 05:58:00 PM,28.147,,,,,
210,04/22/22 05:59:00 PM,28.221,,,,,
211,04/22/22 06:00:00 PM,28.270,,,,,
212,04/22/22 06:01:00 PM,28.320,,,,,
213,04/22/22 06:02:00 PM,28.369,,,,,
214,04/22/22 06:03:00 PM,28.394,,,,,
215,04/22/22 06:04:00 PM,28.419,,,,,
216,04/22/22 06:05:00 PM,28.320,,,,,
217,04/22/22 06:06:00 PM,28.320,,,,,
218,04/22/22 06:07:00 PM,28.295,,,,,
219,04/22/22 06:08:00 PM,28.295,,,,,
220,04/22/22 06:09:00 PM,28.270,,,,,
221,04/22/22 06:10:00 PM,28.295,,,,,
222,04/22/22 06:11:00 PM,28.369,,,,,
223,04/22/22 06:12:00 PM,28.369,,,,,
224,04/22/22 06:13:00 PM,28.394,,,,,
225,04/22/22 06:14:00 PM,28.394,,,,,
226,04/22/22 06:15:00 PM,28.394,,,,,
227,04/22/22 06:16:00 PM,28.345,,,,,
228,04/22/22 06:17:00 PM,28.320,,,,,
229,04/22/22 06:18:00 PM,28.320,,,,,
230,04/22/22 06:19:00 PM,28.345,,,,,
231,04/22/22 06:20:00 PM,28.345,,,,,
232,04/22/22 06:21:00 PM,28.345,,,,,
233,04/22/22 06:22:00 PM,28.320,,,,,
234,04/22/22 06:23:00 PM,28.270,,,,,
235,04/22/22 06:24:00 PM,28.221,,,,,
236,04/22/22 06:25:00 PM,28.221,,,,,
237,04/22/22 06:26:00 PM,28.221,,,,,
238,04/22/22 06:27:00 PM,28.171,,,,,
239,04/22/22 06:28:00 PM,28.221,,,,,
240,04/22/22 06:29:00 PM,28.221,,,,,
241,04/22/22 06:30:00 PM,28.221,,,,,
242,04/22/22 06:31:00 PM,28.245,,,,,
243,04/22/22 06:32:00 PM,28.221,,,,,
244,04/22/22 06:33:00 PM,28.221,,,,,
245,04/22/22 06:34:00 PM,28.221,,,,,
246,04/22/22 06:35:00 PM,28.147,,,,,
247,04/22/22 06:36:00 PM,28.097,,,,,
248,04/22/22 06:37:00 PM,28.097,,,,,
249,04/22/22 06:38:00 PM,28.122,,,,,
250,04/22/22 06:39:00 PM,28.122,,,,,
251,04/22/22 06:40:00 PM,28.097,,,,,
252,04/22/22 06:41:00 PM,28.072,,,,,
253,04/22/22 06:42:00 PM,28.072,,,,,
254,04/22/22 06:43:00 PM,28.048,,,,,
255,04/22/22 06:44:00 PM,28.072,,,,,
256,04/22/22 06:45:00 PM,28.122,,,,,
257,04/22/22 06:46:00 PM,28.171,,,,,
258,04/22/22 06:47:00 PM,28.196,,,,,
259,04/22/22 06:48:00 PM,28.171,,,,,
260,04/22/22 06:49:00 PM,28.171,,,,,
261,04/22/22 06:50:00 PM,28.171,,,,,
262,04/22/22 06:51:00 PM,28.221,,,,,
263,04/22/22 06:52:00 PM,28.122,,,,,
264,04/22/22 06:53:00 PM,27.998,,,,,
265,04/22/22 06:54:00 PM,27.899,,,,,
266,04/22/22 06:55:00 PM,27.875,,,,,
267,04/22/22 06:56:00 PM,27.850,,,,,
268,04/22/22 06:57:00 PM,27.875,,,,,
269,04/22/22 06:58:00 PM,27.899,,,,,
270,04/22/22 06:59:00 PM,27.924,,,,,
271,04/22/22 07:00:00 PM,27.949,,,,,
272,04/22/22 07:01:00 PM,27.949,,,,,
273,04/22/22 07:02:00 PM,28.023,,,,,
274,04/22/22 07:03:00 PM,28.023,,,,,
275,04/22/22 07:04:00 PM,27.998,,,,,
276,04/22/22 07:05:00 PM,27.998,,,,,
277,04/22/22 07:06:00 PM,28.072,,,,,
278,04/22/22 07:07:00 PM,28.072,,,,,
279,04/22/22 07:08:00 PM,28.072,,,,,
280,04/22/22 07:09:00 PM,28.072,,,,,
281,04/22/22 07:10:00 PM,28.048,,,,,
282,04/22/22 07:11:00 PM,28.122,,,,,
283,04/22/22 07:12:00 PM,28.171,,,,,
284,04/22/22 07:13:00 PM,28.122,,,,,
285,04/22/22 07:14:00 PM,27.974,,,,,
286,04/22/22 07:15:00 PM,27.875,,,,,
287,04/22/22 07:16:00 PM,27.776,,,,,
288,04/22/22 07:17:00 PM,27.801,,,,,
289,04/22/22 07:18:00 PM,27.801,,,,,
290,04/22/22 07:19:00 PM,27.776,,,,,
291,04/22/22 07:20:00 PM,27.801,,,,,
292,04/22/22 07:21:00 PM,27.850,,,,,
293,04/22/22 07:22:00 PM,27.825,,,,,
294,04/22/22 07:23:00 PM,27.875,,,,,
295,04/22/22 07:24:00 PM,27.949,,,,,
296,04/22/22 07:25:00 PM,27.949,,,,,
297,04/22/22 07:26:00 PM,27.924,,,,,
298,04/22/22 07:27:00 PM,27.850,,,,,
299,04/22/22 07:28:00 PM,27.825,,,,,
300,04/22/22 07:29:00 PM,27.875,,,,,
301,04/22/22 07:30:00 PM,27.899,,,,,
302,04/22/22 07:31:00 PM,27.899,,,,,
303,04/22/22 07:32:00 PM,27.899,,,,,
304,04/22/22 07:33:00 PM,27.974,,,,,
305,04/22/22 07:34:00 PM,27.974,,,,,
306,04/22/22 07:35:00 PM,27.974,,,,,
307,04/22/22 07:36:00 PM,27.924,,,,,
308,04/22/22 07:37:00 PM,27.875,,,,,
309,04/22/22 07:38:00 PM,27.899,,,,,
310,04/22/22 07:39:00 PM,27.924,,,,,
311,04/22/22 07:40:00 PM,27.949,,,,,
312,04/22/22 07:41:00 PM,27.949,,,,,
313,04/22/22 07:42:00 PM,27.924,,,,,
314,04/22/22 07:43:00 PM,27.899,,,,,
315,04/22/22 07:44:00 PM,27.875,,,,,
316,04/22/22 07:45:00 PM,27.850,,,,,
317,04/22/22 07:46:00 PM,27.924,,,,,
318,04/22/22 07:47:00 PM,27.924,,,,,
319,04/22/22 07:48:00 PM,27.875,,,,,
320,04/22/22 07:49:00 PM,27.850,,,,,
321,04/22/22 07:50:00 PM,27.875,,,,,
322,04/22/22 07:51:00 PM,27.825,,,,,
323,04/22/22 07:52:00 PM,27.875,,,,,
324,04/22/22 07:53:00 PM,27.850,,,,,
325,04/22/22 07:54:00 PM,27.899,,,,,
326,04/22/22 07:55:00 PM,27.924,,,,,
327,04/22/22 07:56:00 PM,27.924,,,,,
328,04/22/22 07:57:00 PM,27.949,,,,,
329,04/22/22 07:58:00 PM,27.850,,,,,
330,04/22/22 07:59:00 PM,27.825,,,,,
331,04/22/22 08:00:00 PM,27.801,,,,,
332,04/22/22 08:01:00 PM,27.702,,,,,
333,04/22/22 08:02:00 PM,27.677,,,,,
334,04/22/22 08:03:00 PM,27.776,,,,,
335,04/22/22 08:04:00 PM,27.825,,,,,
336,04/22/22 08:05:00 PM,27.875,,,,,
337,04/22/22 08:06:00 PM,27.850,,,,,
338,04/22/22 08:07:00 PM,27.825,,,,,
339,04/22/22 08:08:00 PM,27.825,,,,,
340,04/22/22 08:09:00 PM,27.875,,,,,
341,04/22/22 08:10:00 PM,27.974,,,,,
342,04/22/22 08:11:00 PM,28.023,,,,,
343,04/22/22 08:12:00 PM,27.998,,,,,
344,04/22/22 08:13:00 PM,27.974,,,,,
345,04/22/22 08:14:00 PM,28.023,,,,,
346,04/22/22 08:15:00 PM,28.023,,,,,
347,04/22/22 08:16:00 PM,28.023,,,,,
348,04/22/22 08:17:00 PM,27.998,,,,,
349,04/22/22 08:18:00 PM,27.998,,,,,
350,04/22/22 08:19:00 PM,27.974,,,,,
351,04/22/22 08:20:00 PM,28.023,,,,,
352,04/22/22 08:21:00 PM,28.048,,,,,
353,04/22/22 08:22:00 PM,28.097,,,,,
354,04/22/22 08:23:00 PM,28.072,,,,,
355,04/22/22 08:24:00 PM,28.122,,,,,
356,04/22/22 08:25:00 PM,28.072,,,,,
357,04/22/22 08:26:00 PM,28.023,,,,,
358,04/22/22 08:27:00 PM,27.949,,,,,
359,04/22/22 08:28:00 PM,27.924,,,,,
360,04/22/22 08:29:00 PM,27.949,,,,,
361,04/22/22 08:30:00 PM,27.949,,,,,
362,04/22/22 08:31:00 PM,27.949,,,,,
363,04/22/22 08:32:00 PM,28.023,,,,,
364,04/22/22 08:33:00 PM,28.072,,,,,
365,04/22/22 08:34:00 PM,28.072,,,,,
366,04/22/22 08:35:00 PM,28.048,,,,,
367,04/22/22 08:36:00 PM,28.023,,,,,
368,04/22/22 08:37:00 PM,28.023,,,,,
369,04/22/22 08:38:00 PM,28.048,,,,,
370,04/22/22 08:39:00 PM,28.122,,,,,
371,04/22/22 08:40:00 PM,28.097,,,,,
372,04/22/22 08:41:00 PM,28.023,,,,,
373,04/22/22 08:42:00 PM,27.974,,,,,
374,04/22/22 08:43:00 PM,27.924,,,,,
375,04/22/22 08:44:00 PM,27.974,,,,,
376,04/22/22 08:45:00 PM,27.949,,,,,
377,04/22/22 08:46:00 PM,28.023,,,,,
378,04/22/22 08:47:00 PM,28.023,,,,,
379,04/22/22 08:48:00 PM,27.924,,,,,
380,04/22/22 08:49:00 PM,27.924,,,,,
381,04/22/22 08:50:00 PM,27.974,,,,,
382,04/22/22 08:51:00 PM,27.974,,,,,
383,04/22/22 08:52:00 PM,27.924,,,,,
384,04/22/22 08:53:00 PM,27.899,,,,,
385,04/22/22 08:54:00 PM,27.875,,,,,
386,04/22/22 08:55:00 PM,27.825,,,,,
387,04/22/22 08:56:00 PM,27.801,,,,,
388,04/22/22 08:57:00 PM,27.801,,,,,
389,04/22/22 08:58:00 PM,27.825,,,,,
390,04/22/22 08:59:00 PM,27.825,,,,,
391,04/22/22 09:00:00 PM,27.825,,,,,
392,04/22/22 09:01:00 PM,27.825,,,,,
393,04/22/22 09:02:00 PM,27.850,,,,,
394,04/22/22 09:03:00 PM,27.825,,,,,
395,04/22/22 09:04:00 PM,27.751,,,,,
396,04/22/22 09:05:00 PM,27.776,,,,,
397,04/22/22 09:06:00 PM,27.776,,,,,
398,04/22/22 09:07:00 PM,27.801,,,,,
399,04/22/22 09:08:00 PM,27.801,,,,,
400,04/22/22 09:09:00 PM,27.850,,,,,
401,04/22/22 09:10:00 PM,27.899,,,,,
402,04/22/22 09:11:00 PM,27.850,,,,,
403,04/22/22 09:12:00 PM,27.875,,,,,
404,04/22/22 09:13:00 PM,27.875,,,,,
405,04/22/22 09:14:00 PM,27.949,,,,,
406,04/22/22 09:15:00 PM,27.949,,,,,
407,04/22/22 09:16:00 PM,27.924,,,,,
408,04/22/22 09:17:00 PM,27.924,,,,,
409,04/22/22 09:18:00 PM,27.949,,,,,
410,04/22/22 09:19:00 PM,27.998,,,,,
411,04/22/22 09:20:00 PM,27.924,,,,,
412,04/22/22 09:21:00 PM,27.974,,,,,
413,04/22/22 09:22:00 PM,27.949,,,,,
414,04/22/22 09:23:00 PM,27.949,,,,,
415,04/22/22 09:24:00 PM,27.949,,,,,
416,04/22/22 09:25:00 PM,27.998,,,,,
417,04/22/22 09:26:00 PM,27.998,,,,,
418,04/22/22 09:27:00 PM,28.023,,,,,
419,04/22/22 09:28:00 PM,27.974,,,,,
420,04/22/22 09:29:00 PM,27.949,,,,,
421,04/22/22 09:30:00 PM,27.974,,,,,
422,04/22/22 09:31:00 PM,27.998,,,,,
423,04/22/22 09:32:00 PM,28.023,,,,,
424,04/22/22 09:33:00 PM,27.899,,,,,
425,04/22/22 09:34:00 PM,27.899,,,,,
426,04/22/22 09:35:00 PM,27.875,,,,,
427,04/22/22 09:36:00 PM,27.850,,,,,
428,04/22/22 09:37:00 PM,27.875,,,,,
429,04/22/22 09:38:00 PM,27.949,,,,,
430,04/22/22 09:39:00 PM,27.924,,,,,
431,04/22/22 09:40:00 PM,27.875,,,,,
432,04/22/22 09:41:00 PM,27.924,,,,,
433,04/22/22 09:42:00 PM,27.974,,,,,
434,04/22/22 09:43:00 PM,27.974,,,,,
435,04/22/22 09:44:00 PM,27.949,,,,,
436,04/22/22 09:45:00 PM,27.949,,,,,
437,04/22/22 09:46:00 PM,27.949,,,,,
438,04/22/22 09:47:00 PM,27.974,,,,,
439,04/22/22 09:48:00 PM,27.974,,,,,
440,04/22/22 09:49:00 PM,27.924,,,,,
441,04/22/22 09:50:00 PM,27.949,,,,,
442,04/22/22 09:51:00 PM,27.924,,,,,
443,04/22/22 09:52:00 PM,27.924,,,,,
444,04/22/22 09:53:00 PM,27.924,,,,,
445,04/22/22 09:54:00 PM,27.899,,,,,
446,04/22/22 09:55:00 PM,27.850,,,,,
447,04/22/22 09:56:00 PM,27.850,,,,,
448,04/22/22 09:57:00 PM,27.825,,,,,
449,04/22/22 09:58:00 PM,27.776,,,,,
450,04/22/22 09:59:00 PM,27.801,,,,,
451,04/22/22 10:00:00 PM,27.801,,,,,
452,04/22/22 10:01:00 PM,27.776,,,,,
453,04/22/22 10:02:00 PM,27.727,,,,,
454,04/22/22 10:03:00 PM,27.677,,,,,
455,04/22/22 10:04:00 PM,27.677,,,,,
456,04/22/22 10:05:00 PM,27.702,,,,,
457,04/22/22 10:06:00 PM,27.677,,,,,
458,04/22/22 10:07:00 PM,27.628,,,,,
459,04/22/22 10:08:00 PM,27.653,,,,,
460,04/22/22 10:09:00 PM,27.628,,,,,
461,04/22/22 10:10:00 PM,27.505,,,,,
462,04/22/22 10:11:00 PM,27.530,,,,,
463,04/22/22 10:12:00 PM,27.554,,,,,
464,04/22/22 10:13:00 PM,27.628,,,,,
465,04/22/22 10:14:00 PM,27.653,,,,,
466,04/22/22 10:15:00 PM,27.677,,,,,
467,04/22/22 10:16:00 PM,27.653,,,,,
468,04/22/22 10:17:00 PM,27.505,,,,,
469,04/22/22 10:18:00 PM,27.579,,,,,
470,04/22/22 10:19:00 PM,27.628,,,,,
471,04/22/22 10:20:00 PM,27.677,,,,,
472,04/22/22 10:21:00 PM,27.579,,,,,
473,04/22/22 10:22:00 PM,27.579,,,,,
474,04/22/22 10:23:00 PM,27.481,,,,,
475,04/22/22 10:24:00 PM,27.554,,,,,
476,04/22/22 10:25:00 PM,27.554,,,,,
477,04/22/22 10:26:00 PM,27.579,,,,,
478,04/22/22 10:27:00 PM,27.628,,,,,
479,04/22/22 10:28:00 PM,27.628,,,,,
480,04/22/22 10:29:00 PM,27.653,,,,,
481,04/22/22 10:30:00 PM,27.653,,,,,
482,04/22/22 10:31:00 PM,27.702,,,,,
483,04/22/22 10:32:00 PM,27.677,,,,,
484,04/22/22 10:33:00 PM,27.579,,,,,
485,04/22/22 10:34:00 PM,27.579,,,,,
486,04/22/22 10:35:00 PM,27.653,,,,,
487,04/22/22 10:36:00 PM,27.727,,,,,
488,04/22/22 10:37:00 PM,27.727,,,,,
489,04/22/22 10:38:00 PM,27.727,,,,,
490,04/22/22 10:39:00 PM,27.801,,,,,
491,04/22/22 10:40:00 PM,27.825,,,,,
492,04/22/22 10:41:00 PM,27.825,,,,,
493,04/22/22 10:42:00 PM,27.825,,,,,
494,04/22/22 10:43:00 PM,27.825,,,,,
495,04/22/22 10:44:00 PM,27.825,,,,,
496,04/22/22 10:45:00 PM,27.825,,,,,
497,04/22/22 10:46:00 PM,27.875,,,,,
498,04/22/22 10:47:00 PM,27.924,,,,,
499,04/22/22 10:48:00 PM,27.875,,,,,
500,04/22/22 10:49:00 PM,27.825,,,,,
501,04/22/22 10:50:00 PM,27.825,,,,,
502,04/22/22 10:51:00 PM,27.850,,,,,
503,04/22/22 10:52:00 PM,27.899,,,,,
504,04/22/22 10:53:00 PM,27.899,,,,,
505,04/22/22 10:54:00 PM,27.825,,,,,
506,04/22/22 10:55:00 PM,27.727,,,,,
507,04/22/22 10:56:00 PM,27.677,,,,,
508,04/22/22 10:57:00 PM,27.653,,,,,
509,04/22/22 10:58:00 PM,27.677,,,,,
510,04/22/22 10:59:00 PM,27.727,,,,,
511,04/22/22 11:00:00 PM,27.727,,,,,
512,04/22/22 11:01:00 PM,27.653,,,,,
513,04/22/22 11:02:00 PM,27.579,,,,,
514,04/22/22 11:03:00 PM,27.604,,,,,
515,04/22/22 11:04:00 PM,27.727,,,,,
516,04/22/22 11:05:00 PM,27.727,,,,,
517,04/22/22 11:06:00 PM,27.751,,,,,
518,04/22/22 11:07:00 PM,27.875,,,,,
